DeviceTag: 2,FirmwareVersion: 2.4.0,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2023-08-10 15:40:40.362,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
18552712,1.0000,0.0013,-0.0012,-0.0013,-0.0091,-0.0129,-0.5380,0
18552879,1.0000,0.0012,-0.0012,-0.0016,-0.0146,-0.0140,-0.5291,0
18553046,1.0000,0.0010,-0.0012,-0.0018,-0.0195,0.0052,-0.5659,0
18553212,1.0000,0.0010,-0.0011,-0.0016,-0.0085,-0.0115,-0.5306,0
18553379,1.0000,0.0010,-0.0010,-0.0013,-0.0130,-0.0032,-0.5563,0
18553546,1.0000,0.0010,-0.0010,-0.0013,-0.0159,-0.0093,-0.5536,0
18553712,1.0000,0.0009,-0.0011,-0.0012,-0.0093,-0.0142,-0.5512,0
18553879,1.0000,0.0009,-0.0011,-0.0008,-0.0080,-0.0134,-0.5374,0
18554046,1.0000,0.0009,-0.0012,-0.0007,-0.0176,0.0012,-0.5448,0
18554212,1.0000,0.0008,-0.0012,-0.0005,-0.0173,0.0074,-0.5386,0
18554379,1.0000,0.0008,-0.0013,-0.0004,-0.0194,0.0075,-0.5568,0
18554546,1.0000,0.0009,-0.0013,-0.0003,-0.0110,-0.0142,-0.5551,0
18554712,1.0000,0.0009,-0.0014,-0.0001,-0.0262,0.0097,-0.5554,0
18554879,1.0000,0.0009,-0.0015,-0.0001,-0.0273,-0.0155,-0.5415,0
18555046,1.0000,0.0009,-0.0015,0.0000,-0.0233,-0.0053,-0.5529,0
18555212,1.0000,0.0009,-0.0016,-0.0001,-0.0101,0.0118,-0.5478,0
18555379,1.0000,0.0009,-0.0017,-0.0000,-0.0274,0.0006,-0.5584,0
18555546,1.0000,0.0009,-0.0017,-0.0002,-0.0304,0.0052,-0.5602,0
18555712,1.0000,0.0009,-0.0018,-0.0001,-0.0384,-0.0034,-0.5789,0
18555879,1.0000,0.0010,-0.0019,-0.0003,-0.0245,-0.0108,-0.5479,0
18556046,1.0000,0.0010,-0.0020,-0.0003,-0.0356,-0.0033,-0.5499,0
18556212,1.0000,0.0010,-0.0021,-0.0002,-0.0309,-0.0171,-0.5444,0
18556379,1.0000,0.0010,-0.0021,-0.0003,-0.0191,-0.0096,-0.5469,0
18556546,1.0000,0.0010,-0.0022,-0.0003,-0.0435,-0.0045,-0.5553,0
18556712,1.0000,0.0010,-0.0023,-0.0003,-0.0398,-0.0114,-0.5595,0
18556879,1.0000,0.0010,-0.0024,-0.0002,-0.0437,-0.0045,-0.5632,0
18557046,1.0000,0.0011,-0.0025,0.0001,-0.0323,-0.0116,-0.5425,0
18557212,1.0000,0.0011,-0.0026,0.0001,-0.0408,-0.0011,-0.5251,0
18557379,1.0000,0.0011,-0.0026,0.0003,-0.0369,-0.0048,-0.5442,0
18557546,1.0000,0.0011,-0.0027,0.0004,-0.0390,0.0072,-0.5366,0
18557712,1.0000,0.0011,-0.0028,0.0004,-0.0423,0.0031,-0.5300,0
18557879,1.0000,0.0012,-0.0028,0.0004,-0.0485,-0.0033,-0.5512,0
18558046,1.0000,0.0012,-0.0029,0.0005,-0.0450,-0.0115,-0.5444,0
18558212,1.0000,0.0012,-0.0030,0.0007,-0.0516,-0.0141,-0.5610,0
18558379,1.0000,0.0012,-0.0031,0.0008,-0.0584,-0.0083,-0.5550,0
18558546,1.0000,0.0012,-0.0032,0.0009,-0.0573,0.0032,-0.5503,0
18558712,1.0000,0.0012,-0.0032,0.0010,-0.0523,-0.0066,-0.5445,0
18558879,1.0000,0.0013,-0.0033,0.0010,-0.0476,-0.0086,-0.5431,0
18559046,1.0000,0.0013,-0.0034,0.0012,-0.0606,-0.0191,-0.5464,0
18559212,1.0000,0.0013,-0.0035,0.0014,-0.0655,-0.0149,-0.5440,0
18559379,1.0000,0.0013,-0.0036,0.0014,-0.0396,-0.0091,-0.5331,0
18559546,1.0000,0.0013,-0.0036,0.0016,-0.0626,-0.0104,-0.5452,0
18559712,1.0000,0.0014,-0.0037,0.0017,-0.0710,-0.0092,-0.5408,0
18559879,1.0000,0.0014,-0.0038,0.0019,-0.0599,0.0007,-0.5483,0
18560046,1.0000,0.0014,-0.0039,0.0020,-0.0780,-0.0240,-0.5343,0
18560212,1.0000,0.0014,-0.0039,0.0020,-0.0690,-0.0193,-0.5393,0
18560379,1.0000,0.0014,-0.0040,0.0020,-0.0724,-0.0188,-0.5379,0
18560546,1.0000,0.0014,-0.0041,0.0020,-0.0749,-0.0153,-0.5433,0
18560712,1.0000,0.0014,-0.0042,0.0020,-0.0658,-0.0053,-0.5372,0
18560879,1.0000,0.0014,-0.0042,0.0022,-0.0648,-0.0118,-0.5334,0
18561046,1.0000,0.0015,-0.0043,0.0021,-0.0786,-0.0183,-0.5510,0
18561212,1.0000,0.0015,-0.0044,0.0023,-0.0881,0.0014,-0.5688,0
18561379,1.0000,0.0015,-0.0045,0.0023,-0.0967,-0.0288,-0.5665,0
18561546,1.0000,0.0015,-0.0046,0.0022,-0.0912,-0.0236,-0.5397,0
18561712,1.0000,0.0015,-0.0046,0.0023,-0.0787,-0.0250,-0.5589,0
18561879,1.0000,0.0016,-0.0047,0.0023,-0.0803,-0.0202,-0.5492,0
18562046,1.0000,0.0016,-0.0048,0.0024,-0.0677,-0.0108,-0.5547,0
18562212,1.0000,0.0016,-0.0049,0.0025,-0.0831,-0.0064,-0.5480,0
18562379,1.0000,0.0016,-0.0049,0.0025,-0.0810,-0.0116,-0.5484,0
18562546,1.0000,0.0016,-0.0050,0.0026,-0.0965,-0.0124,-0.5467,0
18562712,1.0000,0.0016,-0.0051,0.0027,-0.0866,-0.0214,-0.5617,0
18562879,1.0000,0.0016,-0.0051,0.0027,-0.0907,-0.0141,-0.5505,0
18563046,1.0000,0.0016,-0.0052,0.0028,-0.0962,-0.0198,-0.5272,0
18563212,1.0000,0.0017,-0.0053,0.0029,-0.0927,-0.0160,-0.5539,0
18563379,1.0000,0.0017,-0.0054,0.0030,-0.1001,-0.0041,-0.5485,0
18563546,1.0000,0.0017,-0.0054,0.0030,-0.1072,-0.0114,-0.5485,0
18563712,1.0000,0.0017,-0.0055,0.0030,-0.0901,-0.0001,-0.5565,0
18563879,1.0000,0.0017,-0.0056,0.0032,-0.1015,-0.0076,-0.5484,0
18564046,1.0000,0.0017,-0.0056,0.0032,-0.1021,-0.0242,-0.5443,0
18564212,1.0000,0.0017,-0.0057,0.0033,-0.1025,-0.0108,-0.5485,0
18564379,1.0000,0.0017,-0.0058,0.0033,-0.1013,-0.0156,-0.5478,0
18564546,1.0000,0.0018,-0.0058,0.0034,-0.1065,-0.0229,-0.5664,0
18564712,1.0000,0.0018,-0.0059,0.0035,-0.0957,-0.0044,-0.5757,0
18564879,1.0000,0.0018,-0.0060,0.0035,-0.0976,-0.0205,-0.5575,0
18565046,1.0000,0.0018,-0.0061,0.0035,-0.0993,-0.0264,-0.5377,0
18565212,1.0000,0.0018,-0.0061,0.0037,-0.1010,-0.0134,-0.5367,0
18565379,1.0000,0.0018,-0.0062,0.0038,-0.1018,-0.0181,-0.5292,0
18565546,1.0000,0.0018,-0.0063,0.0040,-0.1059,-0.0207,-0.5397,0
18565712,1.0000,0.0018,-0.0063,0.0039,-0.1098,-0.0220,-0.5434,0
18565879,1.0000,0.0018,-0.0064,0.0040,-0.1098,-0.0171,-0.5501,0
18566046,1.0000,0.0019,-0.0065,0.0041,-0.1275,-0.0194,-0.5548,0
18566212,1.0000,0.0019,-0.0065,0.0041,-0.1150,-0.0134,-0.5501,0
18566379,1.0000,0.0019,-0.0066,0.0042,-0.1109,-0.0164,-0.5514,0
18566546,1.0000,0.0019,-0.0067,0.0042,-0.1029,-0.0282,-0.5390,0
18566712,1.0000,0.0019,-0.0067,0.0041,-0.1065,-0.0175,-0.5446,0
18566879,1.0000,0.0019,-0.0068,0.0042,-0.1256,-0.0357,-0.5545,0
18567046,1.0000,0.0019,-0.0068,0.0043,-0.1246,-0.0201,-0.5553,0
18567212,1.0000,0.0019,-0.0069,0.0043,-0.1287,-0.0227,-0.5480,0
18567379,1.0000,0.0019,-0.0069,0.0044,-0.1092,-0.0161,-0.5561,0
18567546,1.0000,0.0019,-0.0070,0.0044,-0.1152,-0.0099,-0.5451,0
18567712,1.0000,0.0020,-0.0071,0.0044,-0.1223,-0.0157,-0.5216,0
18567879,1.0000,0.0020,-0.0071,0.0044,-0.1152,-0.0320,-0.5316,0
18568046,1.0000,0.0020,-0.0072,0.0045,-0.1288,-0.0168,-0.5426,0
18568212,1.0000,0.0020,-0.0072,0.0045,-0.1270,-0.0218,-0.5527,0
18568379,1.0000,0.0020,-0.0073,0.0046,-0.1319,-0.0277,-0.5481,0
18568546,1.0000,0.0020,-0.0073,0.0047,-0.1354,-0.0265,-0.5271,0
18568713,1.0000,0.0020,-0.0074,0.0048,-0.1201,-0.0135,-0.5325,0
18568879,1.0000,0.0020,-0.0074,0.0048,-0.1359,-0.0141,-0.5380,0
18569046,1.0000,0.0021,-0.0075,0.0048,-0.1227,-0.0171,-0.5467,0
18569213,1.0000,0.0021,-0.0075,0.0048,-0.1356,-0.0419,-0.5429,0
18569379,1.0000,0.0021,-0.0075,0.0048,-0.1367,-0.0278,-0.5492,0
18569546,1.0000,0.0021,-0.0076,0.0049,-0.1195,-0.0194,-0.5409,0
18569713,1.0000,0.0021,-0.0076,0.0050,-0.1352,-0.0322,-0.5455,0
18569879,1.0000,0.0021,-0.0077,0.0051,-0.1249,-0.0192,-0.5320,0
18570046,1.0000,0.0021,-0.0077,0.0051,-0.1355,-0.0301,-0.5184,0
18570213,1.0000,0.0021,-0.0078,0.0052,-0.1417,-0.0251,-0.5542,0
18570379,1.0000,0.0021,-0.0078,0.0053,-0.1464,-0.0134,-0.5424,0
18570546,1.0000,0.0021,-0.0079,0.0053,-0.1319,-0.0115,-0.5649,0
18570713,1.0000,0.0021,-0.0079,0.0054,-0.1423,-0.0325,-0.5612,0
18570879,1.0000,0.0021,-0.0080,0.0055,-0.1490,-0.0291,-0.5389,0
18571046,1.0000,0.0021,-0.0080,0.0056,-0.1268,-0.0375,-0.5372,0
18571213,0.9999,0.0021,-0.0080,0.0056,-0.1266,-0.0205,-0.5384,0
18571379,0.9999,0.0022,-0.0081,0.0056,-0.1419,-0.0329,-0.5245,0
18571546,0.9999,0.0022,-0.0081,0.0058,-0.1387,-0.0104,-0.5507,0
18571713,0.9999,0.0022,-0.0082,0.0059,-0.1492,-0.0228,-0.5644,0
18571879,0.9999,0.0022,-0.0082,0.0058,-0.1452,-0.0274,-0.5365,0
18572046,0.9999,0.0022,-0.0083,0.0060,-0.1501,-0.0314,-0.5574,0
18572213,0.9999,0.0022,-0.0083,0.0060,-0.1630,-0.0173,-0.5614,0
18572379,0.9999,0.0022,-0.0084,0.0062,-0.1434,-0.0248,-0.5509,0
18572546,1.0000,0.0008,-0.0003,0.0022,0.0124,0.0100,-0.5626,0
18572713,1.0000,0.0008,-0.0003,0.0023,0.0024,0.0048,-0.5426,0
18572879,1.0000,0.0008,-0.0003,0.0023,-0.0075,-0.0121,-0.5481,0
18573046,1.0000,0.0008,-0.0004,0.0023,-0.0074,-0.0121,-0.5415,0
18573213,1.0000,0.0008,-0.0004,0.0023,-0.0065,0.0193,-0.5477,0
18573379,1.0000,0.0008,-0.0004,0.0023,-0.0016,0.0143,-0.5635,0
18573546,1.0000,0.0008,-0.0004,0.0023,0.0096,0.0145,-0.5258,0
18573713,1.0000,0.0008,-0.0004,0.0023,0.0246,0.0109,-0.5441,0
18573879,1.0000,0.0008,-0.0004,0.0023,0.0224,-0.0006,-0.5397,0
18574046,1.0000,0.0008,-0.0004,0.0023,0.0204,-0.0271,-0.5370,0
18574213,1.0000,0.0008,-0.0004,0.0024,0.0041,-0.0169,-0.5530,0
18574379,1.0000,0.0008,-0.0004,0.0024,-0.0175,0.0059,-0.5538,0
18574546,1.0000,0.0008,-0.0004,0.0024,-0.0125,0.0053,-0.5530,0
18574713,1.0000,0.0008,-0.0004,0.0024,-0.0001,0.0234,-0.5241,0
18574879,1.0000,0.0008,-0.0004,0.0024,-0.0119,-0.0010,-0.5245,0
18575046,1.0000,0.0008,-0.0004,0.0024,-0.0048,-0.0165,-0.5396,0
18575213,1.0000,0.0008,-0.0004,0.0024,-0.0109,-0.0031,-0.5531,0
18575379,1.0000,0.0008,-0.0004,0.0024,-0.0170,-0.0036,-0.5681,0
18575546,1.0000,0.0008,-0.0003,0.0024,-0.0029,0.0070,-0.5571,0
18575713,1.0000,0.0008,-0.0003,0.0024,-0.0043,0.0082,-0.5602,0
18575879,1.0000,0.0008,-0.0003,0.0024,0.0021,0.0109,-0.5162,0
18576046,1.0000,0.0008,-0.0003,0.0025,0.0042,-0.0222,-0.5372,0
18576213,1.0000,0.0008,-0.0003,0.0025,-0.0037,-0.0104,-0.5334,0
18576379,1.0000,0.0008,-0.0003,0.0025,-0.0002,0.0005,-0.5415,0
18576546,1.0000,0.0008,-0.0003,0.0025,-0.0151,0.0103,-0.5548,0
18576713,1.0000,0.0008,-0.0003,0.0025,-0.0079,0.0055,-0.5494,0
18576879,1.0000,0.0008,-0.0003,0.0025,0.0096,-0.0041,-0.5449,0
18577046,1.0000,0.0008,-0.0004,0.0025,0.0039,-0.0036,-0.5379,0
18577213,1.0000,0.0008,-0.0004,0.0025,0.0170,0.0044,-0.5576,0
18577379,1.0000,0.0008,-0.0003,0.0025,-0.0002,0.0038,-0.5425,0
18577546,1.0000,0.0008,-0.0004,0.0025,-0.0058,0.0007,-0.5515,0
18577713,1.0000,0.0008,-0.0003,0.0025,-0.0057,0.0074,-0.5545,0
18577879,1.0000,0.0008,-0.0003,0.0025,0.0048,0.0049,-0.5608,0
18578046,1.0000,0.0008,-0.0003,0.0025,0.0113,0.0045,-0.5481,0
18578213,1.0000,0.0008,-0.0003,0.0025,-0.0051,0.0029,-0.5584,0
18578379,1.0000,0.0008,-0.0003,0.0025,-0.0018,0.0043,-0.5277,0
18578546,1.0000,0.0008,-0.0003,0.0026,0.0057,0.0076,-0.5527,0
18578713,1.0000,0.0008,-0.0003,0.0026,-0.0018,0.0048,-0.5650,0
18578879,1.0000,0.0008,-0.0003,0.0026,-0.0121,0.0074,-0.5405,0
18579046,1.0000,0.0008,-0.0003,0.0026,-0.0063,-0.0134,-0.5404,0
18579213,1.0000,0.0008,-0.0003,0.0023,0.0055,-0.0112,-0.5269,0
18579379,1.0000,0.0008,-0.0003,0.0022,-0.0048,-0.0123,-0.5324,0
18579546,1.0000,0.0008,-0.0003,0.0021,-0.0034,-0.0004,-0.5158,0
18579713,1.0000,0.0008,-0.0003,0.0020,0.0003,-0.0080,-0.5494,0
18579879,1.0000,0.0008,-0.0003,0.0019,-0.0117,-0.0147,-0.5406,0
18580046,1.0000,0.0009,-0.0003,0.0019,-0.0093,0.0056,-0.5424,0
18580213,1.0000,0.0009,-0.0003,0.0018,0.0012,-0.0102,-0.5623,0
18580379,1.0000,0.0009,-0.0003,0.0018,-0.0053,0.0006,-0.5497,0
18580546,1.0000,0.0009,-0.0003,0.0018,0.0075,0.0076,-0.5535,0
18580713,1.0000,0.0009,-0.0003,0.0017,0.0062,0.0041,-0.5578,0
18580879,1.0000,0.0009,-0.0003,0.0017,0.0014,-0.0198,-0.5488,0
18581046,1.0000,0.0009,-0.0003,0.0017,-0.0005,0.0103,-0.5478,0
18581213,1.0000,0.0009,-0.0003,0.0016,-0.0038,-0.0091,-0.5462,0
18581379,1.0000,0.0009,-0.0003,0.0016,-0.0106,-0.0099,-0.5557,0
18581546,1.0000,0.0009,-0.0002,0.0016,0.0061,-0.0076,-0.5316,0
18581713,1.0000,0.0009,-0.0003,0.0015,0.0077,0.0037,-0.5307,0
18581879,1.0000,0.0009,-0.0002,0.0015,-0.0047,-0.0036,-0.5329,0
18582046,1.0000,0.0009,-0.0002,0.0014,0.0106,-0.0013,-0.5499,0
18582213,1.0000,0.0009,-0.0002,0.0014,-0.0009,0.0015,-0.5492,0
18582379,1.0000,0.0009,-0.0002,0.0014,-0.0081,-0.0024,-0.5548,0
18582546,1.0000,0.0009,-0.0002,0.0014,-0.0040,-0.0006,-0.5469,0
18582713,1.0000,0.0009,-0.0002,0.0013,-0.0073,-0.0123,-0.5351,0
18582879,1.0000,0.0009,-0.0002,0.0013,0.0112,0.0007,-0.5404,0
18583046,1.0000,0.0009,-0.0002,0.0013,-0.0113,-0.0016,-0.5527,0
18583213,1.0000,0.0009,-0.0002,0.0012,-0.0041,0.0006,-0.5508,0
18583379,1.0000,0.0009,-0.0002,0.0013,0.0030,0.0023,-0.5511,0
18583546,1.0000,0.0009,-0.0002,0.0013,0.0101,-0.0162,-0.5457,0
18583713,1.0000,0.0009,-0.0002,0.0012,-0.0057,-0.0219,-0.5626,0
18583879,1.0000,0.0009,-0.0002,0.0012,-0.0096,-0.0005,-0.5363,0
18584046,1.0000,0.0009,-0.0002,0.0012,-0.0046,-0.0169,-0.5406,0
18584213,1.0000,0.0009,-0.0002,0.0011,0.0134,-0.0007,-0.5194,0
18584379,1.0000,0.0009,-0.0002,0.0011,0.0022,-0.0151,-0.5530,0
18584546,1.0000,0.0009,-0.0002,0.0011,-0.0006,-0.0060,-0.5373,0
18584713,1.0000,0.0009,-0.0002,0.0011,-0.0070,-0.0069,-0.5248,0
18584879,1.0000,0.0009,-0.0002,0.0010,0.0121,-0.0040,-0.5066,0
18585046,1.0000,0.0009,-0.0001,0.0010,0.0265,0.0058,-0.5317,0
18585213,1.0000,0.0010,-0.0001,0.0010,0.0194,0.0002,-0.5531,0
18585380,1.0000,0.0010,-0.0001,0.0010,-0.0002,0.0094,-0.5777,0
18585546,1.0000,0.0010,-0.0001,0.0010,-0.0202,-0.0077,-0.5975,0
18585713,1.0000,0.0010,-0.0001,0.0010,-0.0114,-0.0058,-0.5492,0
18585880,1.0000,0.0010,-0.0001,0.0009,0.0002,0.0029,-0.5072,0
18586046,1.0000,0.0010,-0.0001,0.0009,0.0195,-0.0090,-0.5369,0
18586213,1.0000,0.0010,-0.0000,0.0009,0.0011,-0.0155,-0.5571,0
18586380,1.0000,0.0010,-0.0000,0.0009,-0.0075,-0.0090,-0.5735,0
18586546,1.0000,0.0010,-0.0000,0.0008,-0.0277,0.0044,-0.5772,0
18586713,1.0000,0.0010,-0.0000,0.0008,-0.0136,0.0055,-0.5751,0
18586880,1.0000,0.0010,-0.0001,0.0008,-0.0175,0.0090,-0.5466,0
18587046,1.0000,0.0010,-0.0000,0.0008,0.0117,0.0004,-0.5142,0
18587213,1.0000,0.0010,-0.0000,0.0008,0.0279,0.0046,-0.5031,0
18587380,1.0000,0.0010,-0.0000,0.0008,0.0296,-0.0066,-0.5630,0
18587546,1.0000,0.0010,-0.0000,0.0007,-0.0191,-0.0133,-0.5438,0
18587713,1.0000,0.0010,-0.0000,0.0007,-0.0267,-0.0022,-0.5687,0
18587880,1.0000,0.0010,-0.0000,0.0007,-0.0221,0.0077,-0.5785,0
18588046,1.0000,0.0010,-0.0000,0.0007,-0.0164,-0.0062,-0.5431,0
18588213,1.0000,0.0010,-0.0000,0.0007,0.0230,0.0055,-0.5237,0
18588380,1.0000,0.0009,-0.0000,0.0007,0.0315,-0.0048,-0.5216,0
18588546,1.0000,0.0010,-0.0000,0.0007,0.0144,-0.0085,-0.5474,0
18588713,1.0000,0.0010,-0.0000,0.0006,-0.0032,-0.0017,-0.5612,0
18588880,1.0000,0.0010,-0.0000,0.0006,-0.0089,-0.0064,-0.5480,0
18589046,1.0000,0.0010,-0.0000,0.0006,-0.0140,0.0066,-0.5584,0
18589213,1.0000,0.0010,-0.0000,0.0006,-0.0111,-0.0079,-0.5484,0
18589380,1.0000,0.0010,-0.0000,0.0006,-0.0025,-0.0103,-0.5432,0
18589546,1.0000,0.0010,-0.0000,0.0005,0.0165,-0.0099,-0.5374,0
18589713,1.0000,0.0010,-0.0000,0.0005,0.0053,-0.0158,-0.5337,0
18589880,1.0000,0.0010,0.0000,0.0005,0.0009,-0.0026,-0.5349,0
18590046,1.0000,0.0009,0.0000,0.0005,-0.0087,0.0152,-0.5461,0
18590213,1.0000,0.0009,-0.0000,0.0005,-0.0041,-0.0048,-0.5694,0
18590380,1.0000,0.0009,-0.0000,0.0005,0.0057,-0.0078,-0.5245,0
18590546,1.0000,0.0009,-0.0000,0.0005,0.0183,0.0020,-0.5271,0
18590713,1.0000,0.0009,-0.0000,0.0004,0.0248,-0.0002,-0.5263,0
18590880,1.0000,0.0009,0.0000,0.0004,-0.0001,0.0075,-0.5292,0
18591046,1.0000,0.0009,0.0000,0.0004,-0.0028,-0.0042,-0.5404,0
18591213,1.0000,0.0009,0.0000,0.0004,-0.0137,-0.0063,-0.5635,0
18591380,1.0000,0.0009,0.0000,0.0004,0.0067,-0.0190,-0.5528,0
18591546,1.0000,0.0009,-0.0000,0.0003,-0.0031,0.0042,-0.5356,0
18591713,1.0000,0.0009,0.0000,0.0003,0.0231,-0.0021,-0.5300,0
18591880,1.0000,0.0009,0.0000,0.0003,0.0158,0.0150,-0.5482,0
18592046,1.0000,0.0009,0.0000,0.0003,0.0024,-0.0001,-0.5643,0
18592213,1.0000,0.0009,0.0000,0.0003,-0.0120,0.0054,-0.5667,0
18592380,1.0000,0.0009,0.0000,0.0003,-0.0198,-0.0149,-0.5567,0
18592546,1.0000,0.0009,-0.0003,0.0003,-0.0114,0.0119,-0.5436,0
18592713,1.0000,0.0009,-0.0003,0.0003,0.0105,0.0053,-0.5114,0
18592880,1.0000,0.0009,-0.0003,0.0003,0.0240,-0.0022,-0.5563,0
18593046,1.0000,0.0009,-0.0003,0.0003,0.0162,-0.0104,-0.5328,0
18593213,1.0000,0.0009,-0.0003,0.0003,-0.0121,0.0028,-0.5245,0
18593380,1.0000,0.0009,-0.0002,0.0003,-0.0193,-0.0097,-0.5534,0
18593546,1.0000,0.0009,-0.0002,0.0002,-0.0100,-0.0141,-0.5257,0
18593713,1.0000,0.0009,-0.0002,0.0002,-0.0204,0.0078,-0.5534,0
18593880,1.0000,0.0009,-0.0002,0.0002,-0.0219,0.0148,-0.5494,0
18594046,1.0000,0.0009,-0.0003,0.0002,-0.0038,-0.0007,-0.4983,0
18594213,1.0000,0.0009,-0.0003,0.0002,0.0117,-0.0205,-0.5527,0
18594380,1.0000,0.0009,-0.0003,0.0002,0.0122,-0.0130,-0.5495,0
18594546,1.0000,0.0009,-0.0003,0.0002,0.0064,0.0041,-0.5126,0
18594713,1.0000,0.0009,-0.0003,0.0002,-0.0055,-0.0003,-0.5640,0
18594880,1.0000,0.0009,-0.0003,0.0001,-0.0194,-0.0039,-0.5655,0
18595046,1.0000,0.0009,-0.0003,0.0001,0.0070,0.0113,-0.5205,0
18595213,1.0000,0.0009,-0.0003,0.0001,0.0013,0.0181,-0.5527,0
18595380,1.0000,0.0009,-0.0003,0.0001,0.0143,-0.0036,-0.5218,0
18595546,1.0000,0.0009,-0.0003,0.0001,0.0099,0.0082,-0.5348,0
18595713,1.0000,0.0009,-0.0003,0.0001,-0.0082,-0.0056,-0.5381,0
18595880,1.0000,0.0009,-0.0003,0.0001,-0.0261,-0.0069,-0.5473,0
18596046,1.0000,0.0009,-0.0002,0.0001,-0.0145,-0.0041,-0.5737,0
18596213,1.0000,0.0009,-0.0002,0.0001,0.0016,-0.0056,-0.5452,0
18596380,1.0000,0.0009,-0.0002,0.0001,0.0075,-0.0145,-0.5229,0
18596546,1.0000,0.0009,-0.0002,0.0001,-0.0041,0.0128,-0.5496,0
18596713,1.0000,0.0009,-0.0002,0.0001,0.0007,0.0030,-0.5476,0
18596880,1.0000,0.0009,-0.0002,0.0000,0.0109,-0.0047,-0.5346,0
18597046,1.0000,0.0009,-0.0002,-0.0000,-0.0157,0.0086,-0.5519,0
18597213,1.0000,0.0009,-0.0002,-0.0000,-0.0251,-0.0112,-0.5616,0
18597380,1.0000,0.0009,-0.0002,-0.0000,-0.0141,-0.0004,-0.5629,0
18597546,1.0000,0.0009,-0.0002,-0.0001,0.0006,-0.0075,-0.5620,0
18597713,1.0000,0.0009,-0.0002,-0.0001,-0.0104,0.0072,-0.5255,0
18597880,1.0000,0.0009,-0.0002,-0.0001,0.0073,0.0146,-0.5411,0
18598046,1.0000,0.0009,-0.0002,-0.0001,-0.0053,0.0032,-0.5545,0
18598213,1.0000,0.0009,-0.0002,-0.0001,-0.0033,-0.0098,-0.5670,0
18598380,1.0000,0.0009,-0.0002,-0.0001,-0.0072,-0.0053,-0.5614,0
18598546,1.0000,0.0009,-0.0002,-0.0001,0.0048,-0.0053,-0.5530,0
18598713,1.0000,0.0009,-0.0002,-0.0001,0.0052,0.0060,-0.5317,0
18598880,1.0000,0.0009,-0.0002,-0.0001,0.0136,-0.0019,-0.5410,0
18599046,1.0000,0.0009,-0.0002,-0.0001,-0.0102,-0.0199,-0.5157,0
18599213,1.0000,0.0009,-0.0002,-0.0001,-0.0083,0.0019,-0.5478,0
18599380,1.0000,0.0009,-0.0002,-0.0001,-0.0105,-0.0073,-0.5404,0
18599546,1.0000,0.0009,-0.0002,-0.0001,-0.0014,-0.0134,-0.5598,0
18599713,1.0000,0.0009,-0.0002,-0.0001,0.0064,-0.0000,-0.5470,0
18599880,1.0000,0.0009,-0.0002,-0.0002,-0.0065,0.0054,-0.5378,0
18600046,1.0000,0.0009,-0.0002,-0.0002,0.0046,0.0119,-0.5595,0
18600213,1.0000,0.0009,-0.0002,-0.0002,-0.0036,0.0102,-0.5506,0
18600380,1.0000,0.0009,-0.0002,-0.0002,-0.0209,0.0090,-0.5497,0
18600546,1.0000,0.0009,-0.0002,-0.0002,-0.0106,-0.0003,-0.5606,0
18600713,1.0000,0.0009,-0.0002,-0.0002,-0.0173,-0.0182,-0.5390,0
18600880,1.0000,0.0009,-0.0003,-0.0002,0.0079,-0.0080,-0.5242,0
18601046,1.0000,0.0009,-0.0003,-0.0002,0.0048,0.0074,-0.5343,0
18601213,1.0000,0.0009,-0.0003,-0.0002,0.0024,0.0126,-0.5200,0
18601380,1.0000,0.0009,-0.0003,-0.0002,-0.0036,-0.0058,-0.5391,0
18601546,1.0000,0.0009,-0.0002,-0.0002,-0.0062,0.0007,-0.5401,0
18601713,1.0000,0.0009,-0.0002,-0.0002,-0.0021,-0.0206,-0.5538,0
18601880,1.0000,0.0009,-0.0002,-0.0002,-0.0286,-0.0169,-0.5523,0
18602047,1.0000,0.0009,-0.0002,-0.0002,-0.0028,0.0034,-0.5327,0
18602213,1.0000,0.0009,-0.0002,-0.0002,0.0007,-0.0006,-0.5334,0
18602380,1.0000,0.0009,-0.0002,-0.0002,0.0059,0.0118,-0.5381,0
18602547,1.0000,0.0009,-0.0002,-0.0002,-0.0137,-0.0166,-0.5391,0
18602713,1.0000,0.0009,-0.0002,-0.0002,-0.0174,0.0024,-0.5430,0
18602880,1.0000,0.0009,-0.0002,-0.0002,-0.0103,-0.0227,-0.5412,0
18603047,1.0000,0.0009,-0.0002,-0.0002,-0.0175,-0.0016,-0.5426,0
18603213,1.0000,0.0009,-0.0002,-0.0002,0.0027,-0.0047,-0.5506,0
18603380,1.0000,0.0009,-0.0002,-0.0002,0.0197,0.0070,-0.5430,0
18603547,1.0000,0.0009,-0.0002,-0.0002,-0.0011,0.0188,-0.5388,0
18603713,1.0000,0.0009,-0.0002,-0.0002,0.0027,0.0119,-0.5383,0
18603880,1.0000,0.0009,-0.0002,-0.0002,-0.0153,0.0024,-0.5422,0
18604047,1.0000,0.0009,-0.0002,-0.0003,0.0028,-0.0037,-0.5752,0
