SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
11785315,0.8228,-0.4359,0.0881,0.3538,0.0445,0.0068,-0.0832,0
11785815,0.8237,-0.4355,0.0868,0.3527,0.0907,-0.064,-0.1212,0
11786315,0.8241,-0.4356,0.0861,0.3518,0.0274,0.0085,-0.0828,0
11786815,0.8244,-0.4354,0.0859,0.3513,-0.0293,-0.0078,-0.1122,0
11787315,0.8248,-0.4349,0.0861,0.3509,-0.0177,-0.0264,-0.1236,0
11787815,0.8249,-0.4345,0.0861,0.3512,0.015,-0.011,-0.1179,0
11788315,0.825,-0.4342,0.0863,0.3514,0.031,-0.0405,-0.1352,0
11788815,0.825,-0.4341,0.0865,0.3515,0.0686,-0.1086,-0.091,0
11789315,0.825,-0.4339,0.0868,0.3516,0.087,-0.0876,-0.0937,0
11789815,0.8251,-0.4336,0.0873,0.3515,0.0592,-0.0846,-0.0736,0
11790315,0.8252,-0.4333,0.0877,0.3515,0.0573,-0.0085,-0.117,0
11790815,0.8253,-0.433,0.088,0.3516,0.0662,-0.0078,-0.1006,0
11791315,0.8257,-0.4318,0.0893,0.3519,0.0397,0.0639,-0.1785,0
11791815,0.8248,-0.4316,0.093,0.3533,-0.1982,-0.1156,-0.6292,0
11792315,0.8228,-0.4328,0.0957,0.3557,0.3783,0.5582,-0.8184,0
11792815,0.8154,-0.4362,0.1038,0.3662,-1.1668,0.8178,-0.3116,0
11793315,0.8053,-0.4339,0.0993,0.3917,-0.4223,0.1876,0.1926,0
11793815,0.7981,-0.4291,0.0873,0.4139,-0.8754,0.0904,1.03,0
11794315,0.795,-0.4455,0.0585,0.4075,-1.1719,0.5505,0.9687,0
11794815,0.7907,-0.4897,0.0119,0.3673,-0.2975,0.5661,-0.5296,0
11795315,0.7883,-0.5415,-0.0524,0.2875,1.1578,-0.8492,0.5783,0
11795815,0.7901,-0.5631,-0.1211,0.2097,1.0647,-2.2573,1.8901,0
11796315,0.8012,-0.5504,-0.1808,0.15,0.3322,-1.3414,-0.1789,0
11796815,0.8151,-0.5213,-0.2348,0.0933,1.4979,-1.017,0.3558,0
11797315,0.8264,-0.4919,-0.2703,0.0452,0.9484,-1.3396,-1.0442,0
11797815,0.8323,-0.4673,-0.2982,-0.0039,1.8505,-0.4041,0.1542,0
11798315,0.8363,-0.4441,-0.3175,-0.05,1.2127,-0.8835,-0.3111,0
11798815,0.8394,-0.4291,-0.3239,-0.0798,1.5559,2.177,-3.3836,0
11799315,0.8334,-0.4393,-0.3216,-0.0955,-0.5761,-0.1618,-0.399,0
11799815,0.8328,-0.4458,-0.317,-0.085,0.1455,0.4645,-1.3158,0
11800315,0.8305,-0.4584,-0.3106,-0.0594,1.2963,0.4712,-0.3098,0
11800815,0.8288,-0.472,-0.2994,-0.0256,0.2825,-0.522,-0.0521,0
11801315,0.8268,-0.4866,-0.2819,0.0157,0.9043,-1.1775,-0.1769,0
11801815,0.8226,-0.5048,-0.2556,0.0561,0.1728,0.4233,0.7041,0
11802315,0.8172,-0.5212,-0.2234,0.1034,0.8623,0.3519,-0.0134,0
11802815,0.8102,-0.534,-0.1844,0.156,1.2886,-0.7757,-2.6416,0
11803315,0.8039,-0.5386,-0.1331,0.2143,0.0763,0.0284,0.2129,0
11803815,0.7936,-0.5353,-0.0742,0.2796,0.9314,-0.951,0.7013,0
11804315,0.7755,-0.5317,-0.0091,0.3403,-1.3232,-1.3049,0.2695,0
11804815,0.7545,-0.5132,0.0608,0.4045,-0.2583,0.8806,-0.7771,0
11805315,0.7206,-0.5118,0.1207,0.4519,-0.0443,-1.9581,1.9359,0
11805815,0.704,-0.5049,0.1451,0.478,0.4112,-0.438,-0.0434,0
11806315,0.7029,-0.4991,0.1553,0.4824,-0.7547,-0.1797,0.3915,0
11806815,0.7052,-0.4998,0.1513,0.4797,0.2132,0.1425,0.685,0
