SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
11712692,0.7778,0.5438,0.2367,-0.2079,0.0011,0.0034,-0.2125,0
11712859,0.7777,0.5441,0.2361,-0.2082,0.025,0.035,-0.2385,0
11713359,0.7776,0.5447,0.2353,-0.2078,-0.0178,-0.0169,-0.2261,0
11713859,0.7777,0.5448,0.2351,-0.2076,-0.0291,-0.0215,-0.1801,0
11714359,0.7778,0.5448,0.235,-0.2075,0.0026,0.0261,-0.1681,0
11714859,0.778,0.5446,0.2351,-0.207,-0.0242,0.004,-0.1593,0
11715359,0.7781,0.5446,0.2348,-0.2073,-0.0685,0.01,-0.2181,0
11715859,0.7782,0.5445,0.2343,-0.2074,-0.0353,0.0122,-0.2285,0
11716359,0.7747,0.5497,0.2336,-0.2075,-0.1768,0.0402,-0.4387,0
11716859,0.7592,0.5733,0.2256,-0.21,0.1743,-0.1779,-0.3537,0
11717359,0.7247,0.6231,0.2012,-0.2147,0.9973,-1.1093,3.8873,0
11717859,0.6992,0.6688,0.138,-0.2114,4.6744,-3.4784,9.8232,0
11718359,0.7215,0.672,0.0362,-0.1627,4.5907,-2.1079,14.4756,0
11718859,0.7798,0.6161,-0.0873,-0.0688,-0.6286,-0.2353,5.3184,0
11719359,0.7966,0.559,-0.2252,0.0458,-3.1685,-0.7902,4.0751,0
11719859,0.8018,0.4573,-0.3507,0.1581,-0.9482,2.2887,-1.743,0
11720359,0.775,0.388,-0.4198,0.2696,-3.8153,2.3103,2.2095,0
11720859,0.7831,0.2559,-0.4739,0.311,0.3633,3.599,-0.3157,0
11721359,0.779,0.2066,-0.4866,0.3373,-2.94,1.732,-0.1415,0
11721859,0.788,0.1537,-0.5142,0.3018,-0.3527,1.0433,-3.3261,0
11722359,0.7989,0.1331,-0.5372,0.2356,2.1348,-1.4939,-5.7785,0
11722859,0.8103,0.1723,-0.5277,0.1877,-1.7281,-1.7332,-10.3813,0
11723359,0.8095,0.2098,-0.5367,0.113,-1.5877,-0.5581,-10.0073,0
11723859,0.8009,0.2469,-0.5434,0.0488,2.067,-0.4701,-8.7586,0
11724359,0.776,0.2874,-0.5597,0.0435,0.239,-0.7545,-1.512,0
11724859,0.7775,0.2702,-0.5651,0.0566,-0.1946,-1.3578,-2.9183,0
11725359,0.7877,0.2075,-0.5745,0.0798,-1.3462,-0.4527,-6.0836,0
11725859,0.783,0.1452,-0.5939,0.1147,0.1298,-0.8417,-6.5925,0
11726359,0.7704,0.1125,-0.6026,0.1753,0.5025,-0.7872,-6.3367,0
11726859,0.7566,0.0984,-0.5989,0.2435,0.2927,0.5184,-3.3219,0
11727359,0.7594,0.0684,-0.5816,0.2836,-0.6009,0.7455,-2.3857,0
11727859,0.7733,0.0175,-0.5666,0.284,1.802,-0.2141,-1.8128,0
11728359,0.8014,-0.0125,-0.5369,0.2633,4.6741,-1.1289,0.9528,0
11728859,0.8555,-0.0014,-0.4608,0.2362,1.2137,-1.9125,-3.7294,0
11729359,0.9113,0.0904,-0.3567,0.185,-2.7376,-0.9041,-3.1206,0
11729859,0.931,0.2443,-0.2493,0.1066,-1.4689,2.3366,-4.0879,0
11730359,0.9089,0.397,-0.1274,-0.0018,-6.8238,0.3651,2.9328,0
11730859,0.8407,0.5269,-0.0285,-0.1212,-3.921,5.6386,5.9993,0
11731359,0.7523,0.6191,0.0232,-0.224,1.4128,-3.8133,14.5377,0
11731859,0.7492,0.5915,0.09,-0.2842,3.045,-0.1942,4.6357,0
11732359,0.7156,0.6178,0.1183,-0.3037,9.1191,1.2303,12.8121,0
11732859,0.8028,0.5032,0.1513,-0.2818,-2.1777,1.1043,-7.4583,0
11733359,0.725,0.6364,0.0813,-0.2506,2.8735,-4.339,20.1637,0
11733859,0.8005,0.5711,0.0545,-0.1734,-2.5559,0.7138,2.6155,0
11734359,0.8193,0.5621,-0.0464,-0.1025,4.4208,-2.8228,7.1861,0
11734860,0.8583,0.4948,-0.1357,-0.0068,-0.3831,-2.3557,3.9236,0
11735360,0.8751,0.4185,-0.2304,0.0766,-2.6777,1.3258,2.4386,0
11735860,0.8797,0.3273,-0.317,0.1358,-2.8752,3.9689,-0.1435,0
11736360,0.8735,0.2378,-0.3901,0.1682,-2.0754,3.6029,-2.0726,0
11736860,0.8593,0.1746,-0.4461,0.1793,-2.5127,2.2044,-2.6154,0
11737360,0.8539,0.1106,-0.4867,0.1474,0.3418,1.5866,-5.4652,0
11737860,0.8494,0.0819,-0.5132,0.0921,2.8389,-1.2466,-5.4718,0
11738360,0.8512,0.1297,-0.5028,0.076,-3.5193,1.1135,-6.8925,0
11738860,0.8488,0.139,-0.51,0.0111,-0.5764,-0.0503,-6.3503,0
11739360,0.8381,0.1621,-0.5197,-0.036,-0.1668,-1.2539,-4.4592,0
11739860,0.826,0.1955,-0.5266,-0.0475,0.7101,-1.2962,-2.5816,0
