SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
11339800,0.8927,0.2578,0.3301,-0.1661,-0.0067,-0.0481,0.097,0
11340300,0.8926,0.2574,0.33,-0.1675,-0.0052,-0.0417,0.0587,0
11340800,0.8924,0.2577,0.33,-0.1684,0.032,0.0051,0.0814,0
11341300,0.8921,0.2583,0.3302,-0.1687,-0.0239,0.0563,-0.0109,0
11341800,0.8916,0.2591,0.3308,-0.1688,-0.0296,0.0275,0.1805,0
11342300,0.8912,0.2599,0.3312,-0.169,-0.0679,0.0086,0.097,0
11342800,0.8908,0.2606,0.3317,-0.1689,-0.0552,-0.0325,0.1207,0
11343300,0.8904,0.2613,0.3321,-0.1692,-0.0843,-0.0374,0.0775,0
11343800,0.89,0.262,0.3324,-0.1694,-0.0523,-0.0294,0.1102,0
11344300,0.8897,0.2624,0.3327,-0.1696,-0.0406,0.0145,0.0906,0
11344800,0.8896,0.2627,0.333,-0.1696,-0.0266,0.0502,0.092,0
11345300,0.8896,0.2628,0.3333,-0.1691,-0.0543,-0.0296,0.0816,0
11345800,0.8896,0.2629,0.3333,-0.1687,-0.0268,-0.0253,0.0961,0
11346300,0.8895,0.2631,0.3332,-0.1688,-0.0644,-0.0585,0.1502,0
11346800,0.8897,0.2631,0.3332,-0.1683,-0.0714,-0.0822,0.1003,0
11347300,0.8897,0.2632,0.3331,-0.1682,-0.1239,-0.1022,0.0683,0
11347801,0.8896,0.2636,0.333,-0.1682,-0.1132,-0.1149,0.0942,0
11348301,0.8895,0.2641,0.3327,-0.1682,-0.2029,-0.0942,0.1042,0
11348801,0.8894,0.2649,0.3326,-0.1676,-0.4491,-0.3766,0.1366,0
11349301,0.8886,0.2676,0.3317,-0.1697,-0.8048,-0.0299,0.0344,0
11349801,0.889,0.2664,0.3277,-0.1771,-0.2854,-0.0565,-0.591,0
11350301,0.8899,0.2672,0.3205,-0.1841,-0.1015,0.2312,1.2279,0
11350801,0.8928,0.2753,0.3085,-0.1788,0.4849,-0.1224,1.2889,0
11351301,0.8964,0.2936,0.2964,-0.1494,-1.0217,-1.9651,0.0165,0
11351801,0.8957,0.3383,0.271,-0.0994,-0.4723,0.1349,-0.0882,0
11352301,0.8921,0.3929,0.2203,-0.0367,0.2037,0.7691,2.5795,0
11352801,0.893,0.4264,0.1427,0.0179,-1.118,-0.125,1.3683,0
11353301,0.8883,0.451,0.0595,0.0634,0.2861,0.4749,-0.1385,0
11353801,0.8809,0.4614,-0.0038,0.1057,-1.3431,0.0051,-0.1389,0
11354301,0.8709,0.4634,-0.0677,0.1489,0.0896,0.0925,-0.8826,0
11354801,0.8556,0.4653,-0.1222,0.1908,0.8958,0.4388,-0.2761,0
11355301,0.8405,0.4597,-0.1692,0.2315,1.0614,-0.1958,-1.7683,0
11355801,0.8236,0.4603,-0.1983,0.2653,0.7479,-0.1314,-0.7551,0
11356301,0.812,0.4649,-0.2103,0.2832,0.6496,-1.0558,-2.3314,0
11356801,0.8129,0.4671,-0.2095,0.2775,0.8553,-1.0298,-1.4801,0
11357301,0.8215,0.47,-0.1958,0.2566,0.7332,-0.1284,-0.8652,0
11357801,0.832,0.476,-0.1706,0.2284,-0.4473,0.1712,0.1994,0
11358301,0.8437,0.4799,-0.141,0.195,0.5663,0.2766,0.5622,0
11358801,0.8553,0.4815,-0.1076,0.1586,0.7114,1.3259,0.0541,0
11359301,0.8689,0.4741,-0.0712,0.1231,0.0475,-1.6032,-2.974,0
11359801,0.8763,0.4756,-0.0274,0.0716,-0.2115,1.1127,2.0716,0
11360301,0.8916,0.452,0.016,0.0236,-0.7601,-0.0348,-1.4255,0
11360801,0.9027,0.4239,0.0667,-0.03,-1.0629,-0.917,-0.1058,0
11361301,0.9061,0.394,0.1228,-0.0931,0.1024,-0.3099,3.3151,0
11361801,0.9073,0.3495,0.1819,-0.1465,0.1419,-0.9439,-1.675,0
11362301,0.8955,0.3242,0.245,-0.1813,-0.2848,-0.2123,1.3858,0
11362801,0.8854,0.306,0.2883,-0.1985,1.2845,1.385,0.6435,0
11363301,0.8786,0.2954,0.3239,-0.1896,-1.249,-0.1202,0.3828,0
11363801,0.8759,0.2921,0.337,-0.1839,-0.0614,-0.3348,0.8672,0
11364301,0.8767,0.2911,0.3406,-0.1748,-1.225,-1.3604,0.7189,0
11364801,0.8774,0.293,0.3372,-0.1751,-0.2084,-0.4586,0.9858,0
11365301,0.8793,0.2904,0.3306,-0.1821,1.0875,0.1883,-0.2375,0
11365801,0.8821,0.2855,0.3233,-0.1894,-1.3215,-1.1688,0.6866,0
11366301,0.8869,0.2876,0.3045,-0.1952,0.1424,-0.7611,-0.12,0
11366801,0.8921,0.3036,0.2818,-0.1803,-0.4414,-0.5259,0.1476,0
