SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
21249766,0.7817,0.3078,0.5415,-0.0327,0.0611,-0.0849,-0.174,0
21249933,0.7822,0.3076,0.5408,-0.0326,-0.0015,-0.1396,-0.1767,0
21250433,0.7831,0.3058,0.5405,-0.0334,-0.1595,-0.1379,-0.1731,0
21250933,0.7827,0.3053,0.5412,-0.0349,-0.0382,-0.1069,-0.2431,0
21251433,0.7822,0.3056,0.5418,-0.0357,0.0032,-0.0463,-0.1153,0
21251933,0.7819,0.3061,0.5419,-0.0359,0.0035,-0.0663,-0.1643,0
21252433,0.7814,0.307,0.542,-0.036,-0.0002,-0.0464,-0.1718,0
21252933,0.781,0.3079,0.5422,-0.0361,0.0337,-0.0302,-0.156,0
21253433,0.7806,0.3086,0.5424,-0.0361,-0.0169,-0.1262,-0.1372,0
21253933,0.7803,0.3093,0.5424,-0.0362,-0.0209,-0.1778,-0.2033,0
21254433,0.7801,0.3105,0.542,-0.0367,-0.1289,-0.1518,0.5704,0
21254933,0.7768,0.3256,0.537,-0.0469,-0.1785,-1.6015,-0.0787,0
21255433,0.7812,0.337,0.5233,-0.048,0.9682,-1.4304,1.1693,0
21255933,0.7992,0.369,0.4732,-0.0345,1.9842,2.4572,2.2458,0
21256433,0.8031,0.4433,0.3978,-0.0166,0.8346,2.6347,2.2166,0
21256933,0.7907,0.5261,0.313,0.0074,0.4903,0.3777,2.3791,0
21257433,0.7716,0.591,0.2319,0.039,-0.2811,-1.305,2.4907,0
21257933,0.7596,0.6283,0.1478,0.0802,0.3479,-2.102,5.9847,0
21258433,0.7609,0.6306,0.0631,0.1393,-4.3983,-1.528,3.0553,0
21258933,0.7767,0.5978,-0.0184,0.1977,-6.1365,-0.9248,0.0194,0
21259433,0.8005,0.5415,-0.0922,0.2395,-2.8245,0.125,-3.5655,0
21259933,0.8048,0.5037,-0.1551,0.2731,-1.965,1.2227,-3.4885,0
21260433,0.7925,0.4799,-0.208,0.3136,-1.8087,4.1528,-1.9556,0
21260933,0.7759,0.4571,-0.2449,0.3594,2.7321,2.1734,-7.3309,0
21261433,0.7256,0.4912,-0.2441,0.4154,13.4252,-6.0764,-8.405,0
21261933,0.7036,0.5128,-0.2316,0.4339,-1.9299,-0.2624,0.9625,0
21262433,0.7395,0.478,-0.2471,0.4044,5.0575,-0.2148,-3.4327,0
21262933,0.7384,0.4961,-0.2287,0.3954,3.1734,-0.8156,-3.9318,0
21263433,0.7428,0.5235,-0.1972,0.3678,0.418,-1.38,-0.9028,0
21263933,0.7667,0.5189,-0.1828,0.3309,-2.6842,1.0563,0.9426,0
21264433,0.7991,0.5026,-0.1581,0.2895,1.0586,-1.3065,-3.3071,0
21264933,0.812,0.5152,-0.1273,0.2431,-0.9698,0.522,-0.9408,0
21265433,0.8282,0.5144,-0.0893,0.204,-2.0762,-0.2178,-3.045,0
21265933,0.8403,0.5162,-0.0482,0.1586,-0.8056,0.7439,-0.9079,0
21266433,0.8414,0.5269,0.0049,0.1201,-3.2703,-0.4886,-0.6621,0
21266933,0.8351,0.5407,0.0638,0.0781,-3.5832,0.3403,-1.2572,0
21267433,0.8254,0.5472,0.1358,0.0281,-1.7093,-0.2695,0.9471,0
21267933,0.8121,0.5369,0.2269,-0.0276,-4.7987,-1.1174,1.3073,0
21268433,0.7991,0.4981,0.325,-0.0877,0.1469,-0.8213,2.6956,0
21268933,0.779,0.4433,0.4235,-0.1316,1.5589,0.3788,2.9892,0
21269433,0.7453,0.401,0.5074,-0.1622,4.1974,-0.1523,3.4662,0
21269933,0.725,0.3594,0.5614,-0.1732,4.5168,-0.1845,2.2973,0
21270433,0.7254,0.3488,0.5699,-0.1652,1.9811,-0.5886,2.0451,0
21270933,0.7313,0.3642,0.5543,-0.159,2.1399,0.5723,0.615,0
21271433,0.7493,0.3616,0.5371,-0.1388,-1.9786,-1.154,-0.6619,0
21271933,0.7604,0.3746,0.5154,-0.126,-0.7506,-0.4117,-0.0183,0
21272433,0.7755,0.3996,0.4754,-0.1135,2.7254,-0.545,1.9088,0
21272933,0.7919,0.4462,0.4068,-0.0914,2.8761,-0.1293,3.4479,0
21273433,0.7966,0.5151,0.311,-0.0576,0.5269,0.2458,3.7808,0
21273933,0.7814,0.5888,0.2066,-0.011,-0.6128,0.0006,3.3653,0
21274433,0.7583,0.6404,0.1115,0.0492,-2.5404,-1.1438,3.1625,0
21274933,0.7478,0.6538,0.0311,0.1115,-3.9742,-3.1325,2.4619,0
21275433,0.7587,0.6285,-0.0441,0.1654,-4.4507,-1.904,-1.2055,0
21275933,0.7752,0.5856,-0.1189,0.2049,-3.714,-0.8692,-2.4692,0
21276433,0.787,0.5408,-0.1849,0.2324,-1.5187,0.7016,-3.984,0
21276933,0.7871,0.5081,-0.2339,0.2599,0.9657,1.7746,-3.6816,0
21277434,0.7827,0.4824,-0.2655,0.2903,1.3206,1.3924,-2.9708,0
21277934,0.7694,0.4668,-0.2851,0.3298,-0.0304,0.2345,-1.9123,0
21278434,0.7461,0.4615,-0.2946,0.3789,-0.5167,0.7106,-0.4059,0
21278934,0.7141,0.4691,-0.2868,0.4334,2.7295,-2.0125,-2.254,0
21279434,0.6983,0.4737,-0.2735,0.4617,7.6326,-3.3765,-5.0176,0
21279934,0.709,0.4658,-0.2632,0.4595,-0.2602,0.4875,-0.9557,0
21280434,0.7129,0.4677,-0.2544,0.4565,0.011,-1.0854,0.3038,0
21280934,0.7132,0.4725,-0.2492,0.4539,-0.5309,-0.712,0.4687,0
21281434,0.7176,0.4716,-0.2505,0.447,-0.1978,-0.3498,0.158,0
21281934,0.7171,0.4762,-0.2503,0.4432,0.1695,-0.1477,0.1012,0
21282434,0.717,0.4813,-0.2481,0.4391,2.5842,-1.4738,-2.0303,0
21282934,0.72,0.4908,-0.2397,0.4281,4.1695,-1.6348,-3.742,0
21283434,0.7315,0.5046,-0.2225,0.401,1.3088,-0.9075,-2.8583,0
21283934,0.7565,0.5112,-0.1968,0.3574,0.5966,-0.975,-4.0735,0
21284434,0.7818,0.5218,-0.1527,0.3055,-0.4681,0.8767,-5.555,0
21284934,0.7919,0.5438,-0.089,0.2631,-4.3516,0.7197,-4.3213,0
21285434,0.7928,0.5717,-0.0186,0.2106,-5.1474,-0.4589,-3.1368,0
21285934,0.787,0.5963,0.0591,0.1465,-4.5517,-0.5981,0.9408,0
21286434,0.7922,0.5836,0.1597,0.0793,-3.065,-1.4479,3.1917,0
21286934,0.8022,0.5343,0.2662,0.0116,-0.1438,-1.0264,5.2317,0
21287434,0.7989,0.4751,0.3656,-0.0487,1.114,-0.8098,5.4015,0
21287934,0.7874,0.4216,0.4403,-0.091,4.1481,-0.2563,4.0839,0
21288434,0.7775,0.3756,0.4926,-0.1083,1.6774,1.255,0.9502,0
21288934,0.7671,0.3414,0.531,-0.1145,-2.1917,-1.3014,2.179,0
21289434,0.7653,0.3488,0.5273,-0.121,2.7451,-0.2846,-1.0702,0
21289934,0.7629,0.3526,0.5275,-0.1244,2.1566,0.2446,0.9691,0
21290434,0.7737,0.3384,0.5245,-0.1088,-1.9065,-1.5567,-0.8634,0
21290934,0.7747,0.3397,0.5225,-0.1068,-0.9006,-0.9432,-1.1406,0
21291434,0.7757,0.3405,0.5205,-0.1071,-0.9334,-1.0627,-0.2609,0
21291934,0.7772,0.3505,0.5114,-0.1074,1.0409,-1.5004,1.3842,0
21292434,0.7886,0.3758,0.4762,-0.1,3.373,-0.0142,3.607,0
21292934,0.8054,0.4288,0.4019,-0.0771,2.3027,0.9587,3.4854,0
21293434,0.8034,0.5169,0.2923,-0.0447,1.4409,1.1887,3.7262,0
21293934,0.7787,0.6019,0.1773,0.0076,-1.2093,0.7898,3.2446,0
21294434,0.7429,0.6616,0.0727,0.0714,-2.4044,-1.8665,4.8523,0
21294934,0.7205,0.678,-0.0128,0.1451,-5.5029,-2.8038,2.5208,0
21295434,0.7243,0.6497,-0.0934,0.2109,-5.9173,-2.5159,-1.148,0
21295934,0.7423,0.5924,-0.1759,0.2592,-4.3463,-0.5182,-3.5042,0
21296434,0.7454,0.5418,-0.2459,0.3005,-0.026,2.1232,-5.6412,0
21296934,0.7286,0.51,-0.2906,0.3529,1.6739,3.006,-4.7246,0
21297434,0.6993,0.4951,-0.3101,0.4119,4.7756,-1.5406,-5.9289,0
21297934,0.6607,0.5086,-0.3059,0.4596,4.1772,-3.2238,-2.2085,0
21298434,0.6543,0.5045,-0.3024,0.4753,-0.861,1.6759,0.1209,0
21298934,0.6578,0.497,-0.3004,0.4798,2.8759,-0.5649,-1.7285,0
21299434,0.6408,0.5144,-0.2806,0.496,0.0778,-1.2023,-0.7169,0
21299934,0.6508,0.5111,-0.2774,0.4882,0.4084,-0.7045,0.0007,0
21300434,0.6573,0.5109,-0.2771,0.4797,-0.6639,-0.408,0.0381,0
21300934,0.656,0.5163,-0.2766,0.4761,0.7716,-0.6436,-0.8046,0
21301434,0.6583,0.5234,-0.2727,0.4672,4.555,-1.2044,-2.2539,0
21301934,0.6781,0.5276,-0.2634,0.4387,4.331,-0.9288,-4.5559,0
21302434,0.7096,0.5343,-0.2362,0.3939,1.7175,0.1391,-4.8756,0
21302934,0.7372,0.5502,-0.191,0.3424,-1.3109,0.5261,-7.0473,0
21303434,0.7479,0.5848,-0.1233,0.289,-4.9965,0.0196,-7.1764,0
21303934,0.7478,0.6267,-0.0375,0.2157,-6.2877,-1.411,-3.3486,0
21304434,0.763,0.6309,0.0697,0.1225,-5.2275,-0.9625,5.4982,0
21304934,0.7983,0.5664,0.1998,0.0449,-3.7134,0.7029,6.0164,0
21305434,0.8028,0.5015,0.3219,-0.0203,1.5624,-0.5196,5.5776,0
21305934,0.7908,0.4476,0.4121,-0.0668,2.0739,-1.4532,7.3001,0
21306434,0.7857,0.39,0.4709,-0.0936,1.81,0.272,2.216,0
21306934,0.7782,0.3442,0.5143,-0.1068,0.0788,0.4188,1.5365,0
21307434,0.7724,0.3221,0.535,-0.1159,-0.8759,0.1643,0.761,0
21307934,0.7666,0.3325,0.536,-0.1204,2.6586,-0.4483,0.3239,0
21308434,0.7304,0.4317,0.4558,-0.269,-0.9398,-1.0432,0.0035,0
21308934,0.7352,0.4284,0.4536,-0.2649,-1.6651,-0.3791,-0.6482,0
21309434,0.7362,0.4326,0.4476,-0.2657,-0.1095,-0.4964,0.3385,0
21309934,0.7438,0.4384,0.4312,-0.262,0.9137,-1.0653,1.4116,0
21310434,0.7593,0.4549,0.3927,-0.2495,2.1363,-0.2143,2.6746,0
21310934,0.7787,0.4863,0.3243,-0.228,1.5962,0.0335,2.6495,0
21311434,0.7897,0.5331,0.2307,-0.1971,0.7097,0.232,2.8878,0
21311934,0.7862,0.5859,0.1229,-0.1531,-0.5145,0.3483,2.7685,0
21312434,0.7722,0.6282,0.0147,-0.0942,-1.5116,-0.8,4.7238,0
21312934,0.7649,0.6387,-0.0798,-0.0244,-5.0676,-0.6757,3.1996,0
21313434,0.7759,0.6078,-0.1644,0.0384,-6.9201,-0.5702,1.3835,0
21313934,0.8023,0.5384,-0.2445,0.082,-5.4044,1.1172,-3.5382,0
21314434,0.8209,0.4649,-0.3117,0.1133,-0.8732,1.7995,-5.1632,0
21314934,0.8217,0.4145,-0.3598,0.1531,2.0507,2.6304,-5.3296,0
21315434,0.8099,0.388,-0.3848,0.2132,3.2582,1.5605,-4.7618,0
21315934,0.779,0.3991,-0.3908,0.285,2.7509,-5.3524,-4.4244,0
21316434,0.7408,0.4381,-0.374,0.3456,1.9776,-3.8873,-1.3828,0
21316934,0.7546,0.4199,-0.3745,0.3378,3.2199,-1.1422,-2.4613,0
21317434,0.7621,0.4179,-0.3679,0.3305,-0.3857,1.2923,0.0361,0
21317934,0.7556,0.4332,-0.3563,0.3383,-2.2829,0.1098,1.5801,0
21318434,0.7579,0.4317,-0.3536,0.3379,0.3489,-1.1675,-0.4743,0
21318934,0.7619,0.429,-0.3525,0.3334,0.7189,-0.9405,-0.4996,0
21319434,0.7652,0.4269,-0.3534,0.3275,-0.5243,0.6628,0.2675,0
21319934,0.7646,0.4296,-0.3536,0.3253,1.2468,-0.8363,-1.4494,0
21320434,0.7639,0.4412,-0.3452,0.3202,4.3334,-3.3447,-4.1507,0
21320934,0.7765,0.4522,-0.3307,0.2884,2.8014,-3.3448,-3.4524,0
21321434,0.8021,0.4554,-0.313,0.2266,-0.7457,-1.6141,-4.9372,0
21321934,0.8265,0.4605,-0.2857,0.1523,-1.9123,-0.1254,-5.0171,0
21322434,0.8332,0.4953,-0.2309,0.0843,-5.2669,2.3206,-5.1458,0
21322934,0.8331,0.5272,-0.1668,0.0082,-3.2622,3.338,-2.4502,0
21323434,0.8368,0.5385,-0.0706,-0.0692,-2.0816,1.9854,3.1966,0
21323934,0.84,0.5227,0.0559,-0.1342,-2.2183,3.0653,4.7023,0
21324434,0.8273,0.503,0.1787,-0.1749,0.9992,-0.7292,5.4991,0
21324934,0.8096,0.4809,0.2721,-0.1983,0.3593,-0.5593,4.643,0
21325434,0.794,0.4565,0.3411,-0.2119,0.8979,-1.0435,2.9326,0
21325934,0.7828,0.4288,0.3923,-0.2222,0.1657,-0.2661,0.6735,0
21326434,0.7741,0.4063,0.4286,-0.2278,0.3064,0.0123,0.9767,0
21326934,0.7637,0.3929,0.4591,-0.2271,-1.1456,-0.7394,0.1819,0
21327435,0.7575,0.3975,0.4661,-0.2256,0.783,-1.5688,0.2222,0
21327935,0.7525,0.4044,0.4675,-0.2272,0.5997,-1.3281,1.0515,0
21328435,0.7569,0.4027,0.4635,-0.2237,-0.3522,-0.5543,-0.1739,0
21328935,0.7615,0.4024,0.4566,-0.2231,0.0642,-0.5167,0.0755,0
21329435,0.7714,0.4079,0.4357,-0.2207,0.9877,-1.2168,1.4522,0
21329935,0.7882,0.4266,0.3896,-0.2122,1.8291,-0.5081,3.1035,0
21330435,0.8077,0.4613,0.311,-0.1949,1.4284,-0.2759,3.3838,0
21330935,0.8168,0.5128,0.2054,-0.1663,0.534,0.2899,3.0754,0
21331435,0.8095,0.5679,0.0867,-0.1214,-0.2331,0.3457,3.489,0
21331935,0.7936,0.6052,-0.0264,-0.0572,-3.2479,-0.1845,5.7011,0
21332435,0.7949,0.5955,-0.1162,0.0106,-6.0362,0.7349,1.2924,0
21332935,0.8142,0.5442,-0.1907,0.0667,-5.5714,1.0595,-2.9254,0
21333435,0.8325,0.4817,-0.2512,0.1089,-0.1871,0.7888,-6.3679,0
