SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
19022749,0.8532,-0.3647,0.373,-0.0053,0.006,-0.0312,0.1368,0
19022916,0.8532,-0.3647,0.373,-0.0054,0.0223,-0.0753,0.1396,0
19023416,0.8531,-0.3651,0.3726,-0.0061,0.0137,-0.009,0.1029,0
19023916,0.8534,-0.3647,0.3725,-0.0063,-0.0074,0.1253,0.0857,0
19024416,0.8537,-0.3642,0.3721,-0.0058,-0.0449,0.0134,0.1267,0
19024916,0.854,-0.3638,0.3719,-0.0055,-0.0283,-0.1083,0.1054,0
19025416,0.854,-0.3637,0.3719,-0.0056,-0.0917,-0.1123,0.2219,0
19025916,0.8541,-0.3637,0.3718,-0.0044,-0.4148,-0.5102,1.1861,0
19026416,0.86,-0.353,0.3683,-0.0068,0.8472,0.397,-1.3207,0
19026916,0.8664,-0.3488,0.3572,-0.0116,-0.6018,-1.5203,3.2675,0
19027416,0.8851,-0.3143,0.3427,-0.0181,-0.6116,-1.1196,3.3459,0
19027916,0.9153,-0.2441,0.3195,-0.0222,-1.3321,0.4847,1.7034,0
19028416,0.9454,-0.1707,0.2772,-0.0146,-0.9638,-0.3894,-0.224,0
19028916,0.9689,-0.1054,0.2236,-0.0102,-0.8968,-0.1054,0.3469,0
19029416,0.9881,-0.0527,0.1445,-0.0069,-3.032,0.1126,0.8646,0
19029916,0.9987,-0.0324,0.0399,0.0001,-2.0468,-0.7497,-0.9581,0
19030416,0.9975,-0.0327,-0.0631,0.0027,-1.1082,-0.7643,-1.9631,0
19030916,0.9876,-0.0238,-0.1549,0.0048,0.5792,-0.2858,-2.0839,0
19031416,0.9715,-0.0002,-0.2366,0.0131,0.0227,0.4023,-1.2455,0
19031916,0.9468,0.0138,-0.3192,0.0386,0.5968,1.5929,-1.3592,0
19032416,0.9208,0.0264,-0.3815,0.0763,7.1355,-2.246,-0.2288,0
19032916,0.9172,0.0645,-0.381,0.0977,1.9445,4.3178,-0.8282,0
19033416,0.9224,0.0509,-0.3727,0.0878,0.3963,0.51,-0.1034,0
19033916,0.9306,0.0417,-0.3547,0.0804,0.7939,-0.3755,-0.9889,0
19034416,0.9433,0.037,-0.3219,0.0725,3.0943,0.1709,0.89,0
19034916,0.9615,0.0309,-0.2683,0.0512,-1.3893,-0.0142,-1.7703,0
19035416,0.9734,0.0133,-0.227,0.0293,-1.1305,0.6632,2.5305,0
19035916,0.9841,-0.0143,-0.1768,0.0051,1.0989,-0.603,-1.1413,0
19036416,0.9927,-0.0351,-0.1148,-0.0142,-0.0951,0.6059,-1.3972,0
19036916,0.9961,-0.0645,-0.0516,-0.0308,0.1649,0.0442,-0.5832,0
19037416,0.9942,-0.0973,0.0191,-0.0419,-1.3029,0.2119,-1.4801,0
19037916,0.9869,-0.1263,0.0885,-0.0483,0.9593,-0.9583,-0.8478,0
19038416,0.9731,-0.1493,0.1666,-0.054,-1.8481,0.746,-1.002,0
19038916,0.9507,-0.1842,0.2438,-0.0532,0.1299,-1.2294,-0.308,0
19039416,0.9183,-0.2149,0.3273,-0.0588,-3.0816,0.699,-0.7213,0
19039916,0.8766,-0.2677,0.3949,-0.0628,-1.906,-3.7244,5.5333,0
19040416,0.8497,-0.2871,0.4353,-0.0776,0.246,0.1055,2.1242,0
19040916,0.8323,-0.3003,0.4578,-0.0865,0.0074,0.8483,3.3942,0
19041416,0.8283,-0.3072,0.4607,-0.0855,-0.0259,-0.6731,2.1091,0
19041916,0.8347,-0.3019,0.4536,-0.0802,-0.0617,0.257,0.7853,0
19042417,0.8447,-0.3005,0.4375,-0.0692,-0.3255,1.1055,-0.5942,0
19042917,0.8519,-0.3007,0.4247,-0.0594,-0.0961,-1.309,-0.597,0
19043417,0.8585,-0.2912,0.4183,-0.0565,0.3266,0.5944,0.482,0
19043917,0.8728,-0.2745,0.4002,-0.0519,-0.0294,-0.8774,4.0089,0
19044417,0.9022,-0.2278,0.3624,-0.0533,-1.0496,-1.4114,3.6642,0
19044917,0.9379,-0.1518,0.3074,-0.0537,-1.9497,-1.4532,2.0979,0
19045417,0.9673,-0.0738,0.2389,-0.0426,-2.4979,0.772,-0.2192,0
19045917,0.9871,-0.0233,0.1568,-0.0236,-2.3998,0.0531,-0.1415,0
19046417,0.9983,-0.0096,0.0568,-0.0097,-1.7143,0.2899,-1.8334,0
19046917,0.9987,-0.0099,-0.0474,-0.0126,-1.3723,-0.1788,-1.5714,0
19047417,0.9897,-0.013,-0.141,-0.0232,0.1402,-1.0299,-1.7784,0
19047917,0.9759,0.0016,-0.2162,-0.0277,0.7878,0.7101,-0.4943,0
19048417,0.9602,0.007,-0.2786,-0.0187,0.8171,-0.4275,-1.0484,0
19048917,0.9451,0.0143,-0.3264,0.0028,0.9147,-0.4645,-0.9844,0
19049417,0.9293,0.029,-0.3666,0.0348,0.5873,-0.9664,-1.0125,0
19049917,0.9093,0.0514,-0.4064,0.0729,0.2076,-0.0358,1.0721,0
19050417,0.8952,0.0646,-0.4297,0.0996,3.4396,0.585,0.0783,0
19050917,0.8974,0.0669,-0.4215,0.112,0.986,1.2878,-1.2152,0
19051417,0.9011,0.0622,-0.4129,0.1173,-0.0234,-0.4743,-0.1111,0
19051917,0.9037,0.0637,-0.4062,0.1194,-1.0111,0.4838,0.3692,0
19052417,0.9057,0.0593,-0.4036,0.1155,-0.6727,-0.2406,0.5907,0
19052917,0.9071,0.057,-0.4017,0.1121,0.0124,-0.4949,0.2301,0
19053417,0.9091,0.0546,-0.3981,0.1101,0.1006,-0.1245,-0.2455,0
19053917,0.9145,0.0479,-0.3878,0.1046,1.6823,0.1175,-0.8834,0
