SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
6109529,0.6128,0.4767,0.4387,-0.4525,0.0021,0.042,-0.134,0
6109696,0.6128,0.477,0.4389,-0.4519,0.0046,0.0413,-0.1188,0
6110196,0.6124,0.4782,0.4391,-0.4511,-0.0853,0.0022,-0.1558,0
6110696,0.6119,0.4788,0.4393,-0.451,-0.0756,-0.0165,-0.1057,0
6111196,0.6114,0.4793,0.4394,-0.451,0.0119,-0.0227,-0.0933,0
6111696,0.6113,0.4798,0.4393,-0.4507,-0.0086,-0.0354,-0.0989,0
6112196,0.6114,0.4803,0.4391,-0.4502,-0.1279,-0.0363,-0.196,0
6112696,0.611,0.481,0.4388,-0.4503,-0.0689,-0.0031,-0.1202,0
6113196,0.6107,0.4816,0.4387,-0.4502,-0.0425,-0.0769,-0.1335,0
6113696,0.6105,0.4821,0.4386,-0.4499,-0.0881,-0.0953,-0.1052,0
6114196,0.6105,0.4826,0.4385,-0.4497,-0.1101,-0.073,-0.1274,0
6114696,0.6103,0.4831,0.4383,-0.4494,-0.1041,-0.046,-0.1108,0
6115196,0.6101,0.4841,0.4381,-0.4489,-0.1854,-0.0319,-0.0733,0
6115696,0.6095,0.4863,0.4375,-0.448,-0.4019,-0.0163,-0.1396,0
6116196,0.6117,0.4885,0.435,-0.445,0.0456,-0.4097,0.4548,0
6116696,0.6121,0.4931,0.4293,-0.4449,0.0615,-0.2977,-0.3122,0
6117196,0.6115,0.5075,0.4143,-0.4437,1.8869,-0.0916,0.5107,0
6117696,0.6178,0.53,0.3845,-0.4355,2.4758,-0.5169,0.463,0
6118196,0.6279,0.5647,0.338,-0.4155,2.1431,0.0557,1.2897,0
6118696,0.6395,0.6059,0.278,-0.383,1.2193,0.1153,1.9148,0
6119196,0.6453,0.6504,0.2091,-0.3419,0.3253,0.0858,1.776,0
6119696,0.6442,0.6935,0.136,-0.2925,-0.3523,0.1793,1.5058,0
6120196,0.6356,0.7317,0.0633,-0.238,-0.7102,0.1119,1.5256,0
6120696,0.6247,0.7597,-0.0021,-0.1806,-1.6582,0.0669,0.8481,0
6121196,0.6169,0.7755,-0.0547,-0.1231,-1.7878,0.0861,0.2748,0
6121696,0.6136,0.7808,-0.0963,-0.0677,-2.008,0.0505,-0.1803,0
6122196,0.6164,0.7764,-0.1296,-0.0191,-1.912,-0.2858,-0.7182,0
6122696,0.6247,0.7651,-0.1548,0.0201,-1.2405,-0.0403,-2.3037,0
6123196,0.6309,0.7551,-0.1715,0.0489,-0.7544,-0.1099,-3.8072,0
6123696,0.6326,0.7503,-0.1804,0.0653,0.1535,-0.5936,-4.0475,0
6124196,0.6322,0.75,-0.1816,0.0699,-0.3776,-0.7046,-4.1601,0
6124696,0.6294,0.7547,-0.1755,0.0595,-0.503,-0.9166,-3.5203,0
6125196,0.6213,0.7645,-0.1679,0.0368,-0.5836,-0.7623,-2.3465,0
6125696,0.6131,0.7737,-0.1595,0.0072,-0.9592,-0.6931,-0.683,0
6126196,0.6058,0.7807,-0.1509,-0.0287,-1.0238,-0.3568,-0.0207,0
6126697,0.5971,0.7871,-0.1405,-0.0657,-1.264,0.1835,-0.2713,0
6127197,0.5893,0.7905,-0.1279,-0.1072,-1.4615,0.6238,-0.7276,0
6127697,0.5803,0.7924,-0.1099,-0.1522,-0.8759,-0.0416,0.2888,0
6128197,0.5728,0.7896,-0.0853,-0.2027,-1.3839,0.4012,-0.0234,0
6128697,0.5661,0.7817,-0.056,-0.2555,-0.8707,-0.2537,1.1426,0
6129197,0.5635,0.7663,-0.0193,-0.3078,-0.8671,0.1911,1.4138,0
6129697,0.5607,0.7463,0.0198,-0.3581,0.7977,-1.1758,1.5564,0
6130197,0.5602,0.7226,0.0602,-0.4005,0.4411,0.4665,1.2236,0
6130697,0.5547,0.7028,0.0905,-0.4361,2.1441,-1.0519,1.2932,0
6131197,0.5513,0.6901,0.1067,-0.4565,3.2284,-0.956,0.9179,0
6131697,0.5522,0.6878,0.1085,-0.4584,3.038,-0.6688,0.9228,0
6132197,0.555,0.6962,0.0956,-0.4452,2.0468,-0.3333,0.9071,0
6132697,0.5591,0.7109,0.0733,-0.4203,1.3802,-0.4418,0.9292,0
6133197,0.5629,0.7292,0.043,-0.3868,0.5818,-0.4484,1.178,0
6133697,0.5655,0.7482,0.0068,-0.3468,0.0314,-0.4367,1.4243,0
6134197,0.5687,0.7647,-0.0282,-0.3019,-0.8444,-0.2547,1.1377,0
6134697,0.5731,0.7759,-0.0603,-0.2568,-1.2667,-0.3897,0.6526,0
6135197,0.5774,0.7831,-0.0897,-0.2128,-1.4098,-0.0972,0.3992,0
6135697,0.5821,0.7865,-0.1164,-0.1702,-1.3565,-0.3231,0.1916,0
6136197,0.5864,0.7869,-0.1411,-0.1301,-1.2417,-0.3095,0.1938,0
6136697,0.5925,0.7834,-0.1638,-0.0914,-1.1968,-0.1863,-0.0343,0
6137197,0.599,0.7772,-0.1847,-0.0556,-1.0625,0.0441,-0.5216,0
6137697,0.604,0.7701,-0.2038,-0.0225,-1.0684,-0.1414,-1.1219,0
6138197,0.6098,0.7615,-0.2196,0.005,-0.8396,-0.2916,-1.5893,0
6138697,0.6156,0.7533,-0.23,0.0265,-0.1979,-0.1644,-3.18,0
6139197,0.6147,0.7526,-0.2329,0.0395,0.1647,-0.4487,-3.7936,0
6139697,0.6099,0.7572,-0.23,0.0434,-0.5826,-0.579,-3.4145,0
6140197,0.6023,0.7665,-0.2202,0.0358,-0.7432,-1.531,-2.5082,0
6140697,0.5958,0.7746,-0.2114,0.0186,-1.1243,-0.8902,-1.9464,0
6141197,0.5889,0.7827,-0.2014,-0.0067,-1.6896,-1.0986,-0.7992,0
6141697,0.5861,0.7863,-0.1916,-0.0396,-1.4245,-0.0947,-0.9115,0
6142197,0.5764,0.7935,-0.1795,-0.0765,-1.4848,-0.334,-0.2612,0
6142697,0.5679,0.7972,-0.1677,-0.1175,-1.4058,0.2241,-0.6556,0
6143197,0.5581,0.7989,-0.1528,-0.1642,-1.423,0.1181,0.1189,0
6143697,0.5487,0.7972,-0.1339,-0.2134,-0.4699,-0.4799,0.4651,0
6144197,0.5435,0.7904,-0.1115,-0.2598,-0.9412,0.5884,0.8112,0
6144697,0.5352,0.7832,-0.0849,-0.3049,-0.2488,-0.0136,0.5514,0
6145197,0.5247,0.7758,-0.0603,-0.3453,0.3638,-0.2867,0.9411,0
6145697,0.5133,0.7694,-0.0394,-0.3782,1.7485,-1.1448,1.967,0
6146197,0.5039,0.7661,-0.0279,-0.3979,2.686,-1.9055,2.4736,0
6146697,0.5032,0.7652,-0.0264,-0.4007,2.8946,-1.7242,2.3682,0
6147197,0.5083,0.7685,-0.037,-0.3868,2.2613,-1.272,2.2587,0
6147697,0.5189,0.7734,-0.0545,-0.36,1.274,-0.832,1.7634,0
6148197,0.5319,0.7791,-0.0757,-0.3231,0.0837,-0.2157,1.4085,0
6148697,0.5463,0.7828,-0.0972,-0.2816,-0.7305,0.0909,0.7208,0
6149197,0.5594,0.7847,-0.1182,-0.2393,-1.04,0.1311,0.1117,0
6149697,0.5702,0.7855,-0.1374,-0.1974,-1.275,0.2173,-0.3237,0
6150197,0.5782,0.7851,-0.1555,-0.1583,-1.2964,0.058,-0.3956,0
6150697,0.5833,0.7847,-0.1716,-0.1209,-1.1806,0.0155,-0.5779,0
6151197,0.5877,0.7828,-0.1858,-0.0855,-1.0194,-0.1457,-0.5439,0
6151697,0.5903,0.7805,-0.1992,-0.0521,-1.0029,-0.4576,-0.2996,0
