SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
6360707,0.9473,-0.1666,0.0904,0.2581,-0.1038,0.0317,-0.1001,0
6361207,0.9477,-0.1643,0.093,0.2573,-0.0204,-0.0033,-0.1371,0
6361707,0.9482,-0.1631,0.0943,0.2558,-0.0345,-0.0255,-0.1457,0
6362207,0.9486,-0.1624,0.095,0.2545,0.0602,-0.0288,-0.1621,0
6362707,0.949,-0.1617,0.0955,0.2534,0.0273,-0.0176,-0.1163,0
6363207,0.9493,-0.1613,0.0957,0.2525,0.0692,-0.0439,-0.1254,0
6363707,0.9495,-0.1608,0.0959,0.2516,0.0281,-0.037,-0.1351,0
6364207,0.9498,-0.1605,0.0959,0.2509,0.0893,-0.0474,-0.1273,0
6364707,0.9501,-0.16,0.096,0.2498,0.0754,-0.0522,-0.131,0
6365207,0.9504,-0.1595,0.0961,0.2492,-0.0471,0.0217,-0.0659,0
6365707,0.9505,-0.1592,0.0958,0.249,0.1493,-0.0845,-0.1972,0
6366207,0.9507,-0.159,0.0961,0.2482,0.1851,-0.1052,-0.1978,0
6366707,0.951,-0.1585,0.0965,0.2475,0.0325,-0.0468,-0.1309,0
6367207,0.9511,-0.1581,0.0967,0.2472,0.1045,-0.1082,-0.0737,0
6367707,0.9513,-0.1577,0.0969,0.2466,0.1076,-0.0961,-0.1513,0
6368207,0.9514,-0.1572,0.0971,0.2463,0.1691,-0.1223,-0.1203,0
6368707,0.9516,-0.1565,0.0974,0.2459,0.0708,-0.0614,-0.1334,0
6369207,0.9518,-0.1559,0.0975,0.2455,0.1301,-0.1009,-0.1424,0
6369707,0.952,-0.1554,0.0979,0.245,0.127,-0.131,-0.1432,0
6370207,0.9522,-0.1547,0.0982,0.2444,0.0802,-0.0905,-0.122,0
6370707,0.9523,-0.1544,0.0985,0.2439,0.0678,-0.0989,-0.07,0
6371207,0.9525,-0.1544,0.0984,0.2434,0.0149,-0.0383,-0.0742,0
6371707,0.9526,-0.1552,0.0981,0.2427,-0.1132,0.0696,0.0437,0
6372207,0.9523,-0.1585,0.097,0.242,0.1579,-0.0812,-0.0158,0
6372707,0.9518,-0.1632,0.097,0.2409,-0.4221,0.1335,0.1975,0
6373207,0.9518,-0.1657,0.0896,0.2419,-0.4128,0.1356,0.2983,0
6373707,0.9528,-0.1712,0.0778,0.2384,-0.5559,0.1478,0.2168,0
6374207,0.9541,-0.1816,0.0621,0.2298,-0.303,-0.2081,0.4427,0
6374707,0.956,-0.1938,0.0394,0.2166,-0.019,-0.2745,0.1053,0
6375207,0.958,-0.2045,0.011,0.2008,-0.0609,-0.1856,-0.1551,0
6375707,0.9585,-0.2143,-0.0212,0.1867,0.227,-0.0322,-0.4091,0
6376207,0.9571,-0.2242,-0.0543,0.1756,0.8098,-0.1306,-0.6016,0
6376707,0.955,-0.2328,-0.085,0.163,0.1153,-0.1221,-0.4831,0
6377207,0.9514,-0.2412,-0.1157,0.1523,0.7711,-0.6177,-0.2915,0
6377707,0.9478,-0.2471,-0.1438,0.1412,0.9308,-0.5282,-0.2224,0
