SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
6282476,0.925,0.2485,0.0811,0.2758,-0.0376,-0.0066,-0.4554,0
6282643,0.9249,0.2486,0.0813,0.2759,-0.011,0.0016,-0.4787,0
6283143,0.9248,0.2489,0.0813,0.2759,0.0052,-0.0158,-0.4906,0
6283643,0.9247,0.2492,0.0811,0.276,-0.001,0.0052,-0.4481,0
6284143,0.9246,0.2493,0.0809,0.2766,-0.0366,-0.0314,-0.4884,0
6284643,0.9243,0.2495,0.0808,0.2773,0.0064,-0.0013,-0.4447,0
6285143,0.9242,0.2497,0.0806,0.2774,-0.0475,-0.0151,-0.4588,0
6285643,0.9241,0.2499,0.0805,0.2779,-0.0215,-0.0428,-0.4613,0
6286143,0.9239,0.2501,0.0804,0.2783,-0.0529,-0.0454,-0.4762,0
6286643,0.9238,0.2501,0.0802,0.2787,-0.0359,-0.0482,-0.4614,0
6287143,0.9236,0.2504,0.08,0.279,-0.0725,-0.0068,-0.451,0
6287643,0.9236,0.2504,0.0797,0.2793,-0.0444,-0.074,-0.471,0
6288143,0.9233,0.2507,0.0794,0.2798,-0.0577,-0.0599,-0.4487,0
6288643,0.923,0.2507,0.0792,0.2809,-0.0899,-0.0853,-0.4343,0
6289143,0.9229,0.2508,0.0786,0.2812,-0.0638,-0.0753,-0.4672,0
6289643,0.9229,0.251,0.0781,0.2814,-0.0584,-0.0579,-0.4982,0
6290143,0.9228,0.2509,0.0778,0.282,-0.0814,-0.1347,-0.4788,0
6290643,0.9224,0.2516,0.0776,0.2825,-0.0514,-0.0532,-0.5305,0
6291143,0.9225,0.2514,0.0773,0.2826,-0.0807,-0.0914,-0.4227,0
6291643,0.9223,0.2518,0.077,0.2829,-0.0807,-0.0945,-0.4729,0
6292143,0.9223,0.2519,0.0767,0.2829,-0.0745,-0.0843,-0.441,0
6292643,0.922,0.252,0.0767,0.2837,-0.0687,-0.104,-0.4395,0
6293143,0.9217,0.2522,0.0767,0.2846,-0.132,-0.0978,-0.5325,0
6293643,0.9215,0.2525,0.0765,0.2851,-0.0845,-0.0838,-0.4489,0
6294143,0.9214,0.2528,0.0764,0.2852,-0.116,-0.1258,-0.4943,0
