SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
6362207,0.7026,-0.4077,0.4868,0.3211,0.0435,0.008,-0.0584,0
6362707,0.7035,-0.4073,0.4861,0.3207,0.0201,-0.0111,0.0158,0
6363207,0.7038,-0.4072,0.4855,0.3212,0.0267,-0.045,-0.0202,0
6363707,0.704,-0.4072,0.4852,0.3213,0.065,-0.0563,-0.0416,0
6364207,0.7043,-0.4071,0.4849,0.3212,0.1401,-0.0668,0.0185,0
6364707,0.7049,-0.4066,0.4846,0.3209,-0.0828,0.0543,-0.0301,0
6365207,0.7051,-0.4066,0.4838,0.3216,0.0057,-0.135,-0.1102,0
6365707,0.7056,-0.4061,0.4838,0.3211,0.0719,-0.1656,-0.0968,0
6366207,0.7059,-0.4058,0.4839,0.3209,-0.1599,0.1141,-0.0408,0
6366707,0.7057,-0.406,0.4832,0.3219,0.0796,-0.0373,-0.0246,0
6367207,0.7059,-0.4057,0.4828,0.3225,-0.0512,-0.1877,0.0035,0
6367707,0.7062,-0.4054,0.4827,0.3225,0.037,-0.0923,-0.0707,0
6368207,0.7064,-0.405,0.4826,0.3225,0.0228,-0.0579,0.0448,0
6368707,0.7068,-0.4043,0.4824,0.3227,0.0309,-0.139,-0.0232,0
6369207,0.7072,-0.404,0.4821,0.323,-0.0126,-0.1496,-0.0569,0
6369707,0.7077,-0.4033,0.4821,0.3228,-0.0104,-0.1269,-0.0305,0
6370207,0.7079,-0.4027,0.4819,0.323,0.0038,-0.1366,-0.043,0
6370707,0.7084,-0.4021,0.4819,0.323,-0.0087,-0.1817,0.0414,0
6371207,0.7089,-0.4018,0.4815,0.3228,0.0244,-0.0759,0.026,0
6371707,0.71,-0.4014,0.4806,0.3222,-0.1163,0.0428,0.289,0
6372207,0.7132,-0.4003,0.4765,0.3225,0.2704,0.912,0.9178,0
6372707,0.717,-0.4059,0.4644,0.3249,0.7469,0.2964,0.3591,0
6373207,0.7224,-0.4233,0.4415,0.3224,2.3908,-0.9161,1.0498,0
6373707,0.7324,-0.454,0.4049,0.306,2.4944,-1.358,0.6634,0
6374207,0.7424,-0.4953,0.3564,0.2764,0.8197,-1.0252,1.3717,0
6374707,0.7461,-0.5481,0.292,0.2399,0.8892,-0.7814,1.6738,0
6375207,0.7409,-0.6026,0.2227,0.196,-0.0678,-0.5194,1.4144,0
6375707,0.7252,-0.655,0.1533,0.1468,-0.8338,-0.3947,0.7064,0
