SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
10053179,0.9755,0.1508,0.1165,-0.1103,-0.0172,-0.0694,0.0427,0
10053346,0.9756,0.1501,0.1169,-0.1098,-0.0297,-0.0414,0.1183,0
10053846,0.9756,0.1496,0.1173,-0.1101,-0.0437,0.0333,0.1533,0
10054346,0.9755,0.15,0.1172,-0.1105,-0.0125,-0.0238,0.0732,0
10054846,0.9755,0.1504,0.117,-0.1102,0.0043,0.0069,0.079,0
10055346,0.9754,0.1508,0.1167,-0.1102,-0.0128,-0.0791,0.1181,0
10055846,0.9755,0.1511,0.1163,-0.1098,0.0448,-0.0226,0.0858,0
10056346,0.9755,0.1515,0.116,-0.1097,0.0007,0.0139,0.1325,0
10056846,0.9755,0.1519,0.1157,-0.1095,-0.0248,-0.0228,0.0957,0
10057346,0.9754,0.1524,0.1154,-0.1094,-0.0024,0.004,0.1305,0
10057846,0.9754,0.1529,0.1154,-0.1093,-0.0594,-0.0322,0.1212,0
10058346,0.9753,0.1532,0.1153,-0.1093,-0.0649,0.0297,0.1309,0
10058846,0.9753,0.1532,0.1151,-0.1097,-0.0446,-0.0187,0.0707,0
10059346,0.9752,0.1536,0.1155,-0.1095,-0.1384,-0.2292,0.2202,0
10059846,0.9749,0.1555,0.116,-0.1095,-0.2064,-0.2714,0.1602,0
10060346,0.9743,0.1593,0.1161,-0.1094,-0.5911,-0.5565,0.4151,0
10060846,0.9733,0.1631,0.1165,-0.1121,0.0972,0.0425,-0.295,0
10061346,0.9715,0.1647,0.121,-0.12,0.0307,0.0995,-0.348,0
10061846,0.969,0.168,0.124,-0.1323,-0.9411,-1.1813,1.0097,0
10062346,0.9666,0.1774,0.1162,-0.144,-0.7236,-0.9229,1.2688,0
10062846,0.9648,0.1958,0.0967,-0.1467,-1.0994,-1.2806,1.0681,0
10063346,0.9614,0.2272,0.0648,-0.1412,-0.6332,-0.632,-0.0564,0
10063846,0.9548,0.2661,0.0248,-0.1302,0.2968,0.5344,-0.2588,0
10064346,0.9455,0.3042,-0.0175,-0.1148,0.0844,0.2904,-0.0591,0
10064846,0.9334,0.339,-0.0613,-0.1006,0.3209,0.5107,0.0806,0
10065346,0.9217,0.3639,-0.1027,-0.0861,0.1876,0.6417,0.1089,0
10065846,0.9119,0.3794,-0.1404,-0.0689,0.4734,0.7028,-0.1064,0
10066346,0.9034,0.3886,-0.175,-0.0475,0.0547,0.6498,-0.1052,0
10066846,0.8962,0.3938,-0.2025,-0.0288,0.1717,0.0698,0.0933,0
10067346,0.8889,0.3967,-0.2288,-0.0114,-0.1526,-0.1319,0.2806,0
10067846,0.8831,0.3947,-0.2538,0.0031,0.4838,-0.2744,-0.139,0
10068346,0.8768,0.3939,-0.2754,0.0169,0.2887,0.2053,0.3633,0
10068846,0.8717,0.3923,-0.2922,0.0308,0.378,-0.2575,-0.7449,0
10069346,0.868,0.3925,-0.3015,0.0392,0.2584,-0.4187,-0.9313,0
10069846,0.8673,0.3935,-0.3024,0.0375,-0.0996,-0.5637,-0.7397,0
10070346,0.8693,0.3941,-0.2974,0.0235,0.0347,-0.321,-0.7937,0
10070846,0.8724,0.3964,-0.2861,0.0035,0.9386,0.1203,-0.1187,0
10071346,0.8774,0.3959,-0.2707,-0.0139,0.1122,-0.3569,-0.7235,0
10071846,0.8844,0.3949,-0.2458,-0.0373,-0.0324,0.0252,0.5516,0
10072346,0.8914,0.3928,-0.2185,-0.057,0.3285,0.2573,0.87,0
10072846,0.9,0.3856,-0.1905,-0.0714,-0.8783,-0.4407,0.0835,0
10073346,0.9069,0.3773,-0.1644,-0.0906,-0.1368,-0.3784,-1.2521,0
10073846,0.9107,0.3747,-0.1333,-0.1116,0.1405,0.3858,0.1637,0
10074346,0.9143,0.3683,-0.1027,-0.1335,0.135,0.0783,1.0148,0
10074846,0.9185,0.358,-0.0737,-0.1512,-0.576,-0.3996,-0.751,0
10075346,0.9193,0.3538,-0.0487,-0.1653,-0.8021,-0.4839,0.3257,0
10075846,0.9187,0.3519,-0.0335,-0.1763,-0.5939,-0.0134,1.3113,0
10076346,0.9181,0.3521,-0.0318,-0.1793,-0.3945,-0.3876,1.2714,0
10076846,0.9176,0.3546,-0.0431,-0.1742,-0.7039,-0.0711,1.1336,0
10077346,0.9163,0.3594,-0.0637,-0.1646,-0.531,-0.2821,0.4264,0
10077846,0.9132,0.3672,-0.089,-0.1526,-0.4654,0.0211,0.1568,0
10078346,0.9098,0.3734,-0.1154,-0.14,-0.2829,-0.1086,-0.1477,0
10078846,0.9058,0.3793,-0.1395,-0.1276,-0.1054,-0.0343,0.0424,0
10079346,0.9024,0.3827,-0.1615,-0.1147,-0.1922,-0.3042,-0.2434,0
10079846,0.8981,0.3871,-0.1814,-0.1032,0.0678,0.0194,-0.015,0
10080346,0.8938,0.391,-0.2005,-0.0896,-0.0518,-0.1042,-0.0888,0
10080846,0.8892,0.3943,-0.2191,-0.0767,-0.1865,-0.0579,0.0628,0
10081346,0.8844,0.3968,-0.2371,-0.0642,-0.1755,-0.1864,0.384,0
10081846,0.8808,0.3956,-0.2554,-0.0503,-0.366,-0.3176,-0.2579,0
10082346,0.8766,0.3949,-0.2722,-0.0384,-0.084,-0.4676,-0.7213,0
10082846,0.8718,0.3966,-0.286,-0.0282,-0.0337,0.0521,0.2009,0
10083346,0.8678,0.3962,-0.2992,-0.0186,0.2578,-0.0754,-0.3707,0
10083846,0.8641,0.3974,-0.3088,-0.0087,0.0643,-0.2699,-0.0855,0
10084346,0.861,0.3984,-0.3161,-0.0019,0.088,-0.3048,-0.2946,0
10084846,0.8594,0.3992,-0.3196,0.0015,-0.2443,-0.3977,0.0171,0
10085346,0.8591,0.3985,-0.3212,0.0005,-0.1835,-0.2096,-0.4672,0
10085846,0.86,0.3995,-0.3174,-0.0064,0.3927,0.0276,-0.3446,0
10086346,0.8624,0.3998,-0.3101,-0.0165,-0.4312,-0.3165,0.1542,0
10086846,0.8669,0.3977,-0.2987,-0.0329,1.025,-0.6495,-0.8569,0
10087346,0.8702,0.4035,-0.2782,-0.0499,-0.0793,0.1858,0.5764,0
10087846,0.8763,0.4039,-0.2533,-0.069,-0.3035,-0.1212,-0.1762,0
10088346,0.8823,0.403,-0.2257,-0.0903,0.3777,-0.0839,-0.6918,0
10088846,0.8885,0.4004,-0.192,-0.116,-0.4329,0.0249,-0.5327,0
10089346,0.8926,0.3997,-0.1528,-0.142,-0.0214,0.023,1.0356,0
10089846,0.8987,0.3915,-0.1111,-0.1633,-0.2644,-0.4369,-0.1209,0
10090346,0.9026,0.3836,-0.0699,-0.1822,-0.3116,-0.9756,-0.4081,0
10090846,0.9036,0.3788,-0.0317,-0.1978,-0.6645,0.0628,0.4552,0
10091346,0.9048,0.3726,-0.0017,-0.2064,0.2199,-0.8512,1.1366,0
10091846,0.9056,0.3677,0.0224,-0.2103,-0.3121,0.0386,0.6008,0
