SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
10417857,0.8538,0.3377,0.2386,0.3164,-0.0166,-0.0236,-0.3657,0
10418357,0.8534,0.3371,0.239,0.3176,0.0176,0.0069,-0.3416,0
10418857,0.8533,0.3371,0.2387,0.3184,0.001,0.0169,-0.3765,0
10419357,0.8529,0.3373,0.2386,0.3192,-0.0156,-0.0129,-0.349,0
10419857,0.8525,0.3374,0.2386,0.32,-0.0033,-0.0402,-0.3633,0
10420357,0.8523,0.3377,0.2385,0.3204,-0.0226,0.0048,-0.3273,0
10420857,0.8521,0.3376,0.2383,0.3212,-0.0252,-0.0109,-0.334,0
10421357,0.852,0.3376,0.238,0.3217,-0.0206,-0.0768,-0.437,0
10421857,0.8518,0.3382,0.2378,0.3217,0.0065,0.0112,-0.1672,0
10422357,0.8517,0.3378,0.2376,0.3226,0.0128,-0.0606,-0.6601,0
10422857,0.8514,0.3382,0.2379,0.3227,-0.0673,-0.1457,-0.1923,0
10423357,0.8512,0.3381,0.2378,0.3234,0.0149,-0.0453,-0.5098,0
10423857,0.851,0.3383,0.2381,0.3236,-0.0418,-0.0762,-0.3029,0
10424357,0.8509,0.3383,0.2381,0.3237,-0.0537,-0.0905,-0.4092,0
10424857,0.8506,0.3386,0.2384,0.3241,-0.031,-0.0512,-0.3631,0
10425357,0.8502,0.3391,0.2384,0.3244,-0.0899,-0.0508,-0.2905,0
10425857,0.8501,0.3392,0.2383,0.3249,-0.0582,-0.1189,-0.3711,0
10426357,0.8498,0.3397,0.2382,0.3251,-0.0656,-0.1243,-0.3234,0
10426857,0.8498,0.3401,0.238,0.325,-0.0493,-0.0721,-0.4267,0
10427357,0.8496,0.3404,0.2382,0.3248,-0.0638,-0.1375,-0.3818,0
10427857,0.8496,0.34,0.2391,0.3247,0.058,-0.2222,-0.4965,0
10428357,0.8471,0.3426,0.246,0.3234,-0.2902,-1.0139,-1.7553,0
10428857,0.8401,0.367,0.2444,0.3159,1.2699,-2.805,2.0278,0
10429357,0.8124,0.449,0.2205,0.2995,0.7419,-5.1298,5.6307,0
10429857,0.7662,0.5625,0.1535,0.2701,2.878,-2.7297,6.4858,0
10430357,0.7647,0.5792,0.0485,0.2782,-0.7622,-1.2004,5.1688,0
10430857,0.7671,0.5578,-0.0789,0.3068,0.8443,0.7909,2.8794,0
10431357,0.7718,0.4947,-0.2011,0.3451,-1.3998,1.7005,2.3471,0
10431857,0.7772,0.4066,-0.3089,0.3678,1.0936,3.5139,-0.5132,0
10432357,0.7737,0.3345,-0.3808,0.3802,-0.689,3.37,-0.0506,0
10432857,0.7743,0.2751,-0.4281,0.3761,0.1666,3.2138,-0.9228,0
10433357,0.7756,0.2327,-0.4589,0.3657,-2.3541,2.3103,-1.2885,0
10433857,0.7824,0.1857,-0.4907,0.3355,0.54,1.3016,-2.8127,0
10434357,0.7808,0.1645,-0.5146,0.3137,-2.1331,1.6063,-2.9289,0
10434857,0.7808,0.1418,-0.5385,0.2833,0.9541,0.2201,-2.6776,0
10435357,0.7845,0.1252,-0.5544,0.2479,1.6896,-0.5001,-2.8592,0
10435857,0.7942,0.1153,-0.5595,0.2071,2.0829,-1.9032,-3.5121,0
10436357,0.8061,0.1091,-0.5585,0.1626,1.0246,-0.9622,-3.9111,0
10436858,0.8141,0.1104,-0.5555,0.1283,0.5362,-0.3533,-3.7515,0
10437358,0.8163,0.1165,-0.5549,0.1104,0.8229,0.1241,-3.9517,0
10437858,0.8122,0.1218,-0.558,0.1189,-0.2629,-0.081,-3.8882,0
10438358,0.8059,0.1102,-0.5648,0.1393,-0.256,-0.4051,-4.5035,0
10438858,0.7944,0.0974,-0.5736,0.1741,-0.2718,-0.5516,-2.5508,0
10439358,0.7825,0.0769,-0.5834,0.2036,0.2325,-0.5924,-3.4284,0
10439858,0.769,0.0699,-0.5903,0.2351,0.3521,-0.7771,-2.0912,0
10440358,0.7538,0.0767,-0.593,0.2724,0.0341,0.3715,-0.0266,0
10440858,0.7474,0.0705,-0.5924,0.2923,0.1545,-0.4333,-0.6008,0
