SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
10271292,0.6898,-0.3737,0.5888,0.1946,-0.0274,-0.0345,-0.076,0
10271792,0.6898,-0.373,0.5891,0.1946,-0.0325,-0.0156,-0.0111,0
10272292,0.69,-0.3722,0.5893,0.195,0.0395,-0.0268,0.0838,0
10272792,0.6906,-0.3718,0.5891,0.1945,-0.1386,-0.0382,0.114,0
10273292,0.6913,-0.372,0.5886,0.1933,-0.7857,0.6704,0.3365,0
10273792,0.695,-0.3702,0.5836,0.1986,-0.6361,3.1886,-0.2944,0
10274292,0.6915,-0.3851,0.5665,0.2293,-0.7598,1.0942,0.1124,0
10274792,0.6828,-0.4189,0.536,0.2664,2.2925,-1.9228,2.6798,0
10275292,0.6813,-0.474,0.4824,0.2801,5.4114,-3.6236,0.7419,0
10275792,0.6819,-0.5561,0.4016,0.254,5.792,-2.7353,2.8924,0
10276292,0.6723,-0.6515,0.2927,0.1946,2.4048,-1.2592,4.3967,0
10276792,0.6443,-0.7337,0.1823,0.1156,-1.5055,-0.3916,4.6096,0
10277292,0.6135,-0.7834,0.096,0.0257,-3.9282,0.3563,3.3599,0
10277792,0.5949,-0.8005,0.0348,-0.0637,-4.9453,0.3615,0.9598,0
10278292,0.59,-0.795,-0.0077,-0.1407,-4.5462,-0.1823,-1.35,0
10278792,0.5921,-0.7776,-0.0439,-0.2067,-2.583,-0.6668,-3.3124,0
10279292,0.5878,-0.764,-0.0743,-0.2554,-1.6454,-1.1201,-2.6833,0
10279792,0.5859,-0.7458,-0.098,-0.3016,-0.7713,-1.2105,-2.4191,0
10280292,0.5788,-0.7313,-0.1146,-0.3421,-0.564,-0.5944,-1.3673,0
10280792,0.5712,-0.7188,-0.1248,-0.3762,0.6806,0.1449,-2.2114,0
10281292,0.5668,-0.707,-0.1309,-0.4022,0.4357,0.091,-1.5374,0
10281792,0.5704,-0.693,-0.1364,-0.4193,2.028,0.4602,-2.6915,0
10282292,0.5606,-0.6967,-0.1319,-0.4277,2.8663,1.4355,-4.3247,0
10282792,0.5405,-0.7157,-0.1213,-0.4253,2.047,2.8426,-3.6104,0
10283292,0.5333,-0.7311,-0.1171,-0.409,1.2235,1.9192,-4.1377,0
