SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
10494794,0.6915,-0.3219,0.4748,-0.4389,-0.0158,-0.0339,0.0215,0
10495294,0.6913,-0.3219,0.4751,-0.439,0.0198,0.019,-0.0132,0
10495794,0.6912,-0.3213,0.4756,-0.439,0.0229,0.0469,0.0679,0
10496294,0.6911,-0.3208,0.4762,-0.439,-0.0349,-0.0534,-0.0399,0
10496794,0.6911,-0.3201,0.4766,-0.4391,0.0926,-0.0642,0.105,0
10497294,0.691,-0.3199,0.4765,-0.4394,-0.0474,-0.0302,-0.1092,0
10497794,0.691,-0.3196,0.477,-0.4392,0.0162,-0.1286,-0.0179,0
10498295,0.6908,-0.3191,0.4773,-0.4395,-0.015,-0.0551,-0.0084,0
10498795,0.6907,-0.3188,0.4775,-0.4397,-0.0233,-0.0881,0.0214,0
10499295,0.6906,-0.3182,0.4777,-0.44,0.0069,-0.113,-0.0085,0
10499795,0.6906,-0.3179,0.4779,-0.4401,0.0077,-0.0652,0.0262,0
10500295,0.6907,-0.3174,0.4781,-0.44,0.0659,-0.0726,0.0133,0
10500795,0.6906,-0.3169,0.4788,-0.4398,-0.0059,-0.0832,0.0245,0
10501295,0.6904,-0.3163,0.4795,-0.4398,0.0475,-0.1222,0.0388,0
10501795,0.6901,-0.316,0.4801,-0.4397,-0.0299,-0.138,-0.0171,0
10502295,0.6898,-0.3154,0.481,-0.4397,0.0398,-0.1232,0.0045,0
10502795,0.6894,-0.3143,0.4822,-0.4397,0.1614,-0.12,-0.0205,0
10503295,0.6896,-0.3136,0.483,-0.4391,0.4503,0.0849,0.3096,0
10503795,0.6892,-0.329,0.4756,-0.4365,0.3366,1.5333,4.5012,0
10504295,0.6803,-0.3831,0.445,-0.4386,1.7097,3.8356,5.4494,0
10504795,0.6481,-0.4777,0.3975,-0.4402,2.5897,1.1436,5.6319,0
10505295,0.627,-0.5368,0.3169,-0.4671,3.5438,1.6463,5.4738,0
10505795,0.6276,-0.5408,0.1955,-0.5248,1.3807,0.2402,2.361,0
10506295,0.648,-0.4866,0.0553,-0.5833,2.1698,-1.2311,0.3189,0
10506795,0.6635,-0.4254,-0.0586,-0.6127,-1.4172,-2.8495,1.0733,0
10507295,0.6823,-0.356,-0.1548,-0.6195,-2.7326,-3.8526,0.5557,0
10507795,0.7076,-0.2862,-0.2242,-0.6059,-1.3173,-1.7944,-0.3008,0
10508295,0.726,-0.2644,-0.2546,-0.5816,-0.5951,-2.1031,-1.5553,0
10508795,0.7529,-0.2393,-0.2811,-0.5448,-4.0407,-1.5713,-3.2641,0
10509295,0.7742,-0.2234,-0.3061,-0.507,-1.2697,-0.1534,-3.1185,0
10509795,0.7807,-0.2402,-0.3153,-0.4832,-1.3215,-0.9844,-2.8439,0
10510295,0.7951,-0.2314,-0.3486,-0.439,1.475,0.3711,-2.7732,0
10510795,0.8072,-0.2467,-0.3602,-0.3972,0.0383,0.3975,-3.9783,0
10511295,0.812,-0.2738,-0.3645,-0.3645,-0.2165,-0.5284,-3.4514,0
10511795,0.8213,-0.2811,-0.3735,-0.3272,-0.2765,-0.6353,-2.6204,0
10512295,0.8212,-0.2941,-0.3785,-0.3096,0.2211,0.2912,-3.4139,0
10512795,0.7988,-0.3339,-0.3719,-0.3349,-1.0303,-1.8321,-3.3861,0
10513295,0.7763,-0.344,-0.3592,-0.3873,-2.3141,0.7507,-4.9397,0
10513795,0.7509,-0.3254,-0.3625,-0.446,-2.313,0.0043,-4.4549,0
10514295,0.7276,-0.2826,-0.373,-0.5017,-0.055,1.3505,-4.1625,0
10514795,0.6993,-0.2538,-0.38,-0.5497,0.5772,-0.2804,-1.7128,0
10515295,0.6729,-0.234,-0.3818,-0.5888,0.8369,-0.5592,-0.1025,0
10515795,0.6564,-0.2157,-0.378,-0.6162,0.6221,0.7469,0.9155,0
10516295,0.6407,-0.2166,-0.371,-0.6364,0.7674,-0.7634,1.7871,0
10516795,0.6256,-0.2335,-0.3668,-0.6478,0.5513,-2.6094,1.9428,0
10517295,0.6212,-0.2404,-0.3519,-0.6576,0.0384,0.1369,1.2051,0
10517795,0.6169,-0.2524,-0.3496,-0.6584,0.6211,-0.5417,1.9368,0
10518295,0.6119,-0.2722,-0.3467,-0.6567,0.69,-0.8997,2.9194,0
10518795,0.6117,-0.2833,-0.3554,-0.6475,2.1813,-1.0233,4.0178,0
10519295,0.6196,-0.2886,-0.3581,-0.6361,1.7471,-0.5483,4.7671,0
10519795,0.6238,-0.2957,-0.3582,-0.6286,1.1569,-2.3139,4.032,0
10520295,0.6339,-0.285,-0.3591,-0.6229,0.6625,-1.1236,3.1818,0
10520795,0.6462,-0.2697,-0.3647,-0.6137,0.3542,-1.0602,2.4036,0
10521295,0.6589,-0.2555,-0.3694,-0.6035,-0.2653,-0.8844,1.5088,0
10521795,0.6742,-0.2367,-0.3822,-0.5859,-0.4492,-0.5305,0.4549,0
10522295,0.6898,-0.2201,-0.3993,-0.5624,-0.6085,-0.2137,-0.1165,0
10522795,0.7017,-0.2168,-0.4117,-0.5395,0.1557,0.1419,-0.3667,0
10523295,0.7133,-0.2239,-0.4188,-0.5154,-0.5652,-0.2089,-1.1093,0
10523795,0.7227,-0.2385,-0.4216,-0.493,-0.1895,-0.2508,-1.0681,0
10524295,0.7333,-0.2521,-0.4233,-0.4686,-0.3742,-0.4847,-1.2889,0
10524795,0.7435,-0.2693,-0.4202,-0.4451,0.0209,-0.1243,-2.0724,0
10525295,0.7522,-0.283,-0.4223,-0.4194,-0.4842,-0.2915,-2.2088,0
10525795,0.757,-0.2953,-0.4291,-0.3946,0.3862,-0.8712,-1.688,0
10526295,0.7624,-0.305,-0.4323,-0.3726,0.4235,-0.9101,-1.24,0
10526795,0.7735,-0.3055,-0.4318,-0.3493,0.1156,0.6343,-1.2706,0
10527295,0.78,-0.31,-0.4331,-0.3285,0.2596,-0.6877,-1.4609,0
10527795,0.7823,-0.3155,-0.4324,-0.3186,0.531,-0.5371,-1.3739,0
10528295,0.7827,-0.3212,-0.4278,-0.3181,-0.2929,0.5173,-2.0809,0
