SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
8126128,0.6178,0.5649,0.397,-0.3763,-0.0269,0.0363,-0.1636,0
8126294,0.6173,0.5653,0.3972,-0.3762,-0.0149,0.0746,-0.1614,0
8126794,0.6156,0.5672,0.3976,-0.3758,-0.0057,0.0663,-0.1854,0
8127294,0.6145,0.5689,0.3974,-0.3754,0.0257,0.0197,-0.1234,0
8127794,0.6139,0.57,0.3973,-0.3747,-0.0059,0.0212,-0.1168,0
8128294,0.6136,0.571,0.397,-0.374,0.105,-0.0345,-0.1097,0
8128794,0.6137,0.572,0.3963,-0.373,0.0828,-0.0761,-0.0563,0
8129294,0.6143,0.5734,0.3947,-0.3716,0.2131,-0.1519,0.1325,0
8129794,0.6165,0.5753,0.3912,-0.3688,0.5153,-0.308,0.1249,0
8130294,0.6213,0.577,0.3857,-0.3637,0.5068,-0.2637,0.2665,0
8130794,0.6283,0.578,0.3797,-0.3564,-0.0141,-0.0906,-0.2577,0
8131294,0.6347,0.5803,0.3725,-0.3488,-0.4057,-0.0097,-0.2901,0
8131794,0.6392,0.5855,0.3634,-0.3415,-0.181,0.078,-0.2909,0
8132294,0.6421,0.5934,0.3534,-0.3327,-0.1134,0.2113,-0.2692,0
8132794,0.6419,0.6067,0.341,-0.3218,-0.0682,0.2126,-0.1405,0
8133294,0.6385,0.6251,0.3249,-0.3099,0.0027,0.1537,-0.2719,0
8133794,0.6315,0.6485,0.3048,-0.296,0.103,0.178,-0.0752,0
8134294,0.6211,0.6755,0.2818,-0.2803,0.0515,0.0164,0.0019,0
8134794,0.6086,0.7028,0.2578,-0.263,-0.1035,-0.0515,-0.252,0
8135294,0.5945,0.7288,0.2352,-0.2451,-0.3824,-0.3322,-0.0995,0
8135794,0.5809,0.751,0.2142,-0.2297,-0.5441,-0.5138,-0.2063,0
8136295,0.5688,0.7682,0.1966,-0.2181,-0.5061,-0.5778,-0.3895,0
8136795,0.5593,0.7806,0.1832,-0.2106,-0.814,-0.6079,-0.4629,0
8137295,0.5525,0.7877,0.175,-0.209,-0.8673,-0.8133,-0.4187,0
8137795,0.5517,0.7873,0.1746,-0.2128,-0.9124,-0.6657,-0.4737,0
8138295,0.5574,0.7795,0.1806,-0.2216,-0.5088,-0.5787,-0.398,0
8138795,0.5662,0.7669,0.1912,-0.2339,-0.3227,-0.3563,-0.4048,0
8139295,0.5749,0.7525,0.2042,-0.2482,-0.4707,-0.2075,-0.2407,0
8139795,0.5823,0.737,0.2185,-0.2647,-0.3227,-0.2249,-0.1534,0
8140295,0.5885,0.721,0.2347,-0.2808,-0.112,-0.1952,-0.093,0
8140795,0.594,0.7049,0.2512,-0.2954,0.082,-0.2213,-0.1071,0
8141295,0.5974,0.6905,0.2668,-0.3083,0.0688,-0.1765,-0.1093,0
8141795,0.6006,0.6775,0.2796,-0.3195,0.1552,-0.3129,0.1476,0
