SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
8376247,0.8951,-0.264,0.3592,0.004,-0.0497,0.0369,-0.1881,0
8376747,0.8948,-0.2594,0.3633,0.0029,-0.1197,0.2163,-0.1832,0
8377247,0.8947,-0.2543,0.3673,0.0031,-0.1242,0.1892,-0.1101,0
8377747,0.8946,-0.2499,0.3704,0.0036,0.0179,0.0991,0.0033,0
8378247,0.8947,-0.2463,0.3727,0.0038,-0.0069,0.129,0.013,0
8378747,0.8948,-0.2437,0.3741,0.0044,0.0871,0.0057,-0.0004,0
8379247,0.895,-0.2415,0.3749,0.0047,0.1235,-0.1106,-0.0735,0
8379747,0.8953,-0.2397,0.3754,0.0044,0.111,-0.1472,-0.0931,0
8380247,0.8957,-0.2379,0.3756,0.0037,0.03,-0.0702,-0.1328,0
8380747,0.896,-0.2366,0.3757,0.003,0.0525,-0.091,-0.1629,0
8381247,0.8961,-0.2357,0.376,0.0021,0.056,-0.0781,-0.12,0
8381747,0.8961,-0.235,0.3765,0.0013,0.0827,-0.1479,-0.1022,0
8382247,0.8961,-0.2343,0.377,0.0005,0.0714,-0.0904,-0.1183,0
8382747,0.8961,-0.2337,0.3774,-0.0001,0.0669,-0.1396,-0.1073,0
8383247,0.8962,-0.2331,0.3775,-0.0007,0.0744,-0.1164,-0.0692,0
8383747,0.8963,-0.2326,0.3775,-0.0014,0.0934,-0.1181,-0.0792,0
8384247,0.8964,-0.2324,0.3774,-0.0018,0.0781,-0.1027,-0.0526,0
8384747,0.8965,-0.2325,0.3772,-0.0025,0.0554,-0.1205,-0.1155,0
8385247,0.8964,-0.2331,0.3769,-0.0035,0.0213,-0.0435,0.0647,0
8385747,0.8965,-0.2346,0.3757,-0.0051,-0.0058,-0.1003,0.0734,0
8386247,0.8969,-0.2368,0.3733,-0.0075,-0.0531,-0.0252,0.0061,0
8386747,0.8974,-0.2401,0.3701,-0.0107,0.0272,-0.1039,-0.1222,0
8387247,0.898,-0.2434,0.3663,-0.0141,-0.0949,0.0025,-0.0702,0
8387747,0.8988,-0.2478,0.3612,-0.0172,-0.1101,-0.1398,-0.1037,0
8388247,0.9002,-0.2515,0.3549,-0.0204,-0.0508,-0.1374,-0.1688,0
8388747,0.9015,-0.2554,0.3484,-0.0245,-0.0141,-0.1982,-0.1027,0
8389247,0.9029,-0.2594,0.3414,-0.029,-0.079,-0.0707,0.0456,0
8389747,0.9045,-0.2643,0.333,-0.034,0.064,-0.2646,0.025,0
8390247,0.9058,-0.2696,0.3242,-0.0413,0.0217,-0.2857,-0.0503,0
8390747,0.9068,-0.2749,0.3157,-0.0494,0.1092,-0.3259,-0.1876,0
8391247,0.9079,-0.279,0.3074,-0.0588,0.1042,-0.0258,-0.4291,0
8391747,0.9077,-0.2848,0.3012,-0.0659,0.3061,-0.645,-0.1437,0
8392247,0.9079,-0.2883,0.2957,-0.0724,0.4426,-0.734,-0.2896,0
8392747,0.9079,-0.2897,0.2929,-0.0772,0.2515,-0.4209,-0.2429,0
8393247,0.9078,-0.2905,0.292,-0.0787,0.2731,-0.4329,-0.17,0
8393747,0.9077,-0.29,0.2935,-0.0771,0.3696,-0.5332,-0.3107,0
8394247,0.9073,-0.2881,0.2972,-0.0734,0.3485,-0.5727,-0.1971,0
8394747,0.9069,-0.285,0.3027,-0.0687,-0.0173,-0.1592,-0.0555,0
8395247,0.9066,-0.2825,0.3073,-0.0617,0.1811,-0.3632,-0.2136,0
8395747,0.9063,-0.2793,0.3125,-0.0545,-0.0386,-0.2429,-0.1246,0
8396247,0.9059,-0.2763,0.3175,-0.0464,0.0441,-0.3645,-0.1037,0
8396747,0.9054,-0.2736,0.3222,-0.0388,0.2183,-0.5194,-0.0539,0
8397247,0.9052,-0.2699,0.3265,-0.0333,-0.1808,-0.0785,0.0153,0
8397747,0.905,-0.2673,0.3299,-0.0279,-0.057,-0.301,-0.0212,0
8398247,0.9046,-0.2656,0.3326,-0.0246,-0.0296,-0.2212,-0.0066,0
8398747,0.9041,-0.2645,0.3348,-0.0223,0.0384,-0.308,-0.2278,0
8399247,0.9036,-0.2637,0.337,-0.0203,-0.0286,-0.2762,-0.0728,0
8399747,0.9032,-0.2631,0.3386,-0.0198,0.0328,-0.2542,-0.0549,0
8400247,0.9031,-0.2624,0.3395,-0.02,-0.1271,-0.0641,0.0483,0
8400747,0.9031,-0.2629,0.3389,-0.0205,-0.1033,-0.1083,0.1406,0
8401247,0.9035,-0.264,0.3369,-0.0214,0.0635,-0.3219,-0.0504,0
8401747,0.9039,-0.2655,0.3345,-0.0244,0.0836,-0.3409,-0.0798,0
8402247,0.9043,-0.267,0.3318,-0.0297,-0.0733,-0.098,-0.0894,0
8402747,0.9046,-0.2698,0.3281,-0.0362,-0.1578,-0.1069,0.0504,0
8403247,0.9052,-0.2732,0.3228,-0.0435,0.0132,-0.2747,-0.0851,0
8403747,0.9057,-0.2764,0.3173,-0.0522,-0.2064,-0.0215,-0.1259,0
8404247,0.9065,-0.2799,0.3103,-0.0602,0.2185,-0.1423,-0.3062,0
8404747,0.9063,-0.2855,0.3046,-0.0661,0.1918,-0.8002,0.2077,0
8405247,0.9073,-0.2864,0.2987,-0.0745,-0.07,-0.0439,-0.2327,0
8405747,0.9075,-0.2891,0.294,-0.0798,0.191,-0.3376,-0.1325,0
8406247,0.9076,-0.2911,0.2905,-0.0843,0.1769,-0.4085,-0.202,0
8406747,0.9075,-0.292,0.2895,-0.0863,0.1777,-0.311,-0.2982,0
8407247,0.9071,-0.292,0.2908,-0.0854,0.1139,-0.331,-0.3864,0
8407747,0.9067,-0.2911,0.294,-0.0822,0.1346,-0.3895,-0.2005,0
8408247,0.9064,-0.2888,0.2984,-0.0776,-0.0374,-0.2184,-0.0037,0
