SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
8308725,0.6129,0.7434,0.1113,0.2437,0.0343,-0.0644,0.0753,0
8309225,0.6141,0.7422,0.1112,0.2441,0.0985,-0.0583,0.0928,0
8309725,0.6148,0.7414,0.1114,0.2448,0.0492,-0.1846,0.2367,0
8310225,0.6161,0.7402,0.112,0.2449,0.197,-0.121,0.3018,0
8310725,0.6169,0.7389,0.1143,0.2459,0.2828,-0.149,0.3344,0
8311225,0.6174,0.737,0.1192,0.2478,0.3051,-0.021,0.2221,0
8311725,0.6171,0.7355,0.1252,0.2503,-0.0573,-0.3888,0.8015,0
8312225,0.618,0.7325,0.1288,0.2549,-0.476,-0.0813,0.8111,0
8312725,0.6199,0.7289,0.1261,0.2616,-0.1733,-0.3554,1.3753,0
8313225,0.6224,0.7243,0.1168,0.2725,-0.2177,0.1079,1.4006,0
8313725,0.6174,0.7242,0.1008,0.2903,-0.4666,-0.5516,2.6758,0
8314225,0.6181,0.7157,0.072,0.3171,-1.1799,-0.1224,2.0287,0
8314725,0.6159,0.7048,0.0327,0.3504,-1.3195,-0.0892,1.3907,0
8315225,0.615,0.6859,-0.0156,0.3886,-1.5341,0.1662,0.0025,0
8315725,0.6091,0.665,-0.066,0.4271,-0.8318,0.1278,-1.1062,0
8316225,0.6018,0.6421,-0.1148,0.4609,-0.2218,0.3225,-2.0474,0
8316725,0.5915,0.6224,-0.1557,0.4884,0.3648,0.4678,-2.1542,0
8317225,0.5811,0.607,-0.1868,0.5089,0.3906,0.1065,-1.8178,0
8317725,0.576,0.5922,-0.2122,0.522,0.9486,0.0522,-1.8884,0
8318225,0.5742,0.5838,-0.2263,0.5275,1.61,0.8024,-2.2336,0
8318725,0.5749,0.5853,-0.2257,0.5253,1.5554,0.4662,-2.2234,0
8319225,0.5806,0.5944,-0.2116,0.5147,1.1506,0.809,-2.0205,0
8319725,0.584,0.6122,-0.1836,0.5004,0.437,0.158,-1.2407,0
8320225,0.5895,0.6296,-0.1547,0.4818,-0.2623,-0.4236,-0.6711,0
8320725,0.6,0.6438,-0.1283,0.4572,0.201,0.4233,-1.1669,0
8321225,0.5984,0.6676,-0.0908,0.4336,-0.6565,0.1725,-0.6369,0
8321725,0.5915,0.6942,-0.0496,0.4072,-0.2428,0.5365,-0.6298,0
8322225,0.5743,0.7242,-0.0087,0.3817,-0.9042,-1.5709,1.7293,0
8322725,0.5784,0.7337,0.0165,0.3562,-0.2319,0.1167,0.1599,0
8323225,0.5788,0.7434,0.0431,0.3325,-0.4109,-0.2892,0.4021,0
8323725,0.5816,0.7487,0.0668,0.3111,-0.4529,-0.0933,0.7749,0
8324225,0.5838,0.7521,0.0876,0.2929,0.1542,-0.4379,1.045,0
8324725,0.5863,0.7536,0.1035,0.2787,0.0807,-0.2959,1.6045,0
8325225,0.5876,0.7541,0.1142,0.2703,0.0707,-0.5234,2.0354,0
8325725,0.5876,0.7538,0.1189,0.2691,0.1611,-0.757,2.4276,0
8326225,0.59,0.7501,0.1145,0.2761,0.5492,-0.7438,2.0161,0
8326725,0.5933,0.7444,0.1018,0.2888,0.1411,-0.4063,1.6861,0
8327225,0.5941,0.7389,0.0831,0.3069,-0.2358,-0.6112,1.5014,0
8327725,0.5968,0.7289,0.0583,0.3303,-0.6892,0.0198,0.7667,0
8328225,0.5939,0.7203,0.0319,0.357,-0.9329,-0.2439,0.743,0
8328725,0.5912,0.7077,0.0002,0.3867,-0.9861,-0.4886,0.4051,0
8329225,0.591,0.6901,-0.037,0.4161,-0.797,-0.2513,-0.2726,0
8329726,0.5833,0.6759,-0.0697,0.4451,-0.4876,-0.5152,-0.8149,0
8330226,0.5767,0.6601,-0.1022,0.4704,-0.1244,-0.2178,-1.1273,0
8330726,0.5727,0.6445,-0.1299,0.4897,0.4302,0.2443,-2.0872,0
8331226,0.5669,0.6355,-0.1479,0.5029,0.9526,0.0799,-2.1836,0
8331726,0.562,0.6344,-0.1534,0.5082,1.1193,0.5181,-2.3444,0
8332226,0.5546,0.6452,-0.1407,0.5062,1.1502,0.2857,-2.4068,0
8332726,0.5547,0.6583,-0.1218,0.4941,0.2114,0.4154,-1.7306,0
8333226,0.5545,0.6744,-0.0944,0.4783,0.1529,-0.5094,-1.1676,0
8333726,0.5649,0.685,-0.0702,0.4547,0.0097,-0.2711,-1.0104,0
8334226,0.5703,0.7002,-0.0346,0.4281,-0.3678,0.1216,-1.3445,0
8334726,0.572,0.7161,0.0068,0.4,-1.246,-0.7163,-0.0728,0
8335226,0.5795,0.724,0.0476,0.371,-1.0785,-0.123,-0.183,0
8335726,0.5833,0.7299,0.0895,0.345,-0.3118,-0.6724,0.657,0
8336226,0.592,0.7286,0.1238,0.3214,-0.3414,-0.5276,1.6455,0
8336726,0.5934,0.731,0.1539,0.2996,0.4197,-0.8964,2.0461,0
8337226,0.5996,0.7277,0.1744,0.284,0.3374,-0.2072,2.0333,0
8337726,0.5964,0.7303,0.1878,0.2753,0.3713,-0.802,3.3027,0
8338226,0.5949,0.731,0.1868,0.2773,0.7264,-0.7457,3.1349,0
8338726,0.5977,0.7269,0.1739,0.2902,0.2352,-0.3554,1.9363,0
8339226,0.5962,0.7246,0.1554,0.3088,-0.318,-0.4557,1.7697,0
8339726,0.5941,0.7199,0.1297,0.3346,-0.7674,-0.7181,1.4087,0
8340226,0.5931,0.7114,0.0962,0.3646,-1.0608,-0.3337,0.2583,0
8340726,0.5866,0.704,0.0624,0.3955,-1.018,-0.475,-0.4589,0
8341226,0.5803,0.6943,0.0277,0.4248,-0.7718,-0.2478,-0.9104,0
8341726,0.5715,0.6854,-0.0029,0.4513,-0.6956,-0.8247,-0.6485,0
8342226,0.566,0.6731,-0.0346,0.4748,-0.0877,-0.5301,-1.2365,0
8342726,0.5595,0.6629,-0.0619,0.4936,0.0044,-0.3828,-1.1568,0
8343226,0.5554,0.6542,-0.0836,0.5064,0.5519,0.6442,-2.139,0
8343726,0.5446,0.6559,-0.0915,0.5146,0.566,0.3003,-1.6308,0
8344226,0.5402,0.6579,-0.0941,0.5161,0.9573,0.3173,-1.6744,0
8344726,0.5419,0.6622,-0.0884,0.5099,1.1777,0.081,-1.427,0
8345226,0.5427,0.6723,-0.0691,0.4987,0.2494,0.2059,-1.1109,0
8345726,0.5312,0.6929,-0.035,0.4863,-0.8034,-0.6337,-0.5757,0
8346226,0.5314,0.7057,-0.0113,0.4685,-0.1658,-0.2517,-0.69,0
8346726,0.5324,0.7178,0.0148,0.4485,-0.3531,-0.6304,-0.6684,0
8347226,0.5415,0.7245,0.0351,0.4251,-0.2824,-0.5897,-0.1662,0
8347726,0.5499,0.7311,0.0572,0.3997,-0.1537,-0.4369,-0.5272,0
8348226,0.5582,0.7371,0.0809,0.3722,-0.4946,-0.434,-0.294,0
8348726,0.5639,0.7438,0.1065,0.3428,-0.2847,0.1421,-0.0434,0
8349226,0.5657,0.7501,0.1321,0.3161,-0.054,-0.1579,1.3863,0
8349726,0.5669,0.754,0.1527,0.2947,0.2376,-0.2651,2.1456,0
8350226,0.567,0.7561,0.1654,0.2819,0.5486,-0.3125,2.9258,0
8350726,0.5682,0.7553,0.1684,0.2798,0.6945,-0.5357,3.2445,0
8351226,0.5711,0.7513,0.161,0.2888,0.5685,-0.5931,2.6673,0
8351726,0.5749,0.7448,0.1462,0.3056,-0.0923,-0.1087,1.523,0
8352226,0.5706,0.7417,0.1313,0.3271,-0.164,-0.3773,1.5014,0
8352726,0.5678,0.7341,0.1142,0.3543,-0.3705,-0.1146,0.8581,0
8353226,0.5641,0.724,0.0961,0.3852,-0.4823,-0.3749,0.5623,0
8353726,0.561,0.711,0.0754,0.4172,-0.7558,-0.3256,-0.015,0
8354226,0.558,0.6957,0.0508,0.4496,-1.0791,-0.5536,-0.5429,0
8354726,0.5557,0.6798,0.0221,0.4781,-0.8255,-0.0706,-1.463,0
8355226,0.5491,0.6678,-0.0035,0.5025,-0.1419,-0.776,-1.4792,0
8355726,0.5525,0.6526,-0.0317,0.5175,0.6675,0.5713,-2.5403,0
8356226,0.5458,0.6511,-0.0397,0.526,0.6477,-0.0704,-1.8918,0
8356726,0.549,0.6485,-0.0428,0.5256,0.9785,0.0978,-2.0998,0
8357226,0.5558,0.65,-0.0357,0.517,0.4203,0.2446,-1.9074,0
8357726,0.5581,0.6603,-0.0189,0.5021,0.0989,-0.8871,-0.4342,0
8358226,0.5728,0.6628,-0.0101,0.4821,0.3313,-0.5509,-1.0685,0
8358726,0.5831,0.6724,0.0077,0.4559,0.2302,-0.0267,-1.4476,0
8359226,0.5924,0.6839,0.028,0.4249,-0.3245,-1.1831,-0.4438,0
8359726,0.6113,0.6875,0.0456,0.3893,-0.3851,1.2085,-2.0089,0
8360226,0.6054,0.708,0.0787,0.3549,-0.7137,-1.4302,1.1614,0
8360726,0.6161,0.7123,0.1027,0.32,-0.3674,0.8867,-0.1465,0
8361226,0.6142,0.7225,0.126,0.2914,-0.1146,-0.4244,2.4676,0
8361726,0.6141,0.728,0.144,0.2685,0.3855,-0.0722,1.6724,0
8362226,0.6115,0.7335,0.1572,0.2518,0.1587,0.1934,1.9222,0
8362726,0.6049,0.74,0.1648,0.2436,0.3405,-0.2059,2.8408,0
8363226,0.6049,0.7393,0.162,0.2476,0.564,-0.1545,2.383,0
8363726,0.605,0.7374,0.1517,0.2592,0.3192,-0.2062,1.6191,0
8364226,0.6031,0.736,0.1355,0.2759,-0.3134,0.0792,1.2307,0
8364726,0.6,0.7339,0.1156,0.2965,-0.3639,-0.2565,0.9657,0
8365226,0.5966,0.7296,0.0938,0.3209,-0.6965,-0.3257,0.7209,0
8365726,0.5934,0.7219,0.0699,0.3491,-0.9899,-0.3585,0.3454,0
8366226,0.5927,0.7096,0.0414,0.3788,-0.6766,-0.1842,-0.2059,0
8366726,0.59,0.6968,0.0129,0.4076,-0.3561,-0.2816,-0.6418,0
8367226,0.5868,0.6841,-0.0148,0.4329,-0.2789,0.0926,-1.0788,0
8367726,0.5832,0.6724,-0.0384,0.4541,0.1157,-0.2788,-1.2873,0
8368226,0.5815,0.6628,-0.0569,0.4684,0.7098,0.1359,-1.5971,0
8368726,0.706,0.5961,-0.2901,0.2492,0.032,-0.444,-1.0178,0
8369226,0.7108,0.5864,-0.2957,0.252,0.5983,-0.5186,-1.4381,0
8369726,0.715,0.5827,-0.2959,0.2485,0.8512,-0.4372,-1.5775,0
8370226,0.7175,0.5863,-0.2911,0.2382,0.7662,-0.2123,-1.3464,0
8370726,0.7132,0.6017,-0.2794,0.2264,0.0386,-0.4177,-0.5317,0
8371226,0.7101,0.6163,-0.2675,0.2105,0.1722,0.0444,-0.6612,0
8371726,0.7054,0.6326,-0.2545,0.1936,-0.052,-0.254,-0.4982,0
8372226,0.7078,0.6411,-0.2431,0.17,0.0166,-0.3272,-1.0684,0
8372726,0.7176,0.6418,-0.232,0.1387,-0.1131,0.4832,-0.9094,0
8373226,0.7184,0.6526,-0.2132,0.1119,-0.2559,0.1442,-0.0189,0
8373726,0.718,0.663,-0.1935,0.0869,-0.6521,0.4087,0.5864,0
8374226,0.7119,0.6767,-0.1757,0.0661,-0.3309,-0.1613,0.93,0
8374726,0.7118,0.6821,-0.1606,0.0465,0.0606,-0.0543,0.5817,0
8375226,0.7072,0.6908,-0.1472,0.0307,0.0337,-0.5957,1.4817,0
8375726,0.7051,0.696,-0.1346,0.0192,0.1356,-0.2395,1.7991,0
8376226,0.7029,0.6993,-0.1289,0.0167,0.0146,-0.4358,2.8194,0
8376726,0.7054,0.6959,-0.133,0.0212,0.1377,-0.4675,2.1726,0
8377226,0.7088,0.6898,-0.144,0.0321,0.0537,-0.1522,1.5309,0
8377726,0.7127,0.6815,-0.1593,0.0485,-0.2677,0.0765,1.3112,0
8378226,0.7182,0.6692,-0.1778,0.069,-0.0409,0.4384,0.4437,0
8378726,0.7216,0.6573,-0.1964,0.0931,-0.3486,0.3219,0.4943,0
8379226,0.7266,0.6418,-0.2144,0.1191,-0.2621,0.2639,0.0178,0
8379727,0.7312,0.6243,-0.2326,0.1466,-0.7069,0.2722,-0.1069,0
8380227,0.7359,0.6035,-0.2534,0.1734,-0.146,0.3655,-0.758,0
8380727,0.7365,0.5862,-0.2726,0.1993,0.0521,0.0505,-1.2046,0
8381227,0.7374,0.5684,-0.2906,0.2206,0.0661,-0.1336,-1.296,0
8381727,0.7367,0.5556,-0.3043,0.2363,1.0267,0.0816,-2.0922,0
8382227,0.7308,0.5546,-0.3098,0.2498,0.5116,-0.2711,-1.6182,0
8382727,0.7277,0.5555,-0.3112,0.2551,0.6362,-0.6339,-1.5361,0
