SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
36811835,0.755,0.2379,0.611,-0.0051,0.0149,-0.0549,-0.1467,0
36812335,0.7551,0.2374,0.6111,-0.0059,-0.0013,-0.0465,-0.1786,0
36812835,0.7547,0.238,0.6113,-0.0062,-0.0039,0.0234,-0.1521,0
36813335,0.7542,0.2389,0.6116,-0.0061,0.0393,-0.0647,-0.1311,0
36813835,0.7539,0.2397,0.6117,-0.0062,0.0158,-0.0743,-0.1547,0
36814335,0.7536,0.2407,0.6117,-0.0064,0.0062,-0.0556,-0.1617,0
36814835,0.7532,0.2417,0.6117,-0.0064,-0.0239,-0.0654,-0.0971,0
36815335,0.7525,0.245,0.6113,-0.0073,-0.1067,-0.1328,-0.0249,0
36815835,0.7483,0.2593,0.6104,-0.0141,-0.2637,-0.9264,-0.2736,0
36816335,0.7463,0.274,0.6062,-0.0214,-0.1984,-1.2567,-0.6499,0
36816835,0.7456,0.292,0.5983,-0.0295,-0.8671,-0.8034,-0.3302,0
36817335,0.7415,0.3163,0.5899,-0.0466,-0.6601,-1.29,0.9797,0
36817835,0.74,0.3392,0.5773,-0.0643,0.1315,0.2074,-0.5893,0
36818335,0.7395,0.3694,0.5566,-0.0831,0.2461,0.3911,0.1246,0
36818835,0.7382,0.402,0.5311,-0.1061,0.6778,0.3821,-0.1091,0
36819335,0.7343,0.4299,0.5106,-0.1237,0.6985,0.8815,-0.2969,0
36819835,0.7335,0.4412,0.4981,-0.1385,1.0835,0.5164,-0.6165,0
36820335,0.7341,0.4375,0.4972,-0.1497,-0.1083,0.3515,-0.7477,0
36820835,0.7314,0.4329,0.5021,-0.1599,-0.1684,0.7369,0.0157,0
36821335,0.7273,0.4281,0.509,-0.1691,0.5199,0.2831,-0.4731,0
36821835,0.7221,0.4226,0.5181,-0.1774,-0.1391,-0.3518,0.9518,0
36822335,0.72,0.416,0.5217,-0.1907,0.0435,-0.9052,-0.3161,0
36822835,0.7161,0.412,0.5248,-0.205,-0.353,-0.4166,0.0986,0
36823335,0.7118,0.411,0.5239,-0.2237,0.0962,-0.4018,-0.4409,0
36823835,0.7074,0.4073,0.5257,-0.2396,0.0795,0.2351,0.1118,0
