SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
2036640,0.2324,-0.5695,-0.4112,0.6727,0.0366,-0.0316,-0.0399,0
2037140,0.2318,-0.5701,-0.4102,0.673,0.024,-0.0069,-0.0245,0
2037640,0.2321,-0.5704,-0.4093,0.6733,0.0527,0.0008,0.0248,0
2038140,0.2323,-0.5702,-0.4086,0.6738,0.1263,-0.0228,0.1573,0
2038640,0.2329,-0.5699,-0.4073,0.6746,0.1213,0.027,0.4405,0
2039140,0.2336,-0.5703,-0.4043,0.6758,-0.6531,-0.096,0.0896,0
2039640,0.2245,-0.5706,-0.4085,0.6762,-0.1753,-0.0613,-0.0891,0
2040140,0.2149,-0.5647,-0.4177,0.6786,-0.0527,-1.4647,-1.1369,0
2040640,0.1999,-0.5585,-0.439,0.6748,2.1908,-0.4021,-0.3577,0
2041140,0.1742,-0.5522,-0.4795,0.6593,1.6996,0.8416,-1.4023,0
2041640,0.1489,-0.5451,-0.5269,0.6349,0.08,0.5597,0.549,0
2042140,0.1277,-0.5379,-0.5626,0.6147,-1.4882,0.6015,0.9791,0
2042640,0.1214,-0.5378,-0.5667,0.6123,-1.3299,0.3761,0.8059,0
2043140,0.1218,-0.542,-0.5478,0.6255,0.1454,0.5185,0.0262,0
2043640,0.1168,-0.5444,-0.5278,0.6415,0.3177,0.6726,-0.3737,0
2044140,0.1081,-0.5445,-0.5155,0.6528,0.3138,0.546,0.1816,0
2044640,0.0981,-0.5451,-0.5056,0.6615,0.4965,-0.583,-0.1326,0
2045140,0.0879,-0.545,-0.5023,0.6656,-0.5469,0.1478,0.9161,0
2045640,0.0788,-0.5461,-0.4891,0.6756,0.4174,-0.2005,-0.9003,0
2046140,0.0671,-0.5459,-0.4817,0.6823,0.3666,-0.0563,-0.2936,0
2046640,0.0522,-0.5414,-0.4823,0.6867,-0.0747,1.7458,0.115,0
2047140,0.0503,-0.5426,-0.4815,0.6865,0.508,1.8281,0.5754,0
2047640,0.0549,-0.5455,-0.4748,0.6885,-0.1305,0.5396,0.2172,0
2048140,0.0596,-0.5481,-0.4695,0.6896,0.1418,0.0217,0.1415,0
2048640,0.0635,-0.5493,-0.4652,0.6913,0.371,-0.5405,-0.1004,0
