SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
36810239,0.6195,-0.6637,0.2098,-0.3629,-0.0451,-0.0398,-0.0735,0
36810739,0.6186,-0.6644,0.2102,-0.363,0.0167,-0.0491,-0.0806,0
36811239,0.6182,-0.6647,0.2103,-0.3631,-0.0215,-0.0116,-0.0705,0
36811739,0.6181,-0.6647,0.2104,-0.3631,0.0398,-0.0072,-0.0962,0
36812239,0.618,-0.6648,0.2104,-0.3631,0.0635,-0.0291,-0.0759,0
36812739,0.618,-0.6648,0.2106,-0.3629,-0.0027,0.0105,-0.0703,0
36813239,0.6181,-0.6648,0.2107,-0.3628,0.0202,-0.022,-0.0714,0
36813739,0.6182,-0.6647,0.2107,-0.3628,0.0783,-0.0141,-0.1136,0
36814239,0.6181,-0.6647,0.211,-0.3628,0.033,-0.0232,-0.0745,0
36814739,0.6183,-0.6646,0.2111,-0.3626,-0.0221,-0.0416,-0.0721,0
36815239,0.6181,-0.6646,0.2113,-0.3626,0.0499,0.0086,-0.0876,0
36815739,0.6147,-0.6675,0.2144,-0.3615,0.7667,0.1108,0.0647,0
36816239,0.6004,-0.6743,0.2364,-0.3593,1.5636,-0.176,2.6649,0
36816739,0.5846,-0.6757,0.2722,-0.3573,1.3241,-0.5847,1.7283,0
36817239,0.569,-0.6747,0.3279,-0.337,0.3315,-3.4568,6.4926,0
36817739,0.6259,-0.6076,0.3788,-0.3091,0.5537,-3.8662,1.6544,0
36818239,0.6625,-0.553,0.4288,-0.2671,0.4016,1.6092,-3.9988,0
36818739,0.6619,-0.5301,0.4883,-0.2061,-0.4822,-1.1146,0.7948,0
36819239,0.6912,-0.484,0.5087,-0.1711,-1.0726,5.1034,-6.7489,0
36819739,0.6837,-0.4739,0.5298,-0.1653,-1.2594,2.9971,-4.2446,0
36820239,0.6766,-0.4753,0.5296,-0.1893,-1.7862,0.5262,-2.2099,0
36820739,0.6628,-0.4947,0.5221,-0.2085,-0.7488,0.2496,-0.6086,0
36821239,0.6407,-0.5253,0.5122,-0.2263,-1.4153,1.5963,-2.313,0
36821739,0.5999,-0.5714,0.5049,-0.2421,1.4623,-1.7084,2.1516,0
36822239,0.5739,-0.5916,0.4982,-0.2691,-0.3446,0.5098,-1.0888,0
36822739,0.5583,-0.5933,0.4935,-0.3046,1.0136,-0.9159,1.3374,0
36823239,0.542,-0.596,0.4868,-0.3375,-0.8976,-0.1139,-1.8009,0
36823739,0.5241,-0.5979,0.4806,-0.37,-0.3259,-0.6407,1.2689,0
36824239,0.5075,-0.5962,0.4782,-0.3979,-1.0972,1.7863,0.0434,0
36824739,0.495,-0.5986,0.4806,-0.4072,-2.0129,1.2727,3.6688,0
36825239,0.5095,-0.5867,0.4748,-0.4132,0.0124,1.5555,-0.4762,0
36825739,0.5033,-0.5901,0.4765,-0.414,-0.0786,0.0667,0.2879,0
36826239,0.4978,-0.5969,0.4852,-0.4005,-0.1151,-0.8757,2.2902,0
36826739,0.5019,-0.5897,0.5108,-0.3734,-0.422,-1.7822,5.4194,0
36827239,0.5508,-0.5547,0.5181,-0.3472,-0.4777,-0.0028,-0.2791,0
36827739,0.5874,-0.5155,0.541,-0.3107,-0.7391,-0.7442,1.0504,0
36828239,0.6328,-0.462,0.5569,-0.2756,-1.8088,-1.3116,0.5098,0
36828739,0.6888,-0.4,0.5514,-0.2479,1.1389,1.7422,-5.4408,0
36829239,0.7019,-0.3814,0.5607,-0.218,0.0088,0.9237,-2.9102,0
36829739,0.7085,-0.3714,0.5642,-0.2041,0.0621,0.5243,-1.1423,0
36830239,0.7129,-0.3662,0.5653,-0.1956,0.1612,1.0626,-0.0964,0
36830739,0.7162,-0.3614,0.5624,-0.2002,0.7049,2.5681,-1.6102,0
36831239,0.7081,-0.37,0.5611,-0.2164,-0.5024,0.224,-0.1628,0
36831739,0.6993,-0.3846,0.5572,-0.2294,0.031,0.3856,-0.723,0
36832239,0.6798,-0.4144,0.5532,-0.2452,0.0642,0.7536,-2.0071,0
36832739,0.6479,-0.4614,0.5471,-0.2609,0.6773,-0.9362,-0.7842,0
36833239,0.6079,-0.5101,0.5423,-0.2759,-0.2706,-0.0449,-2.2407,0
36833739,0.5549,-0.5627,0.5438,-0.2825,0.4917,-3.391,2.7468,0
36834239,0.5343,-0.568,0.5365,-0.3226,-0.4492,0.0245,-0.8202,0
36834740,0.5,-0.5919,0.5309,-0.3433,-0.273,-1.3058,1.1649,0
36835240,0.4841,-0.5923,0.5187,-0.3819,-1.5508,-0.6044,0.3876,0
36835740,0.4726,-0.5938,0.5071,-0.4085,-2.751,-0.9838,9.4029,0
36836240,0.4953,-0.5758,0.498,-0.4185,0.5333,1.7207,-2.8717,0
36836740,0.4877,-0.5847,0.5047,-0.4068,-0.0247,-0.5319,0.5222,0
36837240,0.4957,-0.5813,0.4987,-0.4095,0.3299,-0.4488,-0.6903,0
36837740,0.4905,-0.592,0.502,-0.3961,-0.331,-0.1369,0.5771,0
36838240,0.4903,-0.5994,0.5107,-0.3736,-0.767,-1.1484,2.7789,0
36838740,0.5083,-0.5905,0.5199,-0.3502,-1.1165,-1.3639,2.7581,0
36839240,0.5446,-0.5599,0.5326,-0.3259,-0.4221,-0.2603,1.1469,0
36839740,0.5939,-0.5081,0.5436,-0.3059,0.0371,-0.3763,0.9045,0
36840240,0.6565,-0.4338,0.539,-0.3005,0.2841,0.5283,-2.6959,0
36840740,0.6917,-0.3868,0.5391,-0.2849,0.3895,-0.5898,-1.8987,0
36841240,0.7118,-0.3515,0.5413,-0.2771,-0.8244,-0.8061,-1.043,0
36841740,0.7279,-0.3294,0.5377,-0.2692,0.4947,0.7397,-2.1384,0
36842240,0.7321,-0.3254,0.5365,-0.2651,0.6371,1.7693,-1.7992,0
36842740,0.7284,-0.3358,0.5289,-0.2774,1.3482,1.8664,-1.9897,0
36843240,0.714,-0.3574,0.5232,-0.2979,0.2026,0.2098,-0.7657,0
36843740,0.6823,-0.4035,0.5233,-0.3127,0.7426,-0.7615,-0.7482,0
36844240,0.6324,-0.4668,0.528,-0.3215,-0.2701,-0.5186,-1.1072,0
36844740,0.567,-0.5428,0.5332,-0.3155,0.3606,-2.2446,-1.0108,0
36845240,0.5114,-0.59,0.5389,-0.3161,-2.2028,-1.4562,0.4456,0
36845740,0.4884,-0.6047,0.5298,-0.3394,1.4036,-0.3149,0.8612,0
36846240,0.4695,-0.6096,0.5283,-0.359,-1.3003,-0.1281,0.7327,0
36846740,0.4581,-0.6103,0.5239,-0.3784,-0.8734,-0.3684,2.9161,0
36847240,0.4722,-0.5983,0.5181,-0.3881,0.1287,0.7066,0.1711,0
36847740,0.4672,-0.6047,0.5252,-0.3746,-0.6201,-0.5772,0.9294,0
36848240,0.4769,-0.6055,0.5252,-0.3607,0.6776,-1.4562,1.3597,0
36848740,0.4895,-0.6002,0.5359,-0.336,-0.2976,-1.0973,2.8992,0
