SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
13714791,0.6675,-0.4522,0.4681,0.3617,-0.0294,0.0419,-0.0352,0
13715291,0.6684,-0.4504,0.4685,0.3619,-0.0096,0.0481,-0.0358,0
13715791,0.6696,-0.4487,0.4691,0.361,-0.0991,0.0714,0.0125,0
13716291,0.6706,-0.4471,0.4696,0.3604,-0.125,0.1068,-0.0185,0
13716791,0.6711,-0.4459,0.47,0.3605,-0.028,0.0416,-0.0303,0
13717291,0.6716,-0.4449,0.4703,0.3602,0.0591,-0.0948,-0.057,0
13717791,0.6728,-0.4438,0.4706,0.3591,0.1333,-0.0954,0.0752,0
13718291,0.6746,-0.4436,0.47,0.3565,0.4061,-0.2719,0.4151,0
13718791,0.6772,-0.4457,0.468,0.3518,0.5985,-0.1926,0.3003,0
13719291,0.6802,-0.449,0.4651,0.3456,0.2064,-0.2242,-0.0965,0
13719791,0.6812,-0.4591,0.4584,0.3393,0.0462,-0.2858,-0.2266,0
13720291,0.6809,-0.475,0.4499,0.3292,0.0733,-0.5225,0.1518,0
13720791,0.6785,-0.4935,0.4409,0.3189,-0.2206,-0.2751,0.157,0
13721291,0.6761,-0.51,0.4333,0.3083,-0.2023,-0.0814,0.2367,0
13721791,0.6738,-0.5241,0.4269,0.2983,-0.2207,0.0734,-0.1834,0
13722291,0.672,-0.5351,0.422,0.2899,-0.3059,0.18,-0.1656,0
13722791,0.6701,-0.5435,0.4188,0.2833,-0.3515,0.1495,-0.4864,0
13723291,0.6681,-0.5492,0.4169,0.2796,-0.2953,0.124,-0.1268,0
13723791,0.6674,-0.5505,0.4167,0.2791,-0.2178,0.1312,-0.4235,0
13724291,0.6674,-0.5485,0.4184,0.2804,-0.2685,-0.0385,0.0019,0
13724791,0.6694,-0.5429,0.4204,0.2837,-0.0838,0.0231,-0.1629,0
13725291,0.6717,-0.5353,0.4229,0.2887,-0.0976,0.0082,0.164,0
13725791,0.6744,-0.5264,0.4259,0.2945,0.0079,-0.1896,0.0786,0
13726291,0.678,-0.5163,0.4288,0.2999,0.1544,-0.1637,0.0068,0
13726791,0.6821,-0.5048,0.4329,0.3042,-0.0185,-0.2947,-0.0195,0
13727291,0.6861,-0.4937,0.4363,0.3084,0.0852,-0.2899,-0.133,0
13727791,0.6899,-0.4829,0.4401,0.3116,-0.0013,-0.3861,-0.1066,0
13728291,0.6931,-0.4734,0.4435,0.3144,-0.0898,-0.2865,-0.0277,0
13728791,0.6952,-0.4658,0.4462,0.3173,-0.0429,-0.3645,-0.0304,0
13729291,0.6969,-0.4597,0.4486,0.3189,0.1254,-0.4327,-0.0373,0
13729791,0.6988,-0.4542,0.4509,0.3196,0.0368,-0.2644,-0.0391,0
13730291,0.7001,-0.4499,0.4526,0.3204,-0.0644,-0.2985,0.0187,0
13730791,0.7012,-0.447,0.4534,0.3209,0.0007,-0.2045,0.1009,0
13731291,0.7015,-0.4461,0.4538,0.3209,-0.0442,-0.3745,0.0596,0
13731791,0.701,-0.4477,0.454,0.3195,0.1552,-0.4854,-0.0056,0
13732291,0.7005,-0.4502,0.4541,0.3168,0.1006,-0.3628,0.0333,0
13732791,0.6998,-0.4541,0.4536,0.3136,0.1147,-0.3459,-0.0431,0
13733291,0.6989,-0.4595,0.4523,0.3096,0.069,-0.4091,0.0125,0
13733791,0.6981,-0.4654,0.4506,0.3052,-0.0211,-0.3246,0.011,0
13734292,0.6968,-0.4725,0.4481,0.3008,0.0126,-0.3777,0.0256,0
13734792,0.6953,-0.48,0.4454,0.2963,0.0815,-0.3414,0.007,0
13735292,0.6941,-0.4872,0.4426,0.2914,0.0347,-0.2879,-0.0561,0
13735792,0.6925,-0.4948,0.4396,0.2868,0.0129,-0.3482,-0.0417,0
13736292,0.6911,-0.502,0.4368,0.2821,-0.0426,-0.3094,-0.1155,0
13736792,0.6893,-0.5089,0.4343,0.2777,-0.0946,-0.3348,-0.0022,0
13737292,0.688,-0.514,0.4329,0.2741,-0.1306,-0.2192,-0.1345,0
13737792,0.6867,-0.5177,0.4318,0.2721,-0.1257,-0.2135,-0.1193,0
13738292,0.6858,-0.5193,0.4315,0.2716,-0.0622,-0.2478,-0.1232,0
13738792,0.6859,-0.5185,0.4319,0.2724,-0.096,-0.2639,-0.0136,0
13739292,0.6875,-0.5144,0.4329,0.2744,0.051,-0.2316,-0.1019,0
13739792,0.6896,-0.5082,0.4349,0.2776,-0.031,-0.3329,0.0396,0
13740292,0.6923,-0.5007,0.4373,0.2808,0.0351,-0.298,-0.1259,0
13740792,0.695,-0.4926,0.4404,0.2836,-0.0413,-0.4974,0.0547,0
13741292,0.6982,-0.4831,0.4448,0.2852,0.0526,-0.4362,-0.1348,0
13741792,0.7014,-0.4732,0.4495,0.2865,0.0745,-0.4477,-0.1792,0
13742292,0.7042,-0.464,0.4534,0.2885,-0.0522,-0.3794,-0.0477,0
13742792,0.7062,-0.4562,0.4568,0.2907,-0.073,-0.2806,-0.0424,0
13743292,0.7069,-0.4516,0.4588,0.293,0.0125,-0.5836,0.0754,0
13743792,0.7075,-0.4476,0.4611,0.2941,0.078,-0.3835,-0.0137,0
13744292,0.7082,-0.4442,0.4626,0.2952,0.0469,-0.2827,0.07,0
13744792,0.7086,-0.4417,0.4636,0.2964,0.1359,-0.4038,0.05,0
13745292,0.7096,-0.4396,0.4641,0.2965,0.0404,-0.2991,-0.0235,0
13745792,0.71,-0.4389,0.4644,0.2962,-0.0734,-0.505,0.0132,0
13746292,0.7095,-0.4403,0.4644,0.295,0.0703,-0.4955,-0.0103,0
13746792,0.7089,-0.4425,0.4647,0.2927,0.0832,-0.5143,0.0318,0
13747292,0.708,-0.4459,0.4648,0.2897,0.1454,-0.4599,-0.0927,0
13747792,0.7071,-0.4497,0.4645,0.2863,-0.0585,-0.3363,-0.1587,0
13748292,0.7059,-0.4543,0.4637,0.2835,-0.1166,-0.2819,-0.0666,0
13748792,0.7038,-0.4597,0.4627,0.2814,-0.0912,-0.3025,0.0068,0
13749292,0.7016,-0.4653,0.4618,0.2793,0.0123,-0.284,0.0881,0
13749792,0.6992,-0.4711,0.4608,0.2773,0.0455,-0.2551,0.0031,0
13750292,0.6974,-0.4766,0.4589,0.2755,0.1655,-0.341,-0.0237,0
13750792,0.6965,-0.4812,0.4574,0.2723,0.0658,-0.362,-0.011,0
13751292,0.6955,-0.4861,0.4554,0.2696,0.0037,-0.3567,-0.1094,0
13751792,0.6942,-0.4911,0.4535,0.2669,0.0732,-0.3927,-0.0663,0
13752292,0.6924,-0.4963,0.4512,0.2659,-0.0196,-0.3836,-0.0621,0
13752792,0.6915,-0.499,0.4506,0.2641,-0.0132,-0.3854,-0.0772,0
13753292,0.6911,-0.4999,0.4501,0.2643,-0.0347,-0.3971,-0.127,0
13753792,0.6925,-0.4969,0.4512,0.2644,0.0147,-0.2335,-0.154,0
13754292,0.6937,-0.4925,0.4533,0.2661,-0.1873,-0.223,-0.0666,0
13754792,0.6945,-0.4879,0.4555,0.2686,-0.0312,-0.3008,-0.0098,0
13755292,0.6955,-0.483,0.4573,0.2717,0.08,-0.348,0.042,0
13755792,0.6976,-0.4764,0.4604,0.2729,0.0573,-0.3726,-0.0968,0
13756292,0.6998,-0.4696,0.4628,0.2748,0.0877,-0.2759,-0.0479,0
13756792,0.7014,-0.463,0.466,0.2765,-0.0888,-0.4259,-0.0891,0
13757292,0.7028,-0.4577,0.4682,0.2782,0.0881,-0.3284,-0.109,0
13757792,0.7042,-0.4523,0.4705,0.2797,0.0733,-0.3617,-0.0225,0
13758292,0.7054,-0.4472,0.473,0.2806,0.0761,-0.353,-0.0299,0
13758792,0.7066,-0.4425,0.4753,0.2811,-0.0365,-0.2317,0.0633,0
13759292,0.7076,-0.4382,0.4772,0.282,-0.0041,-0.2017,-0.0431,0
13759792,0.7081,-0.4353,0.4784,0.2833,0.0337,-0.3208,-0.0104,0
13760292,0.7085,-0.4332,0.4792,0.284,0.0641,-0.3292,0.0197,0
13760792,0.7088,-0.4316,0.48,0.2844,0.0518,-0.2998,0.004,0
13761292,0.7093,-0.4302,0.4806,0.2842,0.0507,-0.1575,0.0217,0
13761792,0.7094,-0.4301,0.4807,0.2839,0.0298,-0.3514,0.0774,0
13762292,0.7092,-0.4317,0.4807,0.2821,0.125,-0.4596,-0.0619,0
13762792,0.7085,-0.4345,0.481,0.279,-0.0298,-0.4005,-0.0807,0
13763292,0.7069,-0.4398,0.4805,0.2757,0.0359,-0.3987,-0.0247,0
13763792,0.7049,-0.446,0.4796,0.2721,0.0499,-0.375,-0.0833,0
13764292,0.7032,-0.4525,0.4785,0.268,-0.0006,-0.2225,-0.1135,0
13764792,0.7011,-0.4588,0.4775,0.2645,-0.0934,-0.1895,0.0386,0
13765292,0.6992,-0.464,0.4773,0.2608,-0.0648,-0.0906,-0.0357,0
13765792,0.6966,-0.4696,0.4764,0.2593,-0.0546,-0.1385,0.0202,0
13766292,0.6945,-0.4747,0.4752,0.2579,0.086,-0.1087,0.0123,0
13766792,0.6924,-0.48,0.4728,0.2581,0.1621,-0.2301,0.0532,0
13767292,0.6906,-0.4853,0.4695,0.2591,0.1607,-0.2669,-0.0452,0
13767792,0.6903,-0.4881,0.4677,0.2579,0.0731,-0.2837,-0.1187,0
13768292,0.691,-0.4876,0.4686,0.2553,-0.225,-0.2697,-0.0369,0
13768792,0.6916,-0.4859,0.4697,0.2548,-0.1199,-0.1827,-0.1721,0
13769292,0.6923,-0.4828,0.4715,0.2554,-0.0211,-0.127,-0.0623,0
13769792,0.6927,-0.48,0.473,0.2569,-0.012,-0.2297,0.0348,0
13770292,0.6934,-0.4773,0.4741,0.2581,0.1878,-0.2751,-0.0053,0
13770792,0.6948,-0.4737,0.4752,0.2589,0.0999,-0.2847,0.0036,0
13771292,0.6961,-0.4701,0.4765,0.2596,0.0376,-0.3388,-0.0735,0
13771792,0.6973,-0.4666,0.478,0.26,-0.001,-0.2226,-0.0714,0
13772292,0.6987,-0.4626,0.4798,0.26,-0.0057,-0.1648,-0.0229,0
13772792,0.7002,-0.4586,0.4816,0.2598,0.003,-0.1601,-0.0302,0
13773292,0.7015,-0.4551,0.4829,0.26,-0.1135,-0.1067,-0.0058,0
13773792,0.6755,-0.4948,0.4406,0.3237,-0.0086,-0.2827,0.0146,0
13774292,0.6761,-0.4924,0.4418,0.3244,0.0952,-0.2135,-0.0999,0
13774792,0.6769,-0.4895,0.4433,0.3249,0.0994,-0.2528,-0.0508,0
13775292,0.6781,-0.4863,0.4449,0.3252,0.029,-0.1704,-0.0672,0
13775792,0.679,-0.4835,0.4462,0.3258,0.0595,-0.2774,-0.0181,0
13776292,0.6802,-0.4802,0.4481,0.3255,0.0846,-0.1382,-0.0299,0
13776792,0.6811,-0.477,0.4503,0.3252,-0.0296,-0.1609,0.0155,0
13777292,0.6815,-0.4756,0.4512,0.3252,0.1384,-0.2062,-0.0181,0
13777792,0.6821,-0.4745,0.4519,0.3245,0.1453,-0.243,-0.0398,0
13778292,0.6831,-0.4732,0.4529,0.3232,-0.0004,-0.0565,-0.02,0
13778792,0.6836,-0.4726,0.4531,0.3227,-0.0111,-0.1018,0.068,0
13779292,0.684,-0.4725,0.4532,0.3217,0.0114,-0.135,-0.0204,0
13779792,0.6839,-0.4733,0.4534,0.3205,0.0669,-0.204,-0.0306,0
13780292,0.6839,-0.4747,0.4538,0.3179,0.118,-0.1955,-0.1012,0
13780792,0.6839,-0.4766,0.4536,0.3151,0.0516,-0.1556,-0.0037,0
13781292,0.6836,-0.4792,0.453,0.3128,-0.0631,-0.1044,0.0382,0
13781792,0.6831,-0.4823,0.452,0.3106,0.0176,-0.0671,-0.0007,0
13782292,0.6816,-0.4867,0.4505,0.3092,0.035,-0.1382,0.0242,0
13782792,0.6805,-0.491,0.4494,0.3065,0.0714,-0.1029,-0.0257,0
13783292,0.6787,-0.4967,0.4471,0.3046,0.1512,-0.1981,-0.0761,0
13783792,0.6774,-0.5021,0.4455,0.3009,0.0462,-0.2441,-0.0634,0
13784293,0.6764,-0.5074,0.4438,0.2967,0.1475,-0.1984,-0.0302,0
13784793,0.6762,-0.5121,0.4417,0.2923,0.4399,-0.1311,0.018,0
13785293,0.6772,-0.5149,0.4404,0.2869,0.0358,-0.0831,0.0789,0
13785793,0.6787,-0.5165,0.4391,0.2824,-0.1646,-0.1398,-0.071,0
13786293,0.68,-0.5171,0.4382,0.2796,-0.2021,-0.151,-0.1457,0
13786793,0.6809,-0.5167,0.438,0.2784,-0.1697,-0.1513,-0.1319,0
13787293,0.6817,-0.5151,0.4387,0.2783,-0.0935,-0.1588,-0.0678,0
13787793,0.6826,-0.5123,0.4402,0.279,-0.0388,-0.1804,-0.1062,0
13788293,0.6834,-0.5089,0.4423,0.2799,0.0392,-0.2171,-0.0373,0
13788793,0.6845,-0.5047,0.445,0.2805,0.1489,-0.1838,0.0476,0
13789293,0.6866,-0.4993,0.4478,0.2806,0.2411,-0.0879,0.0412,0
13789793,0.6892,-0.4934,0.4502,0.281,0.0339,-0.1011,0.0526,0
13790293,0.6919,-0.4877,0.4522,0.2809,0.0387,-0.1902,0.0248,0
13790793,0.6944,-0.4828,0.4538,0.2805,0.0682,-0.2749,-0.1203,0
13791293,0.6972,-0.4773,0.4559,0.2799,-0.0866,-0.0778,-0.1488,0
13791793,0.6991,-0.4725,0.4575,0.2806,-0.0954,-0.1267,0.0045,0
13792293,0.7009,-0.4676,0.4592,0.2813,0.0473,-0.1507,-0.0943,0
13792793,0.703,-0.4621,0.4612,0.2822,-0.0251,-0.0587,0.0043,0
13793293,0.7046,-0.457,0.4631,0.2834,-0.0147,-0.0851,-0.0332,0
13793793,0.7056,-0.4528,0.465,0.2843,0.0185,-0.1142,0.0116,0
13794293,0.706,-0.4503,0.4665,0.2849,0.0368,-0.2523,-0.042,0
13794793,0.7062,-0.4486,0.4678,0.2849,0.0893,-0.1962,-0.0517,0
13795293,0.7067,-0.4468,0.469,0.2847,0.0465,-0.1131,-0.0167,0
13795793,0.7072,-0.4452,0.4699,0.2843,0.0303,-0.0405,-0.0356,0
13796293,0.7078,-0.4436,0.4705,0.2844,-0.109,-0.0108,0.0567,0
13796793,0.7076,-0.4434,0.4708,0.2846,0.0072,-0.1319,-0.0243,0
13797293,0.7071,-0.4444,0.4707,0.2845,0.0451,-0.0856,0.0798,0
13797793,0.7063,-0.4464,0.4704,0.2839,0.0382,-0.1673,-0.0073,0
13798293,0.7053,-0.4495,0.4695,0.2831,0.0986,-0.1305,-0.0565,0
13798793,0.7041,-0.4533,0.4685,0.2816,0.0618,-0.2307,-0.0463,0
13799293,0.7029,-0.458,0.467,0.2794,0.1535,-0.1852,-0.0584,0
13799793,0.7013,-0.4633,0.4656,0.277,0.0243,-0.1291,0.0769,0
13800293,0.7001,-0.4678,0.4644,0.2745,0.04,0.004,0.0183,0
13800793,0.6984,-0.4732,0.4624,0.2731,0.0182,-0.0673,0.0139,0
13801293,0.6969,-0.4783,0.4601,0.2719,-0.0148,-0.0467,-0.1037,0
13801793,0.6959,-0.4824,0.4591,0.2687,-0.0138,-0.1202,-0.0564,0
13802293,0.6942,-0.4879,0.4567,0.2674,-0.0089,-0.1085,0.1213,0
13802793,0.6932,-0.4915,0.4553,0.2656,0.0871,-0.1117,0.0371,0
13803293,0.6927,-0.4938,0.4544,0.2642,-0.0218,-0.1374,-0.0232,0
13803793,0.6922,-0.4961,0.4534,0.2629,0.081,-0.2027,-0.2198,0
13804293,0.6922,-0.4975,0.4528,0.2615,0.0231,-0.1428,-0.1389,0
13804793,0.6927,-0.4973,0.4525,0.261,-0.0315,-0.0054,-0.1233,0
13805293,0.6936,-0.4954,0.4531,0.2613,-0.0985,-0.0086,-0.0694,0
13805793,0.6943,-0.4928,0.4542,0.2623,-0.0568,-0.0695,-0.0169,0
13806293,0.695,-0.4898,0.4556,0.2637,0.0982,-0.0907,-0.0153,0
13806793,0.696,-0.4859,0.4577,0.2646,0.0963,-0.2127,0.004,0
13807293,0.6978,-0.4812,0.4599,0.2646,0.1675,-0.1577,-0.0152,0
13807793,0.6997,-0.4769,0.4612,0.265,0.0217,-0.0765,-0.0693,0
13808293,0.7018,-0.4723,0.4628,0.265,-0.1273,-0.0494,0.0026,0
13808793,0.7031,-0.4685,0.4645,0.2654,0.0111,-0.1552,0.0174,0
13809293,0.7049,-0.4638,0.4669,0.2646,-0.0064,-0.0017,-0.0123,0
13809793,0.7056,-0.4608,0.4684,0.2653,0.0214,-0.1732,0.0217,0
13810293,0.7064,-0.4584,0.4697,0.2651,0.1139,-0.2206,-0.1494,0
13810793,0.7076,-0.4553,0.4715,0.2639,0.0859,-0.1573,-0.0681,0
13811293,0.709,-0.4522,0.4728,0.2633,-0.0551,-0.0128,-0.0485,0
13811793,0.7097,-0.4496,0.4741,0.2635,-0.1223,-0.0457,0.0049,0
13812293,0.7103,-0.4466,0.4758,0.2637,-0.0623,-0.0147,0.0322,0
13812793,0.7106,-0.4427,0.479,0.2639,-0.226,-0.0196,-0.0514,0
13813293,0.7095,-0.4411,0.4809,0.2659,-0.0441,-0.1093,-0.1037,0
13813793,0.7081,-0.4401,0.4829,0.2676,0.0219,-0.0765,-0.0076,0
13814293,0.7065,-0.4407,0.484,0.2689,0.1942,-0.1604,0.0256,0
13814793,0.7056,-0.4414,0.4849,0.2685,0.1818,-0.0366,0.0925,0
13815293,0.705,-0.4425,0.4852,0.2677,0.0961,-0.0681,0.0524,0
13815793,0.7046,-0.4447,0.4845,0.2665,0.1857,-0.083,0.0486,0
13816293,0.7043,-0.4471,0.4839,0.2644,0.0978,-0.152,-0.0199,0
13816793,0.7042,-0.4498,0.4831,0.2616,0.0301,-0.0963,-0.0477,0
13817293,0.7033,-0.4537,0.4819,0.2593,0.0747,-0.2201,-0.1025,0
13817793,0.7027,-0.4571,0.4817,0.2555,-0.0869,-0.1274,-0.1578,0
13818293,0.701,-0.4612,0.4819,0.2522,-0.2509,-0.1262,-0.0188,0
13818793,0.6982,-0.4668,0.4815,0.2504,0.0099,-0.1288,-0.0607,0
13819293,0.6956,-0.4716,0.4821,0.2474,0.084,-0.0652,0.0457,0
13819793,0.6934,-0.4763,0.4819,0.2452,0.1397,-0.0469,0.0476,0
13820293,0.6915,-0.4804,0.4809,0.2447,0.0443,-0.0205,-0.015,0
13820793,0.7105,-0.4354,0.5231,0.1789,-0.0001,0.0061,0.0018,0
13821293,0.7106,-0.4357,0.5224,0.1799,-0.0005,-0.0063,-0.1259,0
13821793,0.7117,-0.4336,0.5225,0.1804,-0.006,0.0144,-0.0759,0
13822293,0.7132,-0.4297,0.5232,0.1814,-0.0474,0.0105,-0.1917,0
13822793,0.7141,-0.4258,0.5248,0.1827,-0.1787,-0.2099,-0.0422,0
13823293,0.715,-0.4213,0.5267,0.1841,0.0693,-0.264,-0.0934,0
13823793,0.7162,-0.4163,0.5285,0.1855,0.0668,-0.0286,-0.033,0
13824293,0.7174,-0.4124,0.5293,0.187,0.1484,-0.1928,0.0133,0
