SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
13943389,0.5342,-0.5047,0.5045,-0.4532,0.1358,-0.2671,0.2885,0
13943889,0.5313,-0.5098,0.4995,-0.4564,-0.0663,-0.1892,0.0874,0
13944389,0.5277,-0.5143,0.4995,-0.4556,-0.1253,-0.0302,-0.2046,0
13944889,0.5266,-0.5161,0.5004,-0.4539,-0.2044,-0.0008,0.112,0
13945389,0.526,-0.5163,0.5012,-0.4534,-0.0939,0.0885,0.0541,0
13945889,0.5258,-0.5159,0.5018,-0.4534,-0.0489,0.1317,0.0728,0
13946389,0.5258,-0.5156,0.5022,-0.4533,0.02,0.2319,0.0057,0
13946889,0.5259,-0.5167,0.5027,-0.4515,-0.0849,0.0943,0.0191,0
13947389,0.5256,-0.5176,0.5034,-0.4499,-0.0603,-0.0461,0.0861,0
13947889,0.5233,-0.5204,0.505,-0.4476,0.0214,-0.0074,0.6257,0
13948389,0.5177,-0.5246,0.507,-0.4469,0.2947,-0.304,0.6553,0
13948889,0.5041,-0.5335,0.514,-0.444,0.0707,-0.3588,2.1047,0
13949389,0.4836,-0.5463,0.5178,-0.4468,0.7273,-0.0357,0.8538,0
13949889,0.4677,-0.5571,0.5066,-0.4629,0.1753,0.1376,2.867,0
13950389,0.4574,-0.5641,0.4787,-0.4934,-0.3243,-0.1123,0.8603,0
13950889,0.4426,-0.5704,0.4485,-0.5269,-0.367,0.389,-0.2865,0
13951389,0.4275,-0.5766,0.4185,-0.5565,-0.7039,0.2517,-0.5892,0
13951889,0.412,-0.58,0.3926,-0.5828,-0.3914,0.1729,-1.3477,0
13952389,0.3955,-0.5831,0.3741,-0.603,-0.5037,0.481,-0.7056,0
13952889,0.3843,-0.583,0.3537,-0.6223,-0.1433,-0.0377,-1.5132,0
13953389,0.3751,-0.5831,0.3385,-0.6361,0.1418,-0.2679,-1.7302,0
13953889,0.368,-0.5844,0.3334,-0.6418,-0.0012,-0.1518,-1.4123,0
13954389,0.3679,-0.5842,0.3328,-0.6423,0.3902,-0.8005,-1.7808,0
13954889,0.3744,-0.5829,0.3408,-0.6356,0.169,-0.1992,-1.1659,0
13955389,0.3796,-0.5836,0.3568,-0.6229,-0.3105,0.0252,-0.3167,0
13955889,0.3905,-0.5793,0.3698,-0.6125,-0.0198,-0.0078,-0.4164,0
13956389,0.4034,-0.5744,0.3859,-0.5986,-0.1796,-0.2555,-0.7495,0
13956889,0.4127,-0.5693,0.4086,-0.5819,-0.1733,0.1721,0.0373,0
13957389,0.4274,-0.5609,0.4254,-0.5672,-0.2516,-0.2257,-0.4813,0
13957889,0.4385,-0.5525,0.4461,-0.5509,-0.0602,0.2259,0.1642,0
13958389,0.4505,-0.5446,0.4626,-0.5352,-0.1619,0.0191,0.3239,0
13958889,0.458,-0.5394,0.4789,-0.5196,-0.3893,0.0242,1.0237,0
13959389,0.4708,-0.53,0.4873,-0.5099,0.0334,-0.3504,-0.1588,0
13959889,0.4788,-0.5235,0.4984,-0.4983,-0.356,0.0851,1.2391,0
13960389,0.4853,-0.5179,0.5046,-0.4915,-0.1604,-0.1571,0.803,0
13960889,0.4888,-0.515,0.5088,-0.4869,-0.3053,-0.0753,1.3228,0
13961390,0.4872,-0.5154,0.5092,-0.4876,-0.0418,-0.2432,1.1413,0
13961890,0.485,-0.5167,0.5039,-0.4938,0.0005,-0.3888,0.5941,0
13962390,0.4775,-0.5219,0.4998,-0.4998,-0.319,-0.1324,1.0246,0
13962890,0.4702,-0.5264,0.4905,-0.511,-0.1014,-0.1473,0.4584,0
13963390,0.461,-0.5316,0.4802,-0.5238,-0.0268,-0.041,0.1791,0
13963890,0.4506,-0.5377,0.4687,-0.5369,-0.1879,0.0729,0.4132,0
13964390,0.4406,-0.543,0.4544,-0.5518,-0.0987,-0.0821,-0.0196,0
13964890,0.4296,-0.5487,0.4407,-0.5659,-0.3272,-0.0738,0.1257,0
13965390,0.419,-0.5529,0.4264,-0.5805,-0.2445,0.1344,0.0827,0
13965890,0.4069,-0.5567,0.4122,-0.5955,-0.1137,-0.0918,-0.3542,0
13966390,0.3959,-0.5598,0.3971,-0.61,-0.4196,-0.022,-0.0687,0
13966890,0.3864,-0.5612,0.3816,-0.6246,-0.2399,-0.334,-0.6669,0
13967390,0.3764,-0.5626,0.3714,-0.6355,-0.013,-0.1004,-0.6812,0
13967890,0.3697,-0.5641,0.363,-0.6429,-0.0185,-0.3977,-1.0012,0
13968390,0.3667,-0.5649,0.3582,-0.6465,0.0137,-0.5419,-1.0714,0
13968890,0.3679,-0.5642,0.3592,-0.646,0.1919,-0.5807,-1.2597,0
13969390,0.3738,-0.5634,0.3675,-0.6385,-0.1793,-0.3428,-0.929,0
13969890,0.3807,-0.5619,0.3818,-0.6274,-0.0736,-0.5639,-0.8978,0
13970390,0.3906,-0.5577,0.3977,-0.615,-0.1084,0.0298,-0.2576,0
13970890,0.4038,-0.5512,0.4107,-0.6037,-0.2635,-0.3277,-0.5276,0
13971390,0.4212,-0.5408,0.4238,-0.5921,-0.2344,-0.2432,-0.5442,0
13971890,0.4405,-0.5287,0.4388,-0.5779,-0.0638,-0.0838,-0.5615,0
13972390,0.453,-0.5211,0.4593,-0.5589,-0.4442,0.296,1.0525,0
13972890,0.4647,-0.5138,0.4736,-0.5438,-0.4185,0.2273,1.2294,0
13973390,0.474,-0.5065,0.484,-0.5334,0.1866,-0.3096,0.0386,0
13973890,0.4837,-0.5007,0.4919,-0.5228,-0.0911,-0.2579,0.2535,0
13974390,0.49,-0.4964,0.5001,-0.5132,-0.3945,0.0352,1.09,0
13974890,0.4955,-0.4926,0.5046,-0.5072,-0.2861,-0.2287,0.5947,0
13975390,0.4968,-0.4912,0.5099,-0.502,-0.3957,-0.121,1.0363,0
13975890,0.4947,-0.4926,0.5111,-0.5014,-0.2682,-0.4205,1.1867,0
13976390,0.4901,-0.4959,0.509,-0.5048,-0.428,-0.3818,0.9821,0
13976890,0.4831,-0.5006,0.5047,-0.5112,-0.209,-0.3028,0.7139,0
13977390,0.4743,-0.5061,0.4981,-0.5203,-0.1285,-0.1945,0.3995,0
13977890,0.4647,-0.5114,0.4896,-0.5317,-0.037,-0.0576,0.1931,0
13978390,0.4558,-0.518,0.4781,-0.5435,-0.3348,-0.0251,0.1529,0
13978890,0.445,-0.524,0.4658,-0.5572,-0.1488,0.0713,0.1135,0
13979390,0.4342,-0.5306,0.4529,-0.57,-0.246,-0.0271,0.0465,0
13979890,0.4222,-0.5367,0.4407,-0.5827,-0.1568,0.1116,0.1307,0
13980390,0.4112,-0.5424,0.4277,-0.5948,-0.1264,-0.0837,-0.1365,0
13980890,0.4001,-0.5473,0.4158,-0.6062,0.0414,-0.1033,-0.2393,0
13981390,0.3899,-0.5528,0.4052,-0.615,-0.1129,-0.3236,-0.3172,0
13981890,0.3804,-0.5573,0.3951,-0.6234,-0.0635,-0.554,-0.5754,0
13982390,0.3713,-0.5606,0.3883,-0.6301,-0.2384,-0.3705,-0.4276,0
13982890,0.3664,-0.5618,0.3826,-0.6354,0.0155,-0.691,-1.0447,0
13983390,0.3674,-0.5604,0.3809,-0.6371,0.2022,-0.9179,-1.6106,0
13983890,0.3711,-0.5592,0.3894,-0.6308,-0.2296,-0.203,-0.767,0
13984390,0.3725,-0.5589,0.4033,-0.6215,-0.2585,0.0282,-0.05,0
13984890,0.3796,-0.5559,0.4108,-0.6149,-0.191,-0.163,-0.1038,0
13985390,0.3898,-0.5505,0.4174,-0.6089,-0.0588,-0.2998,-0.2976,0
13985890,0.4032,-0.5428,0.4231,-0.6032,0.0679,-0.4633,-0.9113,0
13986390,0.4116,-0.5378,0.4377,-0.5915,-0.4116,0.1311,0.2429,0
13986890,0.4191,-0.5327,0.451,-0.5807,0.1541,-0.3325,-0.187,0
13987390,0.4303,-0.5267,0.4625,-0.5688,-0.214,-0.0455,0.2667,0
13987890,0.4421,-0.5192,0.4719,-0.5588,-0.342,-0.1078,0.2144,0
13988390,0.4541,-0.5101,0.4807,-0.55,-0.2043,-0.1989,-0.0237,0
13988890,0.4633,-0.5022,0.4915,-0.54,-0.0217,-0.0573,0.15,0
13989390,0.4695,-0.4974,0.5021,-0.5293,-0.1558,0.0761,0.7759,0
13989890,0.4748,-0.4936,0.5094,-0.521,-0.1421,-0.1793,0.4279,0
13990390,0.4784,-0.4906,0.5156,-0.5144,-0.0072,-0.2119,0.2987,0
13990890,0.4812,-0.489,0.5208,-0.508,-0.2697,-0.2501,0.4934,0
13991390,0.4796,-0.4902,0.5272,-0.5017,-0.3221,0.011,1.409,0
13991890,0.478,-0.4918,0.5259,-0.5031,-0.3075,-0.271,1.2336,0
13992390,0.4715,-0.4962,0.5226,-0.5083,-0.1826,-0.4255,0.9467,0
13992890,0.4615,-0.5032,0.517,-0.5163,-0.0962,-0.3321,0.7707,0
13993390,0.4487,-0.5118,0.5086,-0.5273,-0.1923,-0.123,0.6835,0
13993890,0.4362,-0.52,0.4964,-0.5412,-0.0417,-0.1093,0.1055,0
13994390,0.4246,-0.5268,0.4826,-0.5562,-0.1235,-0.0302,-0.2715,0
13994890,0.4141,-0.5326,0.4675,-0.5713,-0.2213,-0.0477,-0.3427,0
13995390,0.4023,-0.5383,0.4554,-0.584,-0.2896,0.1335,-0.1371,0
13995890,0.3891,-0.5444,0.4449,-0.5952,-0.0471,0.1303,-0.1047,0
13996390,0.3784,-0.5497,0.4324,-0.6063,-0.0925,0.1071,-0.0267,0
13996890,0.3677,-0.5543,0.4208,-0.6168,-0.0809,-0.186,-0.2711,0
13997390,0.36,-0.5562,0.409,-0.6275,0.0521,-0.415,-0.684,0
13997890,0.3538,-0.5567,0.402,-0.635,-0.1763,-0.6339,-0.9563,0
13998390,0.3495,-0.5557,0.401,-0.6389,0.0798,-0.5035,-0.9073,0
13998890,0.3505,-0.554,0.4034,-0.6383,0.0162,-0.3361,-0.8333,0
13999390,0.3518,-0.554,0.4109,-0.6329,-0.0304,-0.0253,-0.1348,0
13999890,0.354,-0.5533,0.4173,-0.628,0.0289,-0.2554,-0.1376,0
14000390,0.3603,-0.5504,0.4215,-0.6242,0.1071,-0.4161,-0.3899,0
14000890,0.3676,-0.5462,0.4272,-0.6197,-0.0681,-0.2334,-0.2314,0
14001390,0.3745,-0.5414,0.4348,-0.6144,0.0057,-0.4519,-0.3541,0
14001890,0.3799,-0.5377,0.4461,-0.6062,0.012,-0.085,-0.0556,0
14002390,0.7055,-0.6937,-0.1044,-0.101,0.0837,-0.1413,0.0567,0
14002890,0.7035,-0.6981,-0.0957,-0.0928,-0.0726,-0.1168,0.3759,0
14003390,0.7007,-0.7027,-0.0882,-0.0864,-0.108,-0.1035,0.4401,0
14003890,0.7006,-0.7041,-0.0833,-0.0805,0.3459,-0.0224,-0.1996,0
14004390,0.6994,-0.7068,-0.0771,-0.0735,0.1532,-0.1463,-0.1231,0
14004890,0.6966,-0.711,-0.0701,-0.0658,0.2332,0.0535,-0.2247,0
14005390,0.6936,-0.7154,-0.0627,-0.0569,0.0884,-0.2091,0.0731,0
14005890,0.6915,-0.7187,-0.0552,-0.0484,0.2753,-0.0804,-0.1749,0
14006390,0.6857,-0.7254,-0.0465,-0.0394,0.1221,-0.2533,0.2224,0
14006890,0.6758,-0.7353,-0.0384,-0.0341,-0.0614,0.0369,0.9711,0
