SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
13535837,0.8618,-0.4159,0.233,0.1733,-0.0306,0.0548,-0.1093,0
13536337,0.8613,-0.4162,0.2344,0.1732,-0.1067,0.0545,-0.0275,0
13536837,0.8602,-0.4173,0.237,0.1726,0.0747,-0.1172,-0.2122,0
13537337,0.8586,-0.419,0.2406,0.1711,-0.1893,-0.0757,-0.0302,0
13537837,0.8578,-0.4194,0.2433,0.1709,-0.0989,0.1362,-0.0656,0
13538337,0.8577,-0.4187,0.2438,0.1717,0.0217,0.0082,0.1358,0
13538837,0.858,-0.4182,0.2431,0.1729,0.0066,0.046,-0.093,0
13539337,0.8581,-0.4183,0.2423,0.1731,0.0973,-0.0499,-0.1007,0
13539837,0.8583,-0.4185,0.2417,0.1724,0.2804,-0.2089,-0.1831,0
13540337,0.8584,-0.4188,0.2417,0.1711,0.1414,-0.1712,-0.1145,0
13540837,0.8587,-0.4188,0.242,0.1696,0.0855,-0.0503,-0.1173,0
13541337,0.8588,-0.4188,0.2425,0.1681,0.0149,-0.0083,-0.0734,0
13541837,0.8589,-0.4188,0.2426,0.1674,0.047,-0.0638,-0.0692,0
13542337,0.859,-0.4189,0.2422,0.1675,0.0629,-0.0682,-0.1037,0
13542837,0.8591,-0.4187,0.2418,0.1675,0.1075,-0.1339,-0.1655,0
13543337,0.8594,-0.4185,0.2414,0.1672,0.1539,-0.263,-0.1556,0
13543837,0.86,-0.4187,0.2402,0.1657,-0.2038,-0.119,0.3979,0
13544337,0.8624,-0.4176,0.2357,0.1623,0.4391,-0.3565,-0.0708,0
13544837,0.8638,-0.418,0.2335,0.1569,0.0273,0.0502,-0.0602,0
13545337,0.8649,-0.4195,0.2304,0.1512,-0.1979,0.3181,-0.178,0
13545837,0.8642,-0.4249,0.2259,0.1466,-0.0406,-0.1286,0.0504,0
13546337,0.8632,-0.4314,0.2216,0.1403,0.2517,-0.4237,0.1398,0
13546837,0.8626,-0.4369,0.2184,0.1315,-0.1565,-0.3552,0.0532,0
13547337,0.8626,-0.4415,0.2139,0.1235,0.1765,-0.2952,-0.223,0
13547837,0.8627,-0.445,0.2102,0.1163,0.1354,-0.1235,-0.2425,0
13548337,0.863,-0.4472,0.2072,0.1111,0.2283,-0.1973,-0.4561,0
13548837,0.8631,-0.4484,0.2059,0.1078,0.3566,-0.3464,-0.1913,0
13549337,0.8636,-0.4476,0.2069,0.1055,0.2179,-0.0556,-0.354,0
13549837,0.8639,-0.4465,0.2084,0.1048,-0.1386,-0.0649,-0.127,0
13550337,0.8643,-0.4448,0.2094,0.106,0.3136,-0.3629,-0.299,0
13550837,0.8649,-0.4423,0.2118,0.1072,-0.0846,-0.1712,0.1089,0
13551337,0.8659,-0.4394,0.2123,0.1096,0.0521,-0.2207,-0.0924,0
13551837,0.8668,-0.4366,0.2133,0.1119,0.134,-0.1994,-0.0621,0
13552337,0.8677,-0.434,0.2139,0.1138,0.1686,-0.2826,-0.0752,0
13552837,0.8687,-0.4311,0.2149,0.1155,0.0852,-0.1535,-0.1417,0
13553337,0.8694,-0.4288,0.2158,0.1169,0.0934,-0.2909,-0.2056,0
13553837,0.8701,-0.4264,0.2171,0.1181,0.1135,-0.1807,-0.0457,0
13554337,0.8706,-0.4244,0.2185,0.1189,-0.0149,-0.1258,0.0153,0
13554837,0.871,-0.4232,0.2192,0.1195,0.0022,-0.2178,-0.0965,0
13555337,0.8712,-0.4222,0.22,0.1195,0.2162,-0.3217,-0.1876,0
13555837,0.8716,-0.4211,0.2213,0.1187,-0.0028,-0.2281,-0.0891,0
13556337,0.872,-0.4199,0.2221,0.1181,0.0966,-0.3015,-0.1693,0
13556837,0.8724,-0.419,0.2228,0.1174,-0.1902,-0.0131,0.0457,0
13557337,0.8726,-0.4191,0.2219,0.1172,0.1648,-0.1934,-0.1183,0
13557837,0.8725,-0.4197,0.2219,0.1157,0.1629,-0.2312,-0.0147,0
13558337,0.8724,-0.4205,0.2218,0.1137,0.0384,-0.2353,-0.1775,0
13558837,0.8722,-0.4217,0.2215,0.1114,0.1025,-0.3107,-0.1149,0
13559337,0.8719,-0.4231,0.2213,0.1087,0.1079,-0.2662,-0.0729,0
13559837,0.8717,-0.4245,0.2208,0.1059,0.0704,-0.2382,-0.0399,0
