SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
13692311,0.5869,0.4421,0.4671,-0.4918,-0.0976,0.0258,0.1278,0
13692811,0.5892,0.4477,0.4632,-0.4877,0.5772,-0.2044,0.2007,0
13693311,0.6,0.4544,0.4535,-0.4774,0.4705,-0.2175,-0.1598,0
13693811,0.613,0.462,0.442,-0.4641,0.0067,0.1955,0.0903,0
13694311,0.6233,0.4736,0.4277,-0.452,-0.3115,0.2901,0.1148,0
13694811,0.6299,0.4891,0.4108,-0.442,-0.4247,0.1306,-0.1147,0
13695311,0.6339,0.5051,0.3941,-0.4331,-0.7729,0.0909,-0.1015,0
13695811,0.6354,0.5208,0.3789,-0.4259,-0.8512,-0.0554,-0.4856,0
13696311,0.6351,0.5354,0.3655,-0.4201,-0.8317,-0.0798,-0.2407,0
13696811,0.6331,0.5484,0.354,-0.4161,-0.7814,-0.257,-0.6884,0
13697311,0.6301,0.559,0.3449,-0.4141,-0.8197,-0.168,-0.2001,0
13697811,0.6274,0.5644,0.3394,-0.4155,-0.5829,-0.401,-0.3001,0
13698311,0.6258,0.5643,0.3389,-0.4185,-0.594,-0.3496,-0.2793,0
13698811,0.6252,0.5594,0.3424,-0.4231,-0.4629,-0.1913,-0.2396,0
13699311,0.6249,0.5514,0.3489,-0.4287,-0.4801,-0.2415,-0.2149,0
13699811,0.6236,0.5426,0.3563,-0.4356,-0.2056,-0.1027,-0.1104,0
13700311,0.6227,0.5328,0.3647,-0.442,-0.117,-0.0726,-0.1091,0
13700811,0.622,0.5234,0.3728,-0.4476,-0.0016,-0.2045,-0.2226,0
13701311,0.6216,0.5147,0.3801,-0.4519,-0.1596,-0.0183,-0.228,0
13701811,0.6209,0.5074,0.3868,-0.4553,-0.0947,-0.1554,-0.1932,0
13702311,0.6201,0.501,0.3931,-0.4582,-0.2301,-0.0984,-0.2889,0
13702811,0.6191,0.4961,0.3979,-0.4607,-0.2905,-0.1962,-0.0274,0
13703311,0.6178,0.4922,0.4013,-0.4637,-0.1131,-0.2049,-0.0336,0
13703811,0.6168,0.4887,0.405,-0.4655,-0.1868,-0.0914,-0.1126,0
13704311,0.6159,0.4867,0.4077,-0.4664,-0.1848,-0.0951,-0.2017,0
13704811,0.616,0.4851,0.4106,-0.4654,-0.1388,-0.1374,-0.0129,0
13705311,0.6165,0.4841,0.413,-0.4636,-0.1826,-0.229,-0.0304,0
13705811,0.6172,0.4844,0.4139,-0.4617,-0.0593,-0.1699,-0.0378,0
