SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
20527518,0.8266,-0.362,0.431,-0.0036,0.0467,-0.0013,-0.0355,0
20528018,0.8281,-0.3613,0.4286,-0.0039,0.06,0.0721,-0.1837,0
20528518,0.829,-0.361,0.4272,-0.0024,-0.1012,-0.1244,-0.1263,0
20529018,0.8287,-0.3618,0.4271,-0.0008,-0.1397,-0.4721,0.0501,0
20529518,0.828,-0.3621,0.428,-0.0005,-0.0939,-0.351,0.0783,0
20530018,0.8277,-0.3619,0.4288,0,-0.0087,-0.4252,0.0696,0
20530518,0.8278,-0.3601,0.4302,-0.0007,-0.0133,-0.2084,0.2687,0
20531018,0.8281,-0.3574,0.4319,-0.0022,0.1507,0.0172,0.2824,0
20531518,0.8271,-0.357,0.4342,-0.0038,-0.2492,0.6753,0.6552,0
20532018,0.8289,-0.3563,0.4312,-0.0057,0.211,-0.15,-0.0592,0
20532518,0.8324,-0.3504,0.4291,-0.0113,-0.0968,-0.056,-0.5677,0
20533018,0.8346,-0.3448,0.4292,-0.0196,0.4,0.0654,0.1267,0
20533518,0.8416,-0.3386,0.4202,-0.0233,-0.1302,-0.8929,2.2996,0
20534018,0.8609,-0.3105,0.4019,-0.0289,0.2703,-0.9116,2.7165,0
20534518,0.8884,-0.2637,0.374,-0.0368,-0.3253,-0.1848,1.9453,0
20535018,0.9173,-0.2122,0.3343,-0.0425,-0.8373,-0.3081,1.1363,0
20535518,0.9433,-0.1651,0.2843,-0.0459,-1.0553,-0.238,0.4684,0
20536018,0.9634,-0.1325,0.2277,-0.0501,-1.2224,-0.5645,-0.6131,0
20536518,0.9768,-0.1055,0.1779,-0.0556,-0.3409,-0.474,-1.8094,0
20537018,0.9843,-0.0838,0.1423,-0.0619,0.3741,-0.4132,-2.1442,0
20537518,0.9875,-0.0597,0.1271,-0.0714,0.5022,-0.2657,-2.0235,0
20538018,0.988,-0.0362,0.1251,-0.0826,0.5002,-0.0321,-1.6441,0
20538518,0.9869,-0.0126,0.129,-0.0958,0.0651,0.0889,-0.6116,0
20539018,0.9839,0.0091,0.141,-0.1093,0.0383,0.8701,0.6459,0
20539518,0.9821,0.0144,0.1506,-0.1121,-0.069,0.8712,0.7851,0
20540018,0.9824,0.0085,0.1554,-0.1032,0.0353,0.6556,0.4695,0
20540518,0.9828,-0.0046,0.1622,-0.0887,0.1321,0.6054,0.1353,0
20541018,0.9823,-0.0255,0.1703,-0.0741,0.3746,0.1616,-1.0773,0
20541518,0.9798,-0.0456,0.1846,-0.0626,-0.4595,-0.0897,-1.1661,0
20542018,0.9741,-0.0713,0.2075,-0.0539,0.4313,0.088,-1.82,0
20542518,0.9647,-0.1056,0.2367,-0.0472,-0.0632,-0.5384,-0.8357,0
20543018,0.9509,-0.1464,0.269,-0.0449,-0.2535,-0.5371,-0.1038,0
20543518,0.9338,-0.1899,0.3003,-0.0427,-0.6045,-1.4193,1.0815,0
20544018,0.916,-0.2215,0.3306,-0.0507,0.3392,-0.1407,1.4629,0
20544518,0.9012,-0.2477,0.3504,-0.0605,-0.4109,-0.1714,0.6631,0
20545018,0.8886,-0.2698,0.3644,-0.0693,-0.3366,0.4677,0.827,0
20545518,0.8778,-0.2884,0.3755,-0.0725,-0.0601,-0.691,0.1637,0
20546018,0.8679,-0.2988,0.3891,-0.0781,-0.3977,-0.2224,0.6204,0
20546518,0.8608,-0.3025,0.4017,-0.0786,-0.283,-0.3153,0.663,0
20547018,0.8583,-0.3002,0.4093,-0.0753,0.2252,0.4586,0.7946,0
20547518,0.8611,-0.2968,0.4071,-0.0686,0.0411,-0.2829,0.7225,0
20548018,0.8656,-0.2944,0.4002,-0.0626,0.2831,-0.3164,0.6409,0
20548518,0.8717,-0.2886,0.3915,-0.0588,-0.0818,0.1358,0.5735,0
20549018,0.882,-0.2772,0.3769,-0.0556,-0.0377,-0.2677,0.998,0
20549518,0.8959,-0.2551,0.3596,-0.055,-0.1785,-0.0816,1.7248,0
20550018,0.915,-0.2219,0.3327,-0.0541,-0.3179,-0.2472,1.9475,0
20550518,0.9363,-0.1806,0.2964,-0.0538,-0.6534,-0.6915,1.0038,0
20551018,0.9573,-0.1387,0.2487,-0.051,-1.2338,-0.6746,0.2961,0
20551518,0.974,-0.0993,0.1982,-0.0473,-0.8802,-0.6817,-0.6731,0
20552018,0.9851,-0.0672,0.1513,-0.0458,-0.3551,-0.1882,-0.902,0
20552518,0.9915,-0.0438,0.1097,-0.0543,-0.4382,-0.7841,-1.2147,0
20553018,0.9943,-0.0236,0.0757,-0.0706,0.1859,-0.2032,-1.3973,0
20553518,0.9947,-0.0036,0.0559,-0.0858,0.6909,0.0154,-1.6808,0
20554018,0.9936,0.0119,0.0497,-0.1005,0.833,-0.4526,-1.251,0
20554518,0.9918,0.0304,0.0534,-0.1123,0.6325,0.0753,-1.0097,0
20555018,0.99,0.043,0.0634,-0.1184,-0.6569,0.2504,0.3946,0
20555518,0.9898,0.0434,0.0719,-0.1151,-0.295,0.5546,0.6251,0
20556018,0.9913,0.0324,0.0733,-0.1046,-0.1522,0.1161,0.6722,0
20556518,0.9926,0.0135,0.0785,-0.0918,-0.3064,0.2843,-0.2186,0
20557018,0.9928,-0.0116,0.0882,-0.0803,0.8206,0.2569,-1.179,0
20557518,0.9909,-0.0425,0.108,-0.0679,-0.0335,0.0941,-1.5981,0
20558018,0.9864,-0.0761,0.1344,-0.0559,0.4802,0.6342,-1.623,0
20558518,0.9781,-0.1153,0.1676,-0.0434,-0.2055,0.4073,-1.3535,0
20559018,0.9644,-0.1594,0.2085,-0.0334,-0.371,-1.1843,-0.3163,0
20559518,0.9465,-0.1963,0.2546,-0.0264,-0.6246,-1.0445,0.3353,0
20560018,0.925,-0.2287,0.3021,-0.0266,-1.4408,-0.259,1.0312,0
20560518,0.9026,-0.2623,0.3398,-0.0335,0.3594,-1.3213,0.2975,0
20561018,0.8811,-0.2878,0.3723,-0.0477,-0.5904,-0.6591,2.3859,0
20561518,0.866,-0.3006,0.3948,-0.0613,-0.2853,0.4718,1.9532,0
20562018,0.8578,-0.3113,0.4035,-0.0668,0.1224,0.3044,0.9791,0
20562518,0.8574,-0.3141,0.4031,-0.062,-0.0131,-0.7024,2.0796,0
20563018,0.8654,-0.3069,0.3928,-0.0519,0.0195,-0.0159,0.6783,0
20563518,0.8751,-0.3008,0.3768,-0.0419,-0.1456,0.2331,1.0369,0
20564018,0.8888,-0.2914,0.3517,-0.038,0.2868,-1.0663,1.5677,0
20564519,0.9066,-0.2705,0.3203,-0.0472,-0.2698,-0.4924,1.2558,0
20565019,0.9254,-0.2428,0.2839,-0.0645,-1.0307,0.1212,0.793,0
20565519,0.9429,-0.2172,0.2405,-0.0762,-1.0516,-0.5992,-0.2028,0
20566019,0.9585,-0.1856,0.2001,-0.0829,-0.6917,-0.7955,-0.661,0
20566519,0.9709,-0.1468,0.1699,-0.0833,-0.5297,-0.2176,-1.0603,0
20567019,0.9796,-0.1122,0.1466,-0.0797,-0.1618,-0.5267,-0.9776,0
20567519,0.9846,-0.0852,0.1318,-0.077,0.5855,-0.5781,-1.41,0
20568019,0.9875,-0.0567,0.1258,-0.0761,0.4602,-0.6327,-1.1666,0
20568519,0.9881,-0.0237,0.1289,-0.0799,0.4799,-0.1674,-0.88,0
20569019,0.9866,0.0041,0.1375,-0.0878,0.7709,0.0868,-0.8946,0
20569519,0.9826,0.024,0.1548,-0.0998,-0.2652,-0.6247,-0.4865,0
20570019,0.9767,0.0462,0.1759,-0.1143,-0.7571,0.2946,1.0177,0
20570519,0.9739,0.0496,0.1826,-0.1254,-0.4086,1.7721,2.6645,0
20571019,0.9768,0.0311,0.1717,-0.1241,-0.0909,0.7609,1.6833,0
20571519,0.9813,0.0024,0.1548,-0.114,-0.1993,0.5541,0.444,0
20572019,0.9852,-0.0292,0.1363,-0.0998,-0.0915,-0.1665,-0.8748,0
20572519,0.9873,-0.054,0.123,-0.0847,0.2372,0.0986,-1.6393,0
20573019,0.988,-0.073,0.1166,-0.0703,0.7678,0.1857,-1.8985,0
20573519,0.9856,-0.0957,0.1276,-0.0556,0.7856,0.6241,-1.4955,0
20574019,0.9796,-0.1276,0.1496,-0.0427,0.3219,-0.5866,-0.7288,0
20574519,0.9698,-0.1607,0.1798,-0.0367,0.1672,-0.3266,-0.3486,0
20575019,0.9563,-0.1959,0.2142,-0.0342,-0.4774,-0.2747,-0.1244,0
20575519,0.9399,-0.2317,0.2481,-0.036,0.0752,-1.1966,0.347,0
20576019,0.9218,-0.2575,0.2866,-0.0429,-0.3616,-0.4004,-0.2709,0
20576519,0.9026,-0.2784,0.3242,-0.0509,-0.8803,-0.4748,0.9345,0
20577019,0.8841,-0.295,0.3576,-0.0585,-0.234,-0.6276,0.7624,0
20577519,0.8673,-0.3044,0.3881,-0.0674,-0.085,-0.3187,1.0953,0
20578019,0.8549,-0.3111,0.4085,-0.074,0.2471,0.3004,1.3988,0
20578519,0.8461,-0.3214,0.4186,-0.0751,-0.0051,0.0272,0.862,0
20579019,0.8424,-0.3285,0.4208,-0.0728,-0.0613,-0.6528,1.5896,0
20579519,0.8456,-0.3269,0.4164,-0.0685,0.1358,-0.0593,0.2313,0
20580019,0.8495,-0.3262,0.4098,-0.0629,0.0738,-0.2284,0.7074,0
20580519,0.8554,-0.3236,0.4005,-0.0567,-0.2955,-0.0873,0.308,0
20581019,0.8672,-0.3133,0.3838,-0.0508,0.0809,0.2228,0.7452,0
20581519,0.8828,-0.2953,0.3622,-0.0479,0.137,-0.5208,1.5144,0
20582019,0.9021,-0.2647,0.3371,-0.0504,-0.1355,-0.0735,1.6643,0
20582519,0.9236,-0.2254,0.3049,-0.0561,-0.1874,-0.4703,1.1935,0
20583019,0.9447,-0.1831,0.2658,-0.0585,-1.104,-0.3907,0.1008,0
20583519,0.9625,-0.1459,0.2217,-0.0556,-0.8908,-0.2456,-0.4072,0
20584019,0.9754,-0.1159,0.1806,-0.0508,-0.4668,-0.5212,-0.7872,0
