SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
770920,0.0615,0.4208,-0.8821,-0.2027,2.7011,-0.9946,2.4652,0
771086,0.0435,0.4259,-0.8851,-0.1824,0.9207,-0.3484,2.7348,0
771586,0.0189,0.4382,-0.881,-0.1774,0.5711,0.0308,2.5039,0
772086,-0.0048,0.4468,-0.8739,-0.1915,-1.5384,0.6689,1.7628,0
772586,-0.0107,0.4529,-0.8555,-0.2506,-0.787,0.1943,-0.0027,0
773086,-0.0099,0.4566,-0.8363,-0.3033,-0.0759,-0.2084,-1.3684,0
773586,0.0012,0.4558,-0.8199,-0.3463,0.2302,-0.8281,-2.1993,0
774086,0.0165,0.4486,-0.8133,-0.3701,0.4821,-0.9722,-3.4207,0
774586,0.0336,0.4397,-0.823,-0.3581,-0.3266,-1.169,-2.6893,0
775086,0.0545,0.4289,-0.8398,-0.3282,-0.672,-2.2645,0.8117,0
775586,0.0646,0.4146,-0.858,-0.2963,-2.019,-0.0723,0.7306,0
776086,0.0774,0.4067,-0.866,-0.2804,-1.1375,-1.2546,2.9602,0
776587,0.0837,0.4046,-0.8667,-0.2794,0.8494,-0.0654,3.6222,0
777087,0.065,0.414,-0.8637,-0.28,0.2947,2.1108,6.6824,0
777587,0.0283,0.4392,-0.838,-0.3226,2.2124,3.234,5.475,0
778087,-0.021,0.4551,-0.8014,-0.3876,0.5232,1.1848,3.893,0
778587,-0.0666,0.4595,-0.752,-0.4679,0.8682,1.9419,1.9806,0
779087,-0.1073,0.4523,-0.6953,-0.5482,1.7424,0.3756,0.9197,0
779587,-0.1403,0.4342,-0.6405,-0.6177,1.7684,-0.5055,-0.6981,0
780087,-0.1678,0.4075,-0.61,-0.6586,0.3897,-1.634,0.063,0
780587,-0.1902,0.385,-0.5805,-0.6918,-0.2664,-3.6554,-2.1783,0
781087,-0.2221,0.3738,-0.5463,-0.7159,-1.5901,-4.2256,-3.2325,0
781587,0.2733,-0.3706,0.4998,0.7336,-2.8304,-3.4491,-4.8147,0
782087,0.3189,-0.3816,0.4138,0.7626,-2.5747,-0.8149,-5.6417,0
782587,0.3579,-0.4037,0.3064,0.7842,0.0706,1.4158,-5.0323,0
783087,0.3826,-0.4293,0.2055,0.7918,1.1866,3.046,-1.1672,0
783587,0.3733,-0.4603,0.0978,0.7995,1.9561,5.3762,0.5759,0
784087,0.3453,-0.4973,0.0428,0.7947,4.9688,6.2987,2.6289,0
784587,0.3429,-0.4991,0.1048,0.7889,4.8513,3.2161,-0.6612,0
785087,0.3429,-0.4757,0.2181,0.7801,3.979,1.1996,-3.8307,0
785587,0.3566,-0.4206,0.3819,0.7417,1.5398,-2.666,-5.8686,0
786087,0.3485,-0.3502,0.4932,0.716,-1.7386,-9.028,-4.5438,0
786587,0.3323,-0.2845,0.5101,0.7406,-0.6647,-2.8677,-5.1848,0
787087,0.3339,-0.2035,0.5693,0.7232,-2.6133,0.6255,-1.1837,0
787587,0.3279,-0.1363,0.6406,0.6808,-3.5282,2.7214,-0.4985,0
788087,0.2951,-0.0827,0.7143,0.6292,-2.7362,2.6461,-0.6448,0
788587,0.2445,-0.0486,0.8032,0.5411,-4.4849,1.7911,5.1678,0
789087,0.2052,-0.0475,0.8448,0.492,-1.4171,3.464,5.2537,0
