SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
22761463,0.8858,0.1513,0.4349,0.0573,-0.2503,-0.4652,0.4818,0
22761963,0.8834,0.1355,0.4439,0.0644,-0.7106,0.3707,1.1119,0
22762463,0.8876,0.1192,0.439,0.0722,0.1248,-1.5626,1.5993,0
22762963,0.9024,0.089,0.4159,0.0684,0.2039,-1.3823,1.5365,0
22763463,0.9233,0.05,0.376,0.0607,0.2734,0.1098,1.5246,0
22763963,0.9457,0.0056,0.3204,0.0539,-0.668,-1.1954,0.2907,0
22764463,0.9649,-0.0231,0.2596,0.0332,-0.9162,-0.2594,-0.1188,0
22764963,0.9797,-0.0375,0.1965,0.01,-0.6195,-0.2057,-0.7524,0
22765463,0.9896,-0.0474,0.1356,-0.01,0.4274,-0.557,-1.5895,0
22765963,0.9938,-0.0577,0.0911,-0.0263,0.8581,0.2923,-2.3944,0
22766463,0.9938,-0.0782,0.0695,-0.0374,1.2464,0.4298,-1.6049,0
22766963,0.9917,-0.1026,0.0624,-0.0459,0.7486,0.5492,-1.6272,0
22767463,0.9885,-0.1267,0.0632,-0.0524,0.3304,0.1923,-0.5905,0
22767963,0.9849,-0.147,0.0696,-0.0587,-0.1363,-0.3945,0.2876,0
22768463,0.9832,-0.153,0.0733,-0.0669,-0.4443,-0.2995,0.7916,0
22768963,0.983,-0.1486,0.0755,-0.0775,0.0141,-0.1612,0.387,0
22769463,0.9835,-0.1366,0.079,-0.0885,0.0898,0.2273,-0.4254,0
22769963,0.9836,-0.1249,0.0856,-0.0982,0.3608,0.5114,-1.0944,0
22770463,0.9828,-0.1212,0.0933,-0.103,1.4342,-0.8242,-1.9623,0
22770963,0.9825,-0.0967,0.1218,-0.1023,0.2737,-1.5087,-1.2504,0
22771463,0.98,-0.0508,0.1597,-0.1076,-0.595,-1.8308,-1.3531,0
22771963,0.973,0.0052,0.2021,-0.1118,0.1149,0.3665,-0.8766,0
22772463,0.9625,0.0492,0.244,-0.1082,0.9118,1.6895,-0.0973,0
22772963,0.9504,0.0765,0.2884,-0.0877,-0.0594,-0.9148,1.1328,0
22773463,0.9369,0.106,0.3257,-0.0696,-0.4215,-0.3204,0.27,0
22773963,0.9246,0.1361,0.351,-0.0582,-0.5805,1.6538,1.5365,0
22774463,0.9161,0.147,0.3707,-0.0406,-0.4445,0.3912,0.8103,0
22774963,0.9102,0.1535,0.3836,-0.0283,-0.2129,0.0094,0.6485,0
22775463,0.907,0.1545,0.3914,-0.0192,-0.097,-0.4001,0.0556,0
22775963,0.9045,0.1562,0.3963,-0.0181,-0.409,-0.1845,0.7988,0
22776463,0.9041,0.1553,0.3973,-0.0242,-0.0943,-0.2663,0.4748,0
22776963,0.9058,0.1553,0.3928,-0.0329,0.0731,0.6787,0.142,0
22777463,0.909,0.152,0.3864,-0.0376,0.2383,0.4736,0.2936,0
22777963,0.9146,0.1455,0.3752,-0.0405,-0.0297,-0.0636,0.2068,0
22778463,0.9227,0.1343,0.3586,-0.0445,0.0465,0.5203,1.1203,0
22778963,0.9344,0.1108,0.3353,-0.0464,-0.7623,0.2584,2.1351,0
22779463,0.9517,0.0762,0.2924,-0.0549,0.1961,0.1031,1.6878,0
22779963,0.9689,0.0277,0.2363,-0.0674,-0.94,0.2907,1.2386,0
22780463,0.9823,-0.027,0.1674,-0.0797,-0.8292,-1.0589,-0.0994,0
22780963,0.9891,-0.0676,0.095,-0.0894,-0.5036,-1.2596,-1.5127,0
22781463,0.9912,-0.0876,0.0294,-0.0948,0.6776,0.029,-1.3494,0
22781963,0.9898,-0.1082,-0.0237,-0.0893,0.8675,0.2271,-1.7936,0
22782463,0.9862,-0.1301,-0.0641,-0.0797,-0.0293,-0.2328,-1.6815,0
22782963,0.9833,-0.1449,-0.0867,-0.0679,1.7026,0.1028,-1.5376,0
22783463,0.9815,-0.159,-0.0906,-0.056,1.0993,-0.0664,-1.6638,0
22783963,0.9805,-0.1745,-0.0789,-0.0448,0.5648,-1.0092,-0.3344,0
22784463,0.9804,-0.1833,-0.0605,-0.0408,-0.1088,-0.7222,-0.0875,0
22784963,0.9812,-0.1825,-0.043,-0.0451,-0.0988,-0.8802,0.6585,0
22785463,0.9837,-0.1694,-0.026,-0.0546,0.2275,-0.662,0.2252,0
22785963,0.9866,-0.1491,-0.0064,-0.0667,0.2962,0.3386,-0.7074,0
22786463,0.9888,-0.1283,0.0184,-0.0745,1.3684,-1.8347,-1.3811,0
22786963,0.9904,-0.0973,0.0538,-0.0826,-0.5015,-0.674,-1.7011,0
22787463,0.9901,-0.0532,0.0949,-0.0881,-0.8427,-1.0254,-2.2533,0
22787963,0.986,-0.0043,0.1384,-0.0926,0.4953,-0.5797,-0.9076,0
22788463,0.9777,0.0442,0.1834,-0.0918,-0.6193,-0.6882,0.0894,0
22788963,0.9656,0.0939,0.2266,-0.086,0.3865,0.6815,-0.1371,0
22789463,0.9497,0.1279,0.2777,-0.0682,-0.0151,-0.0099,-0.0946,0
22789963,0.9321,0.1512,0.3259,-0.0465,-1.2031,0.6393,1.7601,0
22790463,0.9176,0.1667,0.3597,-0.0277,-0.158,0.496,1.9292,0
22790963,0.9089,0.1737,0.3788,-0.0137,-0.5633,-0.6085,1.7275,0
22791463,0.9068,0.1779,0.3818,-0.015,-0.155,-0.1908,1.4374,0
22791963,0.9102,0.1759,0.3744,-0.0227,-0.0601,-0.2123,0.2779,0
22792463,0.9164,0.1738,0.3591,-0.0334,-0.2843,0.314,0.3059,0
22792963,0.9251,0.1635,0.3404,-0.0393,-0.0293,0.4481,0.8935,0
22793463,0.9384,0.1388,0.3142,-0.0376,0.3337,0.8278,1.4487,0
22793963,0.9541,0.1169,0.2741,-0.0307,-0.3348,-0.2931,0.7691,0
22794463,0.9691,0.0947,0.2264,-0.0261,-0.6366,0.2767,0.7809,0
22794963,0.9829,0.0585,0.1728,-0.0244,-0.5254,0.4113,-0.1899,0
22795463,0.9922,0.006,0.1228,-0.0221,-0.063,-0.9353,-1.4026,0
22795963,0.996,-0.0332,0.0787,-0.0274,-0.1529,-2.1025,-1.3245,0
22796463,0.9971,-0.0539,0.0423,-0.0334,1.4336,-0.1763,-1.6095,0
22796963,0.9967,-0.0705,0.0213,-0.0333,0.6353,0.2611,-1.0378,0
22797463,0.9952,-0.0923,0.0133,-0.0295,0.8149,0.1282,-1.4138,0
22797963,0.9929,-0.1159,0.0157,-0.0237,0.5124,0.0994,-1.0843,0
22798463,0.99,-0.137,0.0278,-0.0163,0.9803,-0.4542,-1.2323,0
22798963,0.986,-0.1589,0.0509,-0.0036,-0.4525,-0.1463,-0.4401,0
22799463,0.982,-0.1753,0.0699,0.0108,-0.7144,-1.7482,1.4291,0
22799963,0.9829,-0.1679,0.0729,0.018,-0.5725,-0.7539,1.7401,0
22800463,0.9865,-0.1516,0.0608,0.014,-0.2242,-0.2254,0.9291,0
22800964,0.9896,-0.1358,0.0475,0.0044,0.1404,-0.1715,-0.1192,0
22801464,0.992,-0.1201,0.0375,-0.0067,0.6868,-0.4245,-1.4033,0
22801964,0.9942,-0.1,0.0351,-0.0165,0.2919,-1.5337,-1.2823,0
22802464,0.9966,-0.068,0.039,-0.0264,0.9056,-1.0445,-1.5628,0
22802964,0.9976,-0.0288,0.0531,-0.0343,0.2268,-0.6971,-1.4627,0
22803464,0.996,0.0128,0.0777,-0.0422,1.3571,-1.3149,-0.6218,0
22803964,0.9906,0.0546,0.1144,-0.051,0.1867,-0.7405,-0.5045,0
22804464,0.9822,0.0878,0.1558,-0.0568,-0.4664,0.8073,0.3149,0
22804964,0.9734,0.105,0.1963,-0.0537,-0.0246,-0.3246,0.0626,0
22805464,0.9643,0.1183,0.2325,-0.0464,-0.295,-0.375,0.8157,0
22805964,0.9545,0.1318,0.2648,-0.0374,-0.7425,0.5184,0.5337,0
22806464,0.945,0.1441,0.2923,-0.0274,0.0227,0.1349,0.2859,0
22806964,0.9367,0.1574,0.3121,-0.0189,-0.7762,-0.2616,0.584,0
22807464,0.93,0.1745,0.3232,-0.0158,-0.1827,0.3788,0.4639,0
22807964,0.9261,0.1827,0.3299,-0.0132,-0.2727,0.2629,0.4951,0
22808464,0.9237,0.1841,0.3356,-0.0137,-0.2378,-0.11,0.4572,0
22808964,0.9238,0.1837,0.3355,-0.0185,0.0632,0.3462,0.5731,0
22809464,0.9261,0.1805,0.3306,-0.0219,0.0586,0.0478,0.5744,0
22809964,0.9306,0.1754,0.3203,-0.0238,0.1645,-0.3392,0.2312,0
22810464,0.9377,0.1667,0.3039,-0.0225,0.0759,0.7414,0.4729,0
22810964,0.9432,0.1666,0.2868,-0.0186,-0.6035,-0.5047,0.8215,0
22811464,0.9522,0.1564,0.2616,-0.02,-0.6988,0.559,1.5379,0
22811964,0.9658,0.1237,0.2265,-0.0253,-0.2843,1.3162,1.7348,0
22812464,0.9808,0.0589,0.1845,-0.0217,-0.261,-0.9864,-0.476,0
22812964,0.9903,-0.0037,0.1376,-0.0214,-0.3044,-1.9507,-0.9893,0
22813464,0.9947,-0.0384,0.0908,-0.0277,-0.0187,-0.8339,-1.0991,0
22813964,0.9959,-0.0647,0.0522,-0.0358,0.5246,-0.1226,-1.1264,0
22814464,0.994,-0.0961,0.025,-0.0458,0.6309,0.2274,-1.1455,0
22814964,0.9895,-0.1337,0.0085,-0.0541,0.2324,-0.8782,-1.0285,0
22815464,0.986,-0.1561,-0.0033,-0.0594,0.5015,-0.3486,-0.7067,0
22815964,0.9838,-0.1691,-0.0091,-0.0589,0.5709,0.3453,-1.169,0
22816464,0.9817,-0.183,-0.0054,-0.0518,0.8029,-0.0906,-1.2492,0
22816964,0.9798,-0.1951,0.0091,-0.0418,0.0428,-0.473,-0.5491,0
22817464,0.9785,-0.2022,0.0282,-0.029,-0.663,-1.0447,0.6988,0
22817964,0.9791,-0.1988,0.0382,-0.0196,-0.4868,-0.9795,1.0184,0
22818464,0.9812,-0.1872,0.0429,-0.018,-0.0206,-0.5776,0.4691,0
22818964,0.9842,-0.1686,0.0493,-0.0216,0.3691,-0.606,-0.6555,0
22819464,0.9868,-0.1464,0.0638,-0.0277,0.661,-0.7825,-1.3405,0
22819964,0.9878,-0.1229,0.0875,-0.0377,0.0222,-0.4792,-2.1809,0
22820464,0.9873,-0.1031,0.1201,0.0125,1.0807,-1.7189,-1.6651,0
22820964,0.9831,-0.0672,0.1701,0.0054,-0.0491,-0.4512,-1.2862,0
22821464,0.9748,-0.028,0.2214,0.0061,-0.5839,-0.6636,1.1591,0
22821964,0.9654,0.0174,0.2597,0.013,0.5328,0.0105,0.698,0
22822464,0.9543,0.0574,0.2923,0.0249,-0.2508,0.0003,1.1976,0
22822964,0.9412,0.102,0.3197,0.0382,-0.6342,-1.914,-0.5023,0
22823464,0.9255,0.1478,0.3457,0.0464,-0.6024,1.5371,0.4438,0
22823964,0.9127,0.1706,0.3661,0.0623,-0.5662,0.2901,1.0928,0
22824464,0.9066,0.1783,0.376,0.0696,-1.0074,0.0234,1.0429,0
22824964,0.9044,0.1825,0.3799,0.0672,-0.1298,-1.1078,1.0097,0
22825464,0.9061,0.1885,0.3743,0.0573,-0.0409,1.2015,-0.1738,0
22825964,0.9078,0.1883,0.3711,0.0522,-0.084,1.2313,-0.1458,0
22826464,0.9099,0.1825,0.3687,0.0525,0.0379,0.2842,-0.7676,0
22826964,0.9116,0.1792,0.3662,0.0525,0.0805,0.2894,-0.2523,0
22827464,0.9144,0.1713,0.3626,0.0549,0.1305,-0.4969,0.406,0
22827964,0.9188,0.1626,0.3553,0.0559,0.1811,-0.519,0.7327,0
22828464,0.9255,0.152,0.3424,0.0555,-0.0652,-0.2268,1.2172,0
22828964,0.9353,0.1355,0.3223,0.0541,-0.1092,-0.432,0.7083,0
22829464,0.9486,0.1125,0.2918,0.0488,-0.1577,0.0202,1.0396,0
22829964,0.9638,0.0769,0.2516,0.0445,-0.7311,-0.2537,1.1914,0
22830464,0.9779,0.0291,0.2032,0.0394,-0.4929,0.0599,0.4879,0
22830964,0.9879,-0.0188,0.1512,0.0299,-0.2264,-1.1318,-1.0224,0
22831464,0.9929,-0.0537,0.1051,0.0131,-0.0824,-0.2501,-1.3816,0
22831964,0.9942,-0.0841,0.0664,-0.0037,0.1635,0.0043,-0.9266,0
22832464,0.9926,-0.1165,0.0291,-0.0156,0.5677,-0.6265,-1.1036,0
22832964,0.9904,-0.1366,-0.0016,-0.0223,0.4546,0.0164,-1.1447,0
22833464,0.988,-0.1512,-0.0231,-0.0201,0.9369,0.2614,-1.2328,0
22833964,0.9859,-0.1639,-0.0317,-0.0093,0.7779,0.1632,-1.4283,0
22834464,0.9836,-0.1782,-0.0284,0.0069,0.816,0.1472,-1.1885,0
22834964,0.9808,-0.1928,-0.017,0.0242,0.1003,-0.464,-0.6653,0
22835464,0.9775,-0.2076,-0.0027,0.0377,-0.3496,-0.6958,0.3592,0
22835964,0.9756,-0.2152,0.0071,0.0432,-0.4235,-1.2867,1.0152,0
22836464,0.9769,-0.2099,0.0129,0.0386,0.0394,-1.2273,1.0869,0
22836964,0.9803,-0.1946,0.0182,0.0272,0.3186,-0.3381,0.3331,0
22837464,0.9841,-0.1754,0.0253,0.0146,0.2121,0.0246,-0.9442,0
22837964,0.9864,-0.1604,0.0341,0.0055,0.3011,-0.5375,-1.0037,0
22838464,0.9888,-0.1407,0.0491,-0.0018,-0.3143,-0.8655,-1.1043,0
22838964,0.9914,-0.1118,0.0679,-0.0065,0.4708,-0.8158,-0.7097,0
22839464,0.9926,-0.078,0.0922,-0.0107,0.5782,-1.0649,-1.0614,0
22839964,0.9909,-0.0419,0.1269,-0.0131,-0.3191,-0.5617,-0.8695,0
22840464,0.9864,-0.0082,0.1635,-0.0121,1.0943,0.135,-0.9999,0
22840964,0.9785,0.0179,0.2056,-0.0013,0.0283,-0.4141,-1.4247,0
22841464,0.9668,0.0473,0.2509,0.0123,-0.7684,0.0388,0.4675,0
22841964,0.9534,0.071,0.2919,0.0261,-0.5884,1.4384,1.6083,0
22842464,0.9416,0.0872,0.3218,0.0466,-0.4287,-0.9428,1.4908,0
22842964,0.9318,0.1171,0.3386,0.0575,-0.3845,-1.4108,-0.0618,0
